RNA18_MN_Hyb2_total	RNA30_MN_Hyb1_total	RNA31_MN_Hyb2_total	RNA32_MN_Hyb1_total	gene	mean	bins
0.170378251498576	0.204030395987011	0.221734140385667	0.343131423718	VIPR1	0.234818552897313	1
0.345937518667721	0.0524860801270935	0.3707619774927	0.172125165267236	SPHK1	0.235327685388688	1
0.433939259852913	0.119068390959234	0.265610466715152	0.130159377002657	SCN7A	0.237194373632489	1
0.168808436675751	0.275754043017135	0.259004300316952	0.253844201150528	KCNA1	0.239352745290092	1
0.100774832510852	0.315622797765232	0.262301328517745	0.284136126708362	NEUROD2	0.240708771375548	1
0.29248709217627	0.199694310604174	0.280478482565293	0.194040393087016	S1PR1	0.241675069608188	1
0.435063460616759	0.140267810361441	0.292040776370048	0.122666784446077	LPL	0.247509707948581	1
0.244238596207626	0.314977617722523	0.284398973876631	0.147564498120775	CSF1R	0.247794921481889	1
0.196635356215299	0.348682142813689	0.117851325334545	0.346510179531416	CX3CR1	0.252419750973737	1
0.244143801487577	0.224896691093775	0.250842875270578	0.295014449765229	VSIR	0.25372445440429	1
0.361376773955998	0.207130053477431	0.346539768436806	0.113211904947887	NHLRC1	0.25706462520453	1
0.576040755066613	0.0675345366670294	0.251086506656816	0.147650491418048	GJA4	0.260578072452127	1
0.548069740218199	0.10873963398604	0.343640420933269	0.0594342583329512	PDGFD	0.264971013367615	1
0.462602994387724	0.124659985316075	0.31781011725407	0.155739219837646	ERBB4	0.265203079198879	1
0.190723079852264	0.122981179611555	0.396267264980562	0.358497691225145	TBXA2R	0.267117303917381	1
0.364738134106105	0.21558970304868	0.276895804601347	0.214246781053079	FRMPD1	0.267867605702303	1
0.553851203638777	0.178565893560281	0.354074531421137	0	GPR6	0.271622907155049	1
0.149870509990646	0.251260914604418	0.244319398672202	0.464818324884437	CPNE6	0.277567287037926	1
0.303116411851347	0.150349331760019	0.268312057347024	0.394449781951278	BHLHE41	0.279056895727417	1
0.234505109056345	0.322586680363597	0.26985247103743	0.308555619852748	LHX6	0.28387497007753	1
0.548853934311109	0.160867941311247	0.287083472797177	0.140681978497152	CLDN19	0.284371831729171	1
0.300041261403645	0.241839033640698	0.341670470076746	0.264365863181731	MYO1H	0.286979157075705	1
0.443185402505557	0.134481305390917	0.424989589335227	0.147007974048953	ACSBG2	0.287416067820163	1
0.514393785261077	0.0865275746047454	0.46110430943736	0.0945874477128066	ZFPM2	0.289153279253997	1
0.364651796795854	0.250808635023665	0.33802431806492	0.205628223947008	DIO2	0.289778243457862	1
0.451726187540536	0.160706208938287	0.418242484723407	0.131756756772424	PRELP	0.290607909493663	1
0.305699486640882	0.274253548103825	0.331385167312542	0.262324760081881	ITGB4	0.293415740534782	1
0.14998486040361	0.331585879601209	0.164373655860027	0.543708676552299	GPR132	0.297413268104286	1
0.565341376152853	0.138872696130165	0.335604421240278	0.151808414184165	NPY5R	0.297906726926865	1
0.386920808570039	0.124746248569023	0.463793805622278	0.227276859771592	DCLK3	0.300684430633233	1
0.0513792783249809	0.33130150063071	0.098539610159656	0.72432316544703	REN	0.301385888640594	1
0.612729543278665	0.125712824181676	0.413971728130047	0.078527272051254	IL6R	0.307735341910411	1
0.363913435976208	0.156437992603432	0.465296377346756	0.273615813470163	GRM1	0.31481590484914	1
