RNA15_PP_Hyb1_total	RNA16_PP_Hyb2_total	RNA24_PP_Hyb1_total	RNA25_PP_Hyb2_total	gene	mean	bins
1.12050009088061	2.06224909097464	1.39545427828565	2.51182842647008	AMZ1	1.77250797165274	1
0.794519463313798	3.10052365339364	0.957768622323976	2.42240632958974	CD4	1.81880451715529	1
2.06674495195386	1.47997038362158	2.47857684790744	1.27786456421825	FAM189A1	1.82578918692528	1
1.62108747710562	1.59374450274077	2.16412301293134	2.03051699511459	FERMT3	1.85236799697308	1
2.11955578639561	1.84888557946639	1.70724390095306	1.74630167282686	CYS1	1.85549673491048	1
1.59302410872975	2.3793728074191	1.45387290903315	1.99676795868048	HECW2	1.85575944596562	1
2.20871900660442	1.06265905178975	3.25110440629766	1.08222612885615	SCN7A	1.901177148387	1
2.06338204582281	1.95688048789399	1.52871284633557	2.0616142983532	CAPN13	1.90264741960139	1
2.09899082461375	1.91364353002325	1.50739398477958	2.26174026454051	IFIT3	1.94544215098927	1
2.44810384913518	1.36346283344821	2.54648982170838	1.71491988035117	BIRC3	2.01824409616074	1
3.40502874041564	0.864243587394244	3.249140716536	0.603062988639868	IL15RA	2.03036900824644	1
1.95573708981812	0.554485077110137	4.73772164107665	0.896940981602883	MAT1A	2.03622119740195	1
4.32518251092883	0.639079371667675	2.96651431853892	0.603985962338213	GP2	2.13369054086841	1
0.742777568447445	3.51416322773316	0.703623479880741	3.59343725752295	LAMA4	2.13850038339607	1
1.61373084025651	2.13530539276926	1.8970719397664	3.03195349691908	PLXDC1	2.16951541742781	1
2.27227623524838	1.84452034104935	2.27360996632676	2.3729257221886	CAVIN2	2.19083306620327	1
2.1331859497811	2.27159798908558	1.91161858871002	2.53492509472355	NFIB	2.21283190557506	1
2.40025727057845	2.12728518121548	2.29959293501489	2.1441720129113	MAGI2	2.24282684993003	1
2.99993743254981	2.10902382184362	2.81083728501173	1.26104824067062	ZBTB20	2.29521169501894	1
1.97917249885009	2.32830236051428	1.90478752286345	3.06333639896209	KCNAB1	2.31889969529748	1
2.10067474643494	2.6328996313936	2.19819467245887	2.46383364697935	LONRF2	2.34890067431669	1
2.93261911083111	2.08740888801942	2.51124948902782	1.98094741205121	OPN1SW	2.37805622498239	1
2.41840325987011	2.09879475468134	2.75092569499497	2.33693497509975	LRP2BP	2.40126467116154	1
0.696242571642195	4.17422841666771	0.538587510881493	4.65541567883575	PDE1B	2.51611854450679	1
3.4639757146036	1.64873813648254	3.26733362724142	1.72973915303704	CCSER1	2.52744665784115	1
2.11069829074922	2.31207433947223	2.97047405194528	3.04743685496538	TTC22	2.61017088428303	1
2.61620407571412	2.04804850832003	3.45699852537422	2.43089824352596	C2orf88	2.63803733823358	1
3.15397250311039	2.10511116330464	3.28382413012625	2.34178405577312	ARHGEF28	2.7211729630786	1
1.68678782705608	2.80641592197069	2.75855860585152	3.69632100357801	FBXW12	2.73702083961407	1
2.0818054551426	3.27830281495997	2.19433419482627	3.50629409485051	ALDH1L2	2.76518413994484	1
4.33432291245191	1.45067582878347	3.9776157160852	1.32373927296226	TSPAN8	2.77158843257071	1
1.82919930525813	3.11095989918601	2.07370828967923	4.20778620406795	SLC25A48	2.80541342454783	1
1.58338698503401	3.4971056903952	2.05085374937272	4.15998956530755	AHRR	2.82283399752737	1
2.37871983902004	2.7458038211586	2.9621689171645	3.67696336024837	GPR155	2.94091398439788	1
1.81450384547963	2.13541610987907	2.99952436638369	4.86784029414943	CCDC39	2.95432115397296	1
2.78224272104583	2.57833494965464	3.22686553834736	3.34562002332853	CD101	2.98326580809409	1
3.51352156303154	2.23871440499343	3.57271442456322	2.65567010633775	TLR2	2.99515512473149	1
3.05587773129736	3.81281786477163	2.34130267480876	2.86765996678464	SVEP1	3.0194145594156	1
3.23854032075049	3.88788824085198	2.1914551084951	3.12618362711786	THBS2	3.11101682430386	1
4.6022176916468	1.07151772430067	5.34241497126723	1.44219324962427	KCNJ15	3.11458590920974	1
0.680289647744103	5.60290439019605	0.542193795116693	5.66535884206746	APLNR	3.12268666878108	1
3.69921205399768	2.28189686893241	3.42653217596421	3.31456556388599	RGS17	3.18055166569507	1
2.63232377244556	3.85242069692011	2.74545145701778	3.582929908347	TRIM50	3.20328145868261	1
2.04184874823998	4.33103506820613	2.37292129872884	4.13772962743842	ENO4	3.22088368565334	1
2.56239099230437	3.76178095147885	2.59655811137568	3.98406843795112	WDPCP	3.2261996232775	1
1.43385126618687	6.76421376968875	0.820626285431987	3.8968731651222	COL6A3	3.22889112160745	1
1.8230741159723	4.69639672195563	1.44845734626454	5.0916287188674	CCL2	3.26488922576497	1
3.81805602844818	2.54116367252987	4.35572401126752	2.57445951355251	AHNAK2	3.32235080644952	1
2.65098894112311	3.57816787471323	2.58758467596236	4.60789064657553	HACD4	3.35615803459356	1
1.98336082953765	3.50569431168138	3.71673178277479	4.50067345466032	LHX4	3.42661509466353	1
2.9330730912495	3.89521256783936	3.12495232335954	3.92647359751925	CHRM3	3.46992789499191	1
3.55367847720208	3.13437028206717	3.01502598226745	4.22612921703561	KCNK16	3.48230098964308	1
2.73563266006662	2.93523374004335	4.23415186105898	4.10343985656969	ESYT3	3.50211452943466	1
3.58011870836349	3.32904092854643	3.35169082271026	3.78051562357446	SP110	3.51034152079866	1
2.17855592680968	4.26195629802792	2.4661987873116	5.14355317431513	NPHS1	3.51256604661608	1
3.78280064773141	3.44371466820411	3.35891728697442	3.50357743841997	RSPH14	3.52225251033248	1
3.94861888242361	2.89902015201418	3.89045047837444	3.44239188714326	TRHDE	3.54512034998887	1
3.41826396744805	1.67396318802379	6.09351021531978	3.05497723132044	ALKAL2	3.56017865052802	1
1.01498463610034	5.62037466283393	0.897512915748364	6.79683805390437	PRKG1	3.58242756714675	1
3.36534549284001	3.38379415922285	3.95462174282266	3.76715294690293	CACNB2	3.61772858544711	1
3.74820380842128	2.25166992817048	4.83725557438971	3.66715129534352	ASB14	3.62607015158125	1
2.31053186100045	4.52673756538214	2.60090739047481	5.06863284460322	GDAP1	3.62670241536516	1
3.12765677541458	3.27123817690745	3.7135460979395	4.76674319210104	DGKE	3.71979606059064	1
3.40284322774528	5.05874911869488	2.5571047428554	3.98251775840949	GPHA2	3.75030371192626	1
4.57149645747598	2.81717416735751	4.639963719304	3.23904007548938	TGFA	3.81691860490672	1
4.12627518426563	3.98429931227445	3.16722648132652	4.13713771143541	ZC2HC1C	3.8537346723255	1
3.54389154267904	3.88819034624814	3.81880907820824	4.23611197485408	KLF13	3.87175073549738	1
1.63410048348568	4.52205386959159	2.21251349033306	7.1833345433502	WDR17	3.88800059669013	1
2.87023886317854	4.90705217811465	3.34699257678076	4.49843093052894	BSN	3.90567863715072	1
6.30874853278506	1.03918426417921	6.90860926186167	1.43519510238635	GJA5	3.92293429030307	1
2.55756693702035	4.71945198890507	2.81091292109281	5.68677798238644	RASGRP1	3.94367745735117	1
3.24705082849835	3.46050891109429	4.23933755487478	5.03667571148043	RIPK3	3.99589325148696	1
3.87630297416815	3.11132290062095	4.47336891149844	4.67287763381477	EGF	4.03346810502558	1
4.50422100373642	2.88788456127372	4.58284375939148	4.17933954743003	SP100	4.03857221795791	1
4.21639655116025	3.55309572988522	4.2306122290201	4.25155618378167	PARP12	4.06291517346181	1
3.92454170386856	4.34027552112736	3.56108765990912	4.5450689555058	GDPGP1	4.09274346010271	1
6.33353372536423	2.59841851718476	4.43029722271546	3.01086039472105	CXCL8	4.09327746499638	1
2.5083349840107	4.67558969076758	3.09736275955509	6.09495398639406	MORN1	4.09406035518186	1
4.70091940487555	2.17575986728889	6.37045257989939	3.15418804741769	SLC51A	4.10032997487038	1
3.11357733577737	5.00949081727832	3.04344533202913	5.25082767469851	STAMBPL1	4.10433528994583	1
2.48160881116331	4.89770790832206	2.710329025658	6.35392045209169	SPEF2	4.11089154930877	1
3.33167978870155	4.92573624528301	3.32012283430157	4.97124434429781	VEPH1	4.13719580314599	1
0.650489614502511	8.89291690521107	0.516822905081095	6.61596136631345	ADAMTS14	4.16904769777703	1
4.27836166251958	3.83521348750077	4.78711460468494	3.98568506116609	KLF9	4.22159370396785	1
6.62192024766074	2.02150474148307	6.42371377674476	2.00794540612546	TRABD2A	4.26877104300351	1
4.14820974845043	4.80532132384954	4.0786986012743	4.23868609953545	NFIC	4.31772894327743	1
2.58922327605631	7.38333070008427	2.13129456077438	5.41723231708944	NLRP1	4.3802702135011	1
4.73430027145694	4.48410805830637	4.29046745276065	4.33650066725157	THSD4	4.46134411244388	1
5.2235640802807	4.01603458612625	4.50137464542355	4.12270296538215	PLSCR4	4.46591906930316	1
4.4984499095536	4.39321618423312	4.66693369310231	4.42022321294565	PDE10A	4.49470574995867	1
3.47430039612375	5.48720017412853	3.17456884794929	5.9936283027886	ELP4	4.53242443024754	1
3.56453276660906	4.65171681477236	4.4300058062459	5.57205918704372	PLCD4	4.55457864366776	1
7.80091092158663	1.75156233991681	6.52323391082439	2.21661726519155	GBP2	4.57308110937984	1
2.62007298535818	7.53616195654569	2.34546183182166	5.94220452713436	CORO1A	4.61097532521497	1
5.67569390973729	3.83491194793641	4.72178408944763	4.46036648220256	STXBP6	4.67318910733097	1
3.34888693977892	5.02734557516694	4.3865015960124	5.99782380903651	XKR6	4.69013947999869	1
3.39448631818557	6.17853079514317	2.8837865000445	6.51043103451516	MNS1	4.7418086619721	1
3.02883703514625	7.47570703096021	2.96178768564363	5.65029899740928	PLAT	4.77915768728984	1
5.58950782896788	3.33382560310394	5.54116289494207	4.7232765177067	MAP3K5	4.79694321118015	1
6.00835188893533	4.35731513757283	4.37844184121975	4.44632742309212	SHBG	4.79760907270501	1
3.78459697181733	5.08037385978766	3.84767795286965	6.58322706187571	TRMT9B	4.82396896158759	1
2.14013578804216	7.41544185272851	2.46923848981363	7.30790458145363	GRAMD1B	4.83318017800948	1
9.11907924560161	1.44921137376428	6.6879076772598	2.08156021513127	TNFSF10	4.83443962793924	1
2.8944205416035	5.87030400831521	3.44724082768372	7.26014203618115	SNED1	4.86802685344589	1
3.6728120157992	5.73812926388896	4.16313516762979	5.94029517720478	HSPA2	4.87859290613068	1
4.21584796977186	5.08169497883539	4.66444550259245	5.94574931442623	ZNF26	4.97693444140648	1
6.51401989049935	2.66917570493137	6.32857885858457	4.42569680623583	CPA1	4.98436781506278	1
5.46116352240981	3.5438819061643	6.17474899460757	4.8130773217531	FILIP1	4.9982179362337	1
3.81343233308158	5.22894871135979	4.47996075005874	6.50388212439215	CRLF1	5.00655597972306	1
5.65556996086456	4.88646464020704	5.36499781005524	4.19563528278827	SYNPO	5.02566692347878	1
4.99543420007192	4.42810944351478	5.73465961529058	4.97837648684591	ANKS1B	5.0341449364308	1
2.50555361396292	6.51842915006496	3.1960977967813	8.08935578173288	ANO1	5.07735908563552	1
4.25838355356034	5.92216686455501	5.07860079853698	5.12048056789462	TCF20	5.09490794613674	1
8.08949825978607	2.60207101270441	6.27451353066469	3.44043607021572	AGTR1	5.10162971834272	1
4.57093567528051	5.68672455120234	4.03980934729034	6.11944817664073	METTL7A	5.10422943760348	1
2.19247242043468	6.47909720946875	3.50816231954467	8.49421313420215	SMPD3	5.16848627091256	1
4.01283882871639	5.66743183626923	4.2959192886769	6.73348847162827	SLC35E3	5.1774196063227	1
8.48716641894275	3.05225566292617	5.99909600156647	3.18517719565927	PIK3AP1	5.18092381977366	1
6.08063289929854	5.28262418636247	4.92210695677486	4.47309571475705	RPH3AL	5.18961493929823	1
5.18505811265511	4.79687211738678	5.46108889659037	5.42555404246715	SOX7	5.21714329227485	1
5.68312064083716	4.36649549917226	5.27062542010586	5.6848414618447	MMAA	5.25127075548999	1
5.09932988379098	5.49242826985265	4.60023542609013	6.04320534260294	STOML1	5.30879973058417	1
5.18908147241915	5.63166129920145	4.48336066967679	6.28707850257024	FAM227B	5.39779548596691	1
2.76716606888652	8.53721225892133	2.88549827994768	7.52106299329841	PAPPA	5.42773490026349	1
4.09326745227892	5.82237792045226	5.32065077592172	6.55523240706379	TAPBPL	5.44788213892917	1
4.0189311657203	6.88569798277372	3.6107735204046	7.3097717717126	JAK3	5.45629361015281	1
5.46499871369707	5.01801138482363	5.26473829270913	6.1052360198517	CCDC65	5.46324610277038	1
4.3581599561271	5.95625438239106	4.80649068867423	6.76872014908036	ZNF19	5.47240629406819	1
2.7999191119106	6.76076396930186	3.68205363356943	8.69754069248998	SRCIN1	5.48506935181797	1
5.45278389950428	6.6864315080753	5.28126964443526	4.90648126624542	C12orf45	5.58174157956507	1
6.11161192676891	5.59547159585312	5.00863933432804	6.01620535706098	JAZF1	5.68298205350276	1
3.83121863134729	6.69107841689053	4.46040517744401	7.76239329699823	MOK	5.68627388067002	1
5.53320671560436	5.97329829723088	5.42450458765791	5.91753112964345	EFCAB11	5.71213518253415	1
4.47402495170835	7.89824283617217	3.76262713365693	7.06461947043915	KCNK10	5.79987859799415	1
5.8671918987951	4.50873336321926	6.92753047752098	6.01714469085473	SPATA6L	5.83015010759752	1
3.01173538236263	8.37567382695998	3.54235067970817	8.52018629844894	PHACTR1	5.86248654686993	1
5.9698668104661	6.40817303192278	5.13459150963641	6.10030977958376	CTRL	5.90323528290226	1
7.75407485776941	4.55841567201588	7.01666972407128	5.23506811319256	PRLR	6.14105709176228	1
5.23378313306916	7.15876800968214	5.0611859618033	7.20740941290304	MPPED2	6.16528662936441	1
4.70282917966509	5.4753398612347	5.76006339093943	8.75629425460479	INHA	6.173631671611	1
6.61426539479845	6.10952139846688	6.31782838482039	5.70721450992849	LRRC32	6.18720742200355	1
7.13339053593112	5.32683045675684	6.36847731039066	5.96638212948054	ZNF280D	6.19877010813979	1
3.04737114758643	9.73569432952607	3.12964105231286	8.94865012006253	ZNF385C	6.21533916237197	1
4.52279121771596	7.28181936318207	5.77568716102596	7.317986269001	SCN8A	6.22457100273125	1
5.64100274319257	6.55983324163363	5.68950634288898	7.04544155253912	ZCWPW2	6.23394597006357	1
2.83627905212306	11.1679769669832	2.26816360098931	9.07748400559866	LRRC61	6.33747590642356	1
4.86354419398009	7.67122766347136	4.80668847509232	8.13331293217181	CISH	6.3686933161789	1
3.27443683092672	6.84140530899507	5.26011135497432	10.1198602410533	RIC3	6.37395343398735	1
5.96730479068375	6.03772273331017	6.33948884166234	7.17600902416968	PSTK	6.38013134745649	1
1.76319989594095	12.3474675983684	1.06660596576988	10.5185336906813	DNAJC12	6.42395178769013	1
5.2568941572298	6.69994093953315	6.23953053885684	7.5291686291329	LOX	6.43138356618817	1
4.98152866958298	8.49921478713031	4.30236962858757	7.98474648199776	EHF	6.44196489182466	1
6.32344719567037	6.79054360388876	5.22700791847947	7.46792537963701	FICD	6.4522310244189	1
4.21727840926681	7.25362854443804	4.7020113495562	9.64032829517371	NUDT6	6.45331164960869	1
6.96826674303839	6.42031309717759	6.80189861599536	5.65789056995858	C4orf36	6.46209225654248	1
8.65143415608358	2.97893449051545	10.9942461087049	3.22940096121271	HHLA2	6.46350392912916	1
5.67313798814357	7.26792411120668	5.94531192674408	7.11005878271867	CABLES1	6.49910820220325	1
4.94978916794987	7.68629779880888	4.51100986319154	9.14834858474426	TEX9	6.57386135367364	1
6.16575782709996	7.09004614606639	7.27475787806991	5.92247050217533	PCED1B	6.6132580883529	1
6.31461518003328	5.49247683229369	7.56661286868649	7.26893651459164	MTHFD2L	6.66066034890128	1
4.97481736385897	8.29081905854785	5.06932476272675	8.35099194416862	SYTL3	6.67148828232555	1
4.39761313968512	8.52618311264566	4.19221915674833	9.6064489567309	IFIT1	6.6806160914525	1
4.43615908967071	8.27508108720377	4.39506082338597	9.66058905354985	ANKDD1A	6.69172251345258	1
4.00005940029149	11.0663723428653	3.34746789670341	8.53110807761471	CAMK2N2	6.73625192936873	1
5.41506604617372	6.40094515795956	6.75278743465244	8.51790883871174	GARNL3	6.77167686937437	1
5.36540448981986	7.80451071973928	5.40985032513508	8.51986285270217	FAN1	6.7749070968491	1
8.37715357277796	5.03612494441033	8.78760990007788	5.00963830204866	DYSF	6.80263167982871	1
4.22265861528561	9.0627945415668	4.35825183357902	9.67691705370891	VAV3	6.83015551103509	1
