RNA17_CM_Hyb1_total	RNA19_CM_Hyb2_total	RNA3_CM_Hyb1_total	RNA4_CM_Hyb2_total	gene	mean	bins
20.6262974468092	21.4733800641724	20.4439491981629	22.0421455360235	KDSR	21.146443061292	2
23.9198187499846	16.4467324399264	23.6310126623679	20.7002304735228	ANKS3	21.1744485814504	2
21.8377332667931	20.1466876417331	22.4903839844577	20.2564854147146	RPUSD2	21.1828225769246	2
23.7738442564742	19.3130069337002	23.1528313624588	18.4935030781898	SAR1B	21.1832964077058	2
20.8638675522012	22.6679202115616	19.2223034524822	22.0833648189982	ZNF148	21.2093640088108	2
21.1423087489279	20.9078108898542	21.4326863453915	21.4050686595089	GOSR1	21.2219686609206	2
20.6587106264291	23.099177540214	18.8960835693369	22.4200524833788	ZWILCH	21.2685060548397	2
18.0276878346062	24.697913706097	18.3501434474807	24.0160999716268	FKBP5	21.2729612399527	2
24.8863873147522	17.9887406888408	24.1600583348549	18.1480789703626	TPCN2	21.2958163272026	2
18.6927862403333	21.5061277894261	20.9943478728424	24.0302457412332	RASSF7	21.3058769109588	2
19.5756741831124	23.6232393814627	18.5101996554928	23.5558004008453	PCGF6	21.3162284052283	2
20.9222824613063	22.5153957895003	19.1220614519849	22.7749344611751	SLC25A46	21.3336685409916	2
16.0382089910897	27.1613731684209	17.2564973043549	24.8906323086277	SLC38A3	21.3366779431233	2
20.0840047526439	23.5306043166895	20.4875351740091	21.2487677954258	EDEM3	21.3377280096921	2
22.1115693776354	22.9409494933751	20.7147758952445	19.6118705031435	GFM1	21.3447913173496	2
20.9783255467326	22.3554287888266	20.3228100819071	21.783878856845	CLEC16A	21.3601108185778	2
30.2147494217243	13.9466844829304	28.2098295533824	13.1933569762598	TACC2	21.3911551085742	2
25.0005413343566	16.5796282874903	23.4675377270391	20.6868670710748	ASB13	21.4336436049902	2
22.9561399424223	18.9554958027429	23.1549757388007	20.7802624157127	MMAB	21.4617184749196	2
21.5998663228374	22.6516276071039	20.7181476170811	20.9012622894899	NUP50	21.4677259591281	2
14.8539231988506	27.6074688773614	15.5223004057704	28.0035976514956	PLSCR4	21.4968225333695	2
23.2341708268086	20.9688391333096	22.5272687315994	19.3988110950642	ZNF91	21.5322724466955	2
22.1471532769887	20.0119893581889	23.3625765352134	20.6441920353962	ATG3	21.5414778014468	2
24.4135277532136	19.5945555135821	22.3682851667378	19.9575785642948	TCHP	21.5834867494571	2
20.3197404704926	21.54933797904	20.968325130437	23.5383348665124	BET1	21.5939346116205	2
30.4042151111395	13.8171237573773	27.8962952179311	14.275820804862	S100A4	21.5983637228275	2
23.8242958030929	18.117615257331	21.6271533482569	22.9300001018651	CDC26	21.6247661276365	2
21.9944282752446	20.8723144086422	22.0592612210032	21.5820208901426	PSMD9	21.6270061987582	2
14.4913071266862	33.7565199946525	14.0625043585883	24.2691545046024	CPS1	21.6448714961323	2
21.6235736032431	21.5244571642582	22.1038895028962	21.4308616467035	AGAP1	21.6706954792753	2
22.7148025100582	20.2191603419758	21.9218214004705	21.8698933170696	ASB3	21.6814193923935	2
23.1237094401517	20.6747172707013	23.0680902763661	19.9153601307809	ZADH2	21.6954692795	2
21.3958487457112	22.4065179982896	20.9520080485539	22.039020712936	CBLL1	21.6983488763727	2
21.6827973787905	21.841944430778	19.2897385356791	23.9895818647224	LSM5	21.7010155524925	2
21.8376977458081	21.0786652498552	22.1495451451242	21.7771508637183	OGFOD3	21.7107647511265	2
6.89012740478454	41.7599575504224	7.12620481200654	31.1015711504243	PDE2A	21.7194652294094	2
20.543081598466	24.9842540184582	19.9943128503622	21.4026298209008	MFAP3	21.7310695720468	2
33.8078730228562	11.5649120542803	30.9157785271811	10.6640472321813	SLCO3A1	21.7381527091247	2
21.4141128903061	22.9932116026198	20.4132363778931	22.1600288686396	DR1	21.7451474348646	2
21.5430509907902	20.674740180346	22.1613812660138	22.6328292388632	FAM177A1	21.7530004190033	2
22.4885650544512	21.4997699697559	20.802723017191	22.2839442091933	MAK16	21.7687505626478	2
21.4368050914209	22.8212743069944	19.6922035143299	23.2087592894061	GCFC2	21.7897605505378	2
20.3573476033888	24.6641585224716	19.3232764587981	22.8318156211651	EVI5	21.7941495514559	2
22.7468570211337	22.207939775101	23.0416632155296	19.3018977679163	DIXDC1	21.8245894449202	2
26.6466056907273	17.7742350851923	23.9723362246107	18.9087583877554	NDUFA12	21.8254838470714	2
19.6577088181649	25.6076560267275	19.3498811028803	22.7354677347629	TMED5	21.8376784206339	2
28.4348227947218	16.022967727305	26.945883175104	16.1279305748996	PER3	21.8829010680076	2
24.3748170050243	18.3785204053067	26.0061785999912	18.8864755582975	STN1	21.9114978921549	2
24.9805448685879	19.737760535911	23.9112185623293	19.0486109041821	TRAPPC12	21.9195337177526	2
24.0767634792264	20.6313356971401	22.1112746656582	20.9056844668913	MRPS30	21.931264577229	2
17.4674833522349	27.6473227604414	17.9009835844817	24.7323301033104	TCF4	21.9370299501171	2
21.2852906097463	22.6377891269771	21.9282019165064	21.9090286005227	ENTPD5	21.9400775634381	2
22.1479501630363	22.016933190892	22.4333528277192	21.16637695657	DST	21.9411532845544	2
24.2285299563282	18.9957720961806	23.132503791972	21.4319019437218	METTL5	21.9471769470507	2
24.1918974755921	20.2117119225524	23.0533615761514	20.4646227700941	TMEM168	21.9803984360975	2
22.3441606060458	20.8657578537366	21.8598412804763	22.9482699563245	PHKG1	22.0045074241458	2
34.2199369599721	11.2496235407918	32.0671508983261	10.5506254523029	MITF	22.0218342128482	2
20.0991861399066	22.5362053008257	21.6795391677766	23.7745529708847	NCK1	22.0223708948484	2
17.517976097382	27.0154293225438	18.369034849699	25.3938788539135	CMTM8	22.0740797808846	2
26.1197563388439	18.7924333755378	22.5051948874861	21.0159537325646	COQ3	22.1083345836081	2
17.6901523168473	27.3182827159004	19.2527931685966	24.1940902418224	CYYR1	22.1138296107917	2
22.2515658329759	20.6584256455919	22.5425307654667	23.0046168025428	IPPK	22.1142847616443	2
21.9296419817873	23.666137444549	20.3978567435431	22.4921515346109	N4BP2	22.1214469261226	2
41.9771217225211	4.83098892400729	37.3363014931225	4.38588098937155	ADPRHL1	22.1325732822556	2
17.6966255599085	27.99973543415	15.2571558876624	27.6476654428164	CAV2	22.1502955811343	2
24.8943298842433	19.6159293469813	24.6466474240258	19.5309342411774	ZNF415	22.171960224107	2
26.6956860425957	18.2336577697055	26.1389087455466	17.7042046964877	JADE1	22.1931143135839	2
23.5404327980707	18.855368327218	24.804286171317	21.6767059115082	ABCB9	22.2191983020285	2
23.6723461733766	21.021039387145	22.6367050227677	21.5496301621021	SNX15	22.2199301863478	2
22.0018953936078	22.7856491043149	21.4391593401841	22.8872964579507	TEP1	22.2785000740144	2
28.1039979296058	17.2750812415046	27.2512974229189	16.4864204909199	E2F8	22.2791992712373	2
20.5405732452825	24.125975585676	22.8972646743483	21.6392116506427	SETD7	22.3007562889874	2
23.4668920327858	21.5845314352292	22.0450065633234	22.1251768355715	RBM28	22.3054017167275	2
22.505329364791	22.4464944298818	21.088327154096	23.2569564434148	STXBP3	22.3242768480459	2
23.3541297391362	22.179077630788	21.994117877019	21.8018947368865	KLHL23	22.3323049959574	2
24.3308465518468	20.4515243337106	22.2015406599039	22.3453581479854	TMEM44	22.3323174233617	2
23.7186077582918	22.1729400190539	21.6662289060445	21.8167884102048	CNOT4	22.3436412733987	2
25.4300878653032	20.2653584035356	25.664419492206	18.0287872176624	DENND5B	22.3471632446768	2
20.9284893823997	24.7868294625561	20.8842331583922	22.7895864255661	YIPF4	22.3472846072285	2
22.5598165887029	21.0576262529267	22.7914944696951	23.0355199283048	NADSYN1	22.3611143099074	2
24.7142457145133	19.4732132772223	25.3895178656481	19.957850795072	NR1D1	22.3837069131139	2
22.0198093638905	23.4574772316389	22.0505920779509	22.0317951093241	AGO1	22.3899184457011	2
22.6376852936094	23.4575163545595	20.1686711188801	23.3218787015457	PPP2R5E	22.3964378671487	2
25.1639435653001	20.5853683697126	23.1293357038887	20.7244059637565	KCNJ8	22.4007634006645	2
21.9980185945584	23.5090382000726	20.8936842477102	23.20950152754	RIF1	22.4025606424703	2
10.0061350397453	40.544735854981	11.0485545632017	28.0154691467935	CLDN5	22.4037236511804	2
22.7249656994424	23.1020105095929	21.2424003703365	22.5947685137216	TBCEL	22.4160362732733	2
22.2802916540332	23.0203737999668	22.802079865972	21.7733481361374	ZDHHC6	22.4690233640274	2
23.946895851291	20.2217129402591	24.8519032439676	20.8862222190158	NACC2	22.4766835636334	2
25.0298652833589	20.2369916014986	27.0097938994699	17.699317437922	USP13	22.4939920555624	2
25.1262729911005	22.5321159875793	24.0426902314887	18.3300399348336	ZBTB45	22.5077797862505	2
29.347722038149	17.0528245697121	27.2609055485327	16.4007477281339	CPT1A	22.5155499711319	2
22.4983593774924	22.9798873698745	21.3657750232539	23.2257411078768	OXR1	22.5174407196244	2
23.9201207544249	21.9286033350644	25.1011371694569	19.2072864389221	EPB41L4A	22.5392869244671	2
20.7805011091199	25.8320139811836	20.0751289430626	23.5546117186088	ABHD13	22.5605639379937	2
23.2919954791766	22.4090019640936	22.7680703804634	21.7856881923914	KAT6A	22.5636890040313	2
21.5547889998906	22.9734024522428	21.2984274618193	24.4675559642002	FAM76B	22.5735437195382	2
24.7695935455918	19.8457809110892	22.5995657761411	23.2654733465863	ZCCHC8	22.6201033948521	2
24.2825395278174	21.1852189895464	23.6422594340502	21.4054884575848	SUCLA2	22.6288766022497	2
20.5738223303847	25.7378675341976	20.2087708320967	24.130588829492	HBS1L	22.6627623815428	2
6.63884376896986	44.7874918363657	7.26884226251197	32.038653037224	ADGRF5	22.6834577262679	2
21.7124728582841	25.5316714899738	21.8413479032877	21.6643852280749	RNF170	22.6874693699051	2
20.0413010657853	22.4833267427922	26.0525123316564	22.3640673991737	VSIR	22.7353018848519	2
22.2370576574491	21.6830357765331	22.3310468789745	24.6982124093647	WWP2	22.7373381805804	2
24.0452667534561	20.958655010996	24.8988910919507	21.0766196390805	FBXO42	22.7448581238708	2
20.643498260774	24.4540368532288	21.1039004961128	24.8312978686969	STAT5A	22.7581833697031	2
21.1436320718976	24.6913795975988	21.2611558178972	23.9752982988824	CNNM2	22.767866446569	2
23.9210436171659	20.4065058775368	23.2243900268456	23.5344210212838	MRPL22	22.771590135708	2
20.8356382167661	26.6947092247528	19.2315868041051	24.5776255983871	TMEM33	22.8348899610028	2
22.464462387244	23.6190725550527	22.8066144252503	22.4822164616137	NOM1	22.8430914572902	2
25.1907463049466	19.3284153303518	25.9943072464002	20.8779752055719	OSBPL7	22.8478610218176	2
24.421796250501	22.3373285766413	24.2925088457026	20.4576746487301	VPS13D	22.8773270803938	2
22.2418797047217	24.2939002394998	19.5570575942983	25.4416465523585	PDCD2	22.8836210227196	2
7.73304569449407	42.2761756989093	10.9318218326555	30.6128865162573	CLEC14A	22.888482435579	2
25.7131014497362	19.3996997815596	25.0916814982769	21.3558567317895	STRADA	22.8900848653406	2
22.7882065620321	22.4010498277788	23.1979643992076	23.2463805574949	POMT2	22.9084003366284	2
24.8425315024388	20.623128977983	26.5439422008429	19.6826542439868	WIPF1	22.9230642313129	2
22.8226959750626	22.3738835741697	23.5310783045876	22.9700269961934	PML	22.9244212125033	2
22.6328525512692	23.0303328628264	23.2443984146093	22.9610041409907	GPATCH4	22.9671469924239	2
28.0520282083866	15.7815664444147	28.775981060555	19.2815549299145	ADAMTS4	22.9727826608177	2
36.3947905182502	9.71517997478522	35.129111712515	10.7198156840789	GNAO1	22.9897244724073	2
23.9990855734574	20.4206590930523	24.3251160352687	23.3094303911681	COQ6	23.0135727732366	2
21.6508629323993	25.2069703595522	21.6004319861605	23.6397427447606	FCHO2	23.0245020057182	2
25.4846784614346	20.0209083354043	25.4454644745495	21.1475542134078	HEATR5B	23.024651371199	2
24.0139784023697	19.9701734529166	27.9263838145919	20.2045030459806	LYNX1	23.0287596789647	2
25.0467433878006	21.3625440035094	24.6666496132696	21.0424800794098	PRR14L	23.0296042709973	2
22.651468147896	24.1191176742811	23.4206912986443	21.9668297153755	OGFOD1	23.0395267090492	2
23.3844715309625	24.0009655241973	22.6201865818476	22.221051310609	LPP	23.0566687369041	2
24.606988744911	20.6446629898333	24.7577247328195	22.3565238024342	SPG7	23.0914750674995	2
21.9938580326146	23.5312853931197	21.9311976760833	25.0273368908446	MDN1	23.1209194981655	2
21.8863962014095	23.2393307701793	21.8429783472588	25.5908907401605	PTPN2	23.139899014752	2
24.9789145684964	19.2823146958936	26.4097659637978	22.0059992022804	TMEM186	23.169248607617	2
22.5192985969949	23.0173398395296	24.8905360049509	22.2532876953107	SLC12A7	23.1701155341965	2
21.3967387066984	27.168268846616	20.279253965503	24.0107158504551	OSBPL8	23.2137443423181	2
26.7447388941847	20.1440794799532	26.7553643447651	19.213764390118	B3GALNT1	23.2144867772552	2
22.2431286871849	24.660098288987	22.0475425244355	23.920405495529	SCRN3	23.2177937490341	2
22.9631433482749	23.8752017740697	22.8706076379582	23.2175759487399	DYM	23.2316321772607	2
23.298597337178	23.6704130894464	22.8960667292335	23.1265539065579	RREB1	23.2479077656039	2
19.3381362081927	26.3894553291679	20.7666962933953	26.5615002727726	TRIM62	23.2639470258821	2
23.5168177184967	22.1528553072357	22.9749816947922	24.4571739949493	RNF166	23.2754571788685	2
23.4480355349032	22.1506601488103	23.8611024178874	23.6561440840524	CTDP1	23.2789855464133	2
25.3594439108894	21.5125624630185	24.3812559761089	21.9467087509557	ZFP90	23.2999927752431	2
25.4409237403748	19.4242225973734	26.5784257417887	21.7878074901579	ARHGEF39	23.3078448924237	2
20.7460632476327	24.4504220554732	20.7689898837425	27.3483222981724	SLC35B3	23.3284493712552	2
24.339359905327	23.1264198486567	24.4416182754143	21.4612267618989	SLC5A3	23.3421561978242	2
12.1370705993243	32.1087551620268	13.2247225337778	36.030989136318	LTBP2	23.3753843578617	2
25.3850803865168	22.9327592540518	23.3497168084471	21.9492700873182	RBM12B	23.4042066340835	2
22.0317115511117	24.8976181972099	22.8833121502064	23.9505582061919	NIP7	23.44080002618	2
19.3488179305003	26.7909737077701	21.2435542452022	26.4200385239445	MAN2B2	23.4508461018543	2
23.4636771081852	21.8652871495685	24.2474723693245	24.2520901978285	CCDC115	23.4571317062267	2
30.4440534085651	17.9610633526302	27.6891724389686	17.759988832071	PRELP	23.4635695080587	2
24.9786643414534	21.7477998397859	24.9190835457244	22.2139637189661	CCNDBP1	23.4648778614824	2
24.5052015871509	23.4974574216276	23.8464202566042	22.0700727212023	ARID4A	23.4797879966463	2
23.6337451934886	23.9121889434074	24.5498654039297	21.8407725910357	PHLDB2	23.4841430329653	2
26.2189757601058	21.9701400874149	24.7119730710055	21.1181853193556	UBXN2B	23.5048185594705	2
35.6391665843436	13.5177527426341	31.8482703738047	13.0163761694109	PLCL2	23.5053914675483	2
25.9217836654161	21.6633159661908	24.2932299416378	22.1924207136689	UBAP2	23.5176875717284	2
24.011676109164	24.0705474956477	24.0839264655777	21.9336617581171	SLC35F5	23.5249529571266	2
26.5680042965658	20.757286313429	26.8430340715917	19.9875752077495	DNAJC30	23.538974972334	2
23.8178101152186	21.8053343589428	25.7271480491967	22.903353290747	PEX16	23.5634114535263	2
27.5470638939708	22.6667806702037	23.9585102780571	20.2183269983848	SNAPC3	23.5976704601541	2
21.759608624109	26.6599631472472	23.0978940105733	22.9645490058383	CLDN12	23.6205036969419	2
24.6506512872585	23.3442627601233	24.2842979005896	22.3087566688224	CCNH	23.6469921541985	2
24.4089340185167	22.3393533526182	23.6856370489326	24.1730675839408	TM2D1	23.6517480010021	2
22.4368282875694	24.7686654351366	22.0472593382796	25.3951762692983	MON2	23.661982332571	2
24.3195159288806	22.6290176167382	23.9841050468482	23.716705342055	INPP1	23.6623359836305	2
24.2523228839526	23.8754429892478	25.4610456992257	21.1144690545979	ABR	23.675820156756	2
19.366982421182	27.5170893110626	20.8367301174135	27.0084071165936	SEMA4F	23.6823022415629	2
22.9486437936265	24.5896882220885	24.0139264248846	23.4085392344258	ZEB1	23.7401994187563	2
28.6529976336684	20.1410290240021	27.0931858558723	19.2303160252937	CAB39L	23.7793821347091	2
25.101268736993	24.5645403188441	24.0567911153179	21.4150349352204	VPS37A	23.7844087765938	2
24.4771803204055	23.027013105174	25.5728078292462	22.0909171996792	TRAPPC9	23.7919796136262	2
24.5419447832146	23.3710273338768	23.319240982628	23.9516450777288	BRWD1	23.7959645443621	2
25.0784246406941	21.739567472808	24.742720826968	23.6364898484987	ZBTB8OS	23.7993006972422	2
43.2506731705236	7.1511331301796	38.9365402917188	5.98335306541605	ZNF385B	23.8304249144595	2
23.4002038926197	23.7535760746516	24.8780303930026	23.4643317009823	GCDH	23.874035515314	2
22.7027294539707	24.9814367021651	21.7459372891838	26.1198659293339	MAP3K6	23.8874923436634	2
23.628252918982	23.6777386467243	23.153230646469	25.482451438373	KNDC1	23.9854184126371	2
26.5566244131936	19.9502499645041	25.5089562393114	23.9427673476411	ASPSCR1	23.9896494911625	2
25.1572563626518	19.9887478900904	24.8642503749511	26.0552129298326	ZSWIM9	24.0163668893815	2
23.3813088385734	27.4839609796717	22.387930590494	22.8265321173564	CHML	24.0199331315239	2
23.7343758468762	19.8744260002021	26.0662365661079	26.4951980369023	MAP3K14	24.0425591125221	2
26.6750061935209	21.7102188148802	24.1807533396354	23.8625416350185	COQ7	24.1071299957637	2
24.7830501267186	22.1535693765512	26.47456095517	23.0257693302934	ZKSCAN5	24.1092374471833	2
25.0784887030128	23.1672812564766	25.8923364246423	22.3013834557669	PGPEP1	24.1098724599746	2
24.1942289002444	25.3501991758327	24.4812438027323	22.4266396107318	TRIM25	24.1130778723853	2
22.1633274552805	26.4152925464496	23.7095747863327	24.1700719056319	KLHL36	24.1145666734237	2
27.3405247386446	22.6770477938573	26.4486351656783	19.9984691447614	EXOC6B	24.1161692107354	2
24.8702994015937	24.0960387603152	25.5234573299969	22.0142129763771	NMT2	24.1260021170707	2
22.036322738647	26.6686189794378	22.896062614504	24.9061025781491	TXNDC9	24.1267767276845	2
18.7470885957257	27.9237078555328	19.0459307756702	30.8115536391809	NCOA7	24.1320702165274	2
26.8354942485588	20.2093271169918	25.1517290961512	24.5420852724227	ATOH8	24.1846589335311	2
26.7130397152316	21.1074745819934	28.6920213080291	20.2404662553305	NLRX1	24.1882504651462	2
21.3979294292491	27.6436669429658	22.5733762255592	25.2222387772196	LYPLA1	24.2093028437484	2
27.8052313961865	18.9909163816072	28.5096250680681	21.5941989174598	ZNF862	24.2249929408304	2
23.4649921708655	25.7337807343328	23.9676194170172	23.734084996852	DCK	24.2251193297669	2
22.6433345350548	26.4367720269327	21.9605128517262	25.9702069367193	KRR1	24.2527065876083	2
31.0868251347834	18.6631471007038	28.4317003560227	18.8542161758209	GNG7	24.2589721918327	2
23.3507695797782	28.678260217545	20.3665104424971	24.7772222698581	MEF2C	24.2931906274196	2
26.0921218115611	20.8506857234884	26.3256818550616	23.9158281141966	ZNF844	24.2960793760769	2
25.4677185738488	23.2269991554646	24.0690427346393	24.494544343642	SBF2	24.3145762018987	2
23.1875929635591	22.4431509812297	24.5174858047071	27.1257165763159	RSPH9	24.318486581453	2
25.8513760013279	23.8666818558786	25.3425243629749	22.2574640240627	MTHFD1	24.329511561061	2
25.3837648075791	23.1531951194097	25.6638481398601	23.1680606304139	PHYH	24.3422171743157	2
23.864659065686	25.7621826285095	23.5312147819867	24.2800509260455	UHMK1	24.3595268505569	2
24.8611401142775	24.0864829689002	24.9807306315528	23.5409219725971	HADH	24.3673189218319	2
24.0213311208027	25.1028845542953	22.3879914250088	26.1780277809736	UBA6	24.4225587202701	2
30.9794557518305	21.1748818885146	27.0920322179819	18.4589371962071	GPD1L	24.4263267636335	2
24.3587515017694	24.6792629620071	24.7229884978597	24.0829987697342	SMARCA2	24.4610004328426	2
24.2009570173181	25.3359010234186	23.3034986422144	25.1459358825556	NBEA	24.4965731413767	2
18.4698459566668	28.7262027320851	20.1864453421663	30.76850564047	RGCC	24.5377499178471	2
26.0733271737518	22.4117504194691	24.9775295162443	24.8980862222325	MUTYH	24.5901733329244	2
25.6402905130233	22.320665593643	26.9281675110596	23.5979785623289	TCTA	24.6217755450137	2
26.6297159654496	23.7396582322301	25.9886017539504	22.2085356368021	NIN	24.6416278971081	2
25.4046661548536	25.7753510209519	24.4239894814154	22.9854748383556	ZYG11B	24.6473703738941	2
22.4233608000456	28.6147321918736	21.7974255024315	25.8853857676447	DNAJC10	24.6802260654989	2
27.5175641610056	22.3528210491724	27.1661714656145	21.6976004132974	ARL10	24.6835392722725	2
24.9853311084383	23.9293192989759	27.4484232437367	22.4579998271092	NATD1	24.705268369565	2
25.0230444112971	24.8259389623917	24.3538138923852	24.6516666780205	RC3H1	24.7136159860236	2
25.8858271974578	23.1094981614036	25.9701365278465	23.9581993770112	TOR1AIP2	24.7309153159298	2
23.4263334854998	27.5813700028711	25.1983382137011	22.7329183976968	ST6GALNAC3	24.7347400249422	2
27.2175240420202	23.0173061616797	26.8048243176361	21.9464630568403	ZBTB43	24.7465293945441	2
25.9706497653649	23.8803583526704	26.0148444333149	23.2416084635394	RUNDC1	24.7768652537224	2
26.9704766759846	22.5310142215948	26.0176279078929	23.7628914720571	ZNF224	24.8205025693823	2
24.4284221936294	24.8555736527346	24.3741814945199	25.6637851051944	DAGLA	24.8304906115196	2
19.0575498400949	31.4200928235212	19.1157834094542	29.7882695407597	PLPP6	24.8454239034575	2
24.6378370201715	26.2961114683721	25.2029649198262	23.3217605903686	GEMIN5	24.8646684996846	2
29.2279623212184	19.2278726364101	29.8346661193573	21.1974164960402	TRPC1	24.8719793932565	2
25.9938889335487	23.0269192938103	25.5545657551927	24.9431359814766	EIF2B3	24.8796274910071	2
21.7009245178672	26.3644088014057	24.8590408533781	26.6027643972888	PIK3IP1	24.881784642485	2
28.0959622876982	21.4954696086349	28.3601779075398	21.7325690613942	SAMD4A	24.9210447163168	2
25.8002876564606	25.5069040071924	24.2604485842026	24.1199655067559	CHPT1	24.9219014386529	2
21.0456728522449	30.0601681812473	21.5932612251371	27.1073821684845	FRMD6	24.9516211067784	2
25.8818934053567	23.6755457270167	26.6291479283188	23.8706245709478	MGST2	25.01430290791	2
28.429625742277	22.4019730656327	27.7117069956056	21.5913531047045	ZNF397	25.0336647270549	2
24.3813328802548	24.0610996447128	27.5492599664162	24.2959442918957	ZFYVE1	25.0719091958199	2
26.2843077093702	26.6747824708421	25.7907831624223	21.5448243477579	ALDH6A1	25.0736744225981	2
22.6971001855244	28.7282640962004	22.466175842673	26.5053538656858	TBC1D15	25.0992234975209	2
28.3200406200315	22.2254016658184	26.547457619836	23.5508561023281	IFT27	25.1609390020035	2
36.8616402226634	16.9147243712578	32.5065179615832	14.382756746515	FILIP1	25.1664098255049	2
28.9899702964359	20.6571911342128	31.7819363203699	19.3198278243571	EGLN3	25.1872313938439	2
23.651149308714	27.8760910722613	22.3865996805268	27.1271130190754	SCOC	25.2602382701444	2
22.8616806529019	29.0294081477644	22.7387905078678	26.4515291575798	SWAP70	25.2703521165285	2
26.2841409801771	24.0887530838259	25.655183278736	25.1190867061619	USB1	25.2867910122252	2
17.3629865414706	32.7558406794188	18.2129122118435	32.9361060421871	PHACTR2	25.31696136873	2
21.7138915676878	30.966903277927	22.272899148795	26.3161272761478	ATF6	25.3174553176394	2
25.6353525344653	25.8556422085718	23.4035277661661	26.4159687727638	PPTC7	25.3276228204918	2
22.5201314057031	30.1449099477292	22.4021288715189	26.2477473170154	ASCC3	25.3287293854916	2
28.4633058531321	24.6802417459359	26.3286873129644	21.8604203640224	NHLRC2	25.3331638190137	2
24.4822764089961	26.1148835077288	26.409672265961	24.3832972653733	ALG11	25.3475323620148	2
24.2089396174652	26.9803531846968	24.5012752384399	25.7096831522075	OSBPL11	25.3500627982024	2
27.7259773907861	25.5679439289439	22.6623860230857	25.4585863320694	NRGN	25.3537234187213	2
23.879145444077	25.3686367469527	33.3350999416538	18.8484188976812	OGFRL1	25.3578252575912	2
25.5126866988105	25.2939052349197	24.9138424669185	25.7990272726212	EHMT1	25.3798654183175	2
23.5678559787377	28.0482729898872	23.8424607980109	26.0872549228447	PEX3	25.3864611723701	2
25.9877740556571	24.6395645666698	26.6467524969532	24.2819824037981	EPG5	25.3890183807695	2
24.9959350400125	27.0720869240324	23.2106971648204	26.3003953456862	CREB1	25.3947786186379	2
24.4622093269331	27.9950730340546	23.1483445586931	26.0271069899552	TRAPPC8	25.408183477409	2
38.9831820970429	13.2625365889463	36.1985463166545	13.2138672611579	EPB41L3	25.4145330659504	2
19.7853244123578	30.5274463567689	19.0189607101301	32.3322365116378	LMO2	25.4159919977237	2
26.4124016574082	25.7057579895173	24.6606642936029	24.9158343831791	NF1	25.4236645809269	2
26.4581457960653	23.6859931914005	29.1952327521715	22.5679729905184	PIK3C2B	25.4768361825389	2
26.3179767085484	26.2144052553029	25.161844203189	24.2423734786009	C11orf54	25.4841499114103	2
24.2856535403713	27.4433975950403	24.897640284918	25.3263337351063	ZHX1	25.488256288859	2
27.934341592123	23.1967461291242	27.6293468108429	23.308912431292	UBE3B	25.5173367408455	2
24.2790576377291	27.7505430456062	23.5888513972435	26.5005096495675	TULP4	25.5297404325366	2
25.0543736265286	24.6248677632585	25.481018194081	26.9766305114302	GAB2	25.5342225238246	2
29.2882500053285	21.6237604178275	28.8599044871688	22.4245106751302	LRCH3	25.5491063963638	2
24.6086762598427	26.427196817587	25.3209463711553	25.8767652520759	GOSR2	25.5583961751652	2
25.8930476466752	25.1860450593884	28.1802825615749	23.0193604603337	BCL2L13	25.5696839319931	2
27.4852321473397	25.0863724753278	27.7956780339752	21.9370075700765	SGMS1	25.5760725566798	2
28.0548334416991	24.0453457764893	26.3068435649894	24.1758426947537	RBM15	25.6457163694829	2
24.4358059143179	26.2733161654297	26.6777039883483	25.1980100661064	BCR	25.6462090335506	2
25.373877920912	26.5864360692343	25.5109485113064	25.1849991418708	EML1	25.6640654108309	2
25.0701717457889	27.2974513372402	25.5930061929229	24.7087066414031	TGS1	25.6673339793388	2
24.5409956016316	26.5268686064483	26.6004940059091	25.1432908837286	ATP10D	25.7029122744294	2
30.0507902506527	24.0757223954179	24.7457344683623	24.0283485642776	FOXC1	25.7251489196776	2
27.1789111057953	25.6862534007255	26.0360986204972	24.2353639550806	SACM1L	25.7841567705246	2
14.5751554313867	42.0013201583165	15.1179736852456	31.5560658377255	RASIP1	25.8126287781686	2
26.9930704091701	24.2989371065333	28.6475022413037	23.328659747666	USP40	25.8170423761683	2
25.7602121246846	26.3065714680717	24.5764658393369	26.6599931162264	HDGFL3	25.8258106370799	2
22.423389538442	30.3766603842707	22.5005612243825	28.0260862874349	SNX9	25.8316743586325	2
27.2707218438727	26.9537572184953	24.9053546429325	24.2024992715031	MTX3	25.8330832442009	2
27.7633795203956	23.0585093427205	29.3403806838373	23.2457561714073	ZBTB7B	25.8520064295902	2
26.7925331988839	27.3555858322623	24.6580858252192	24.6209892727386	ZFYVE16	25.856798532276	2
25.8293363038056	27.1677719690995	28.9152103811395	21.618463153095	SMG8	25.8826954517849	2
29.8145282225937	20.6519071987499	29.6507387260438	23.4556790231664	RILPL1	25.8932132926384	2
44.65065596038	10.3322933574153	40.9222645833996	7.71251006671237	CORIN	25.9044309919768	2
29.695855692836	21.6668329201603	29.4875158759468	22.8455653699665	CDC14B	25.9239424647274	2
25.3306853277078	27.5676217543405	25.6488090884861	25.1712451635856	EXD2	25.92959033353	2
27.834764537271	25.2637443241864	25.6105826766005	25.029251180595	TMEM70	25.9345856796632	2
26.1354933966342	25.7951974541311	26.2928467097389	25.5198390930508	TECPR2	25.9358441633888	2
25.0900561471134	28.0342846735019	25.0183846351156	25.630155029949	ADAM17	25.94322012142	2
