RNA20_SKM_Hyb1_total	RNA21_SKM_Hyb2_total	RNA33_SKM_Hyb2_total	RNA7_SKM_Hyb1_total	RNA8_SKM_Hyb2_total	gene	mean	bins
0.546646165246013	0.183191241793335	0.555754822488287	0.797739664375604	0.336925229907556	SLC6A7	0.484051424762159	1
0.236448791338713	1.10933709305231	0.084843067382296	0.197175944552384	0.816116865550349	CD14	0.48878435237521	1
0.566494965084817	0.623769665851579	0.464619314794679	0.404917079903214	0.418990839385351	PLIN5	0.495758373003928	1
0.55858315385063	0.898519427924418	0	0.745288891335618	0.330511286310692	HIGD1B	0.506580551884272	1
0.0761664597588349	0.357347054212317	1.69447327069067	0.19054688621325	0.338005287329464	HCRTR1	0.531307791640907	1
0.847386902917462	0.0873769310973673	0.421007820479831	1.05996088225752	0.417829367861939	PLN	0.566712380922824	1
0.211087545030444	1.06109011531703	0.378714450287172	0.528081186276808	0.728581037067701	SMCO1	0.581510866795831	1
0.568089925453962	0.507673180010859	0.513383018527517	0.684281442131255	0.705471462673823	ABHD1	0.595779805759483	1
0.328177506843873	0.764060137646366	0.743730718329914	0.172843593948048	1.00497308854093	KIF19	0.602757009061826	1
0.901351199038819	0.570821026628364	0.427837516533076	1.00613457354284	0.28696001525523	ESR1	0.638620866199666	1
0.489161772479236	0.574867843279748	0.567441266179351	0.586726603476142	1.0374723057064	PTPRB	0.651133958224175	1
0.282983012437327	0.379331368264387	1.52310866063207	0.589952717179247	0.488366228913208	ABRA	0.652748397485248	1
0.420737450634601	0.542295778758369	0.882593397300483	0.350855268778263	1.10111866416067	IL7R	0.659520111926477	1
0.834505288075144	0.35734098049677	0.249532495620507	1.3917970777399	0.537207002108166	ABCA10	0.674076568808097	1
0.300119463272321	0.930324149499483	1.21150705248312	0.391048855086081	0.564184600668731	VWF	0.679436824201947	1
0.171508630337236	0.510895240708198	0.355570789436289	0.206587315927733	2.23633901655503	BCL2L14	0.696180198592897	1
0.187264380675784	0.607739971888983	0.587068703400444	0.299993105440991	1.89046392160524	DOCK8	0.714506016602288	1
0.349626206762268	1.0976623813493	0.950806479345836	0.27621020113345	1.025288380176	STAB1	0.739918729753371	1
1.40979597730173	0.141734613087933	0.404692836602095	1.49893666676364	0.278056769573491	TAS1R1	0.746643372665778	1
0.635013879909362	0.812527790822318	0.165714222276769	0.794312338410139	1.50863304771703	GAS2L2	0.783240255827124	1
0.09940500207301	0.333124549808713	0.642036926231742	0.0414471883446849	2.89186133641369	CIDEC	0.801575000574368	1
0.537902103632504	0.645144434735618	0.893946600119885	0.165258768988398	1.81472243612225	TNFSF10	0.811394868719731	1
1.4655279871023	0.545695041893085	0.525863926207361	0.98447897430501	0.642330891016405	C9orf147	0.832779364104832	1
1.13275467478546	0.564996532287789	0.22685999196218	1.14231947974318	1.11707690567025	CASP1	0.836801516889772	1
0.664028602460444	0.785393886477638	0.784883420466854	1.00975587964036	1.0400371190723	PP2D1	0.856819781623519	1
1.46926017298897	0.398326863828212	0.142167132736171	1.58315476239484	0.700042433006028	APOL3	0.858590272990844	1
1.45253830066923	0.173074650132558	0.162152025401287	2.1533860611155	0.493394140244678	KCNMB1	0.886909035512651	1
0.148591979913895	1.03575515913679	0.682471629266742	0.0991293339299358	2.54971610989163	NKX3-1	0.903132842427799	1
0.369326254421157	0.495072238502537	2.24268755541887	0.284292175522598	1.20470994376453	CLDN5	0.919217633525938	1
0.251690742879602	0.202430936868645	3.77505068913822	0.167909033263056	0.21097615761399	PECAM1	0.921611511952703	1
1.04823267312128	0.069104686995069	2.19511419634788	1.11773613585031	0.186409376038817	FBXO40	0.923319413670671	1
1.58794383183958	0.0925477133416126	0.990938164748574	2.01507946169056	0	FGF6	0.937301834324065	1
0.342725968569082	1.12477526025429	2.37474129642646	0.423773994139275	0.734237859386314	SCN4A	1.00005087575508	1
0	2.49884538844165	1.25148761615268	0.100291961920472	1.21568307697324	ADGRG3	1.01326160869761	1
1.18004467094242	0.734416052703958	1.5727258279025	1.19491266765728	0.415611567759641	PPP1R3A	1.01954215739316	1
1.17997660682204	0.316345590451233	0.973824051496482	1.57438234762005	1.06667482867069	SLCO5A1	1.0222406850121	1
0.560788087352672	0.064433301081422	3.28856194598378	0.895204732471056	0.331815936125076	CDH5	1.0281608006028	1
0.702625088899596	0.886447677726027	0.652539298051023	0.792719240805428	2.2145642856294	CCDC13	1.04977911822229	1
1.63401330031572	0.677017993267844	0.895470837440226	1.58558563768139	0.468770302592942	ART3	1.05217161425962	1
1.85890942504762	0.404078876302265	0.216330131582296	2.22049196763583	1.13954518794004	ALDH3A1	1.16787111770161	1
1.44151361947996	0.488993118231017	1.50318323115252	1.34437386172794	1.17206377999055	ZBTB16	1.1900255221164	1
1.87183688114089	0.327280259461191	1.26543990225446	2.11518009914981	0.44141802538181	PDE2A	1.20423103347763	1
0.761317371786778	1.44574535976897	1.13823978383282	0.846488978501672	1.93951613840239	FERMT3	1.22626152645853	1
0	1.18023726878645	0.631859022157629	0.367111313162735	4.27936369157343	RERGL	1.29171425913605	1
1.63654996485285	0.452320136906877	2.03411768338517	1.4210054389875	1.01492647162212	LRRC2	1.3117839391509	1
1.29579098882348	0.712604766848651	1.14451330187741	2.10572072845302	1.31062229041802	EPB42	1.31385041528412	1
0.483302145540476	1.18303765919988	0.889717550443853	0.578258011676924	3.74037636037947	SIM1	1.37493834544812	1
2.70857550417598	0.184615678876082	0.461239220227223	3.50927340838598	0.105636238959078	MYH2	1.39386801012487	1
1.68925161780396	0.982148469006696	1.05161798843766	2.24879030880908	1.23435072685468	CCDC7	1.44123182218242	1
0.700601007761146	1.20746240930665	2.72938985535046	1.30757362681931	1.48050946059721	ESAM	1.48510727196696	1
0.954249070959224	1.17521544374784	0.556409292150823	1.11902841067748	3.78769360497373	FOXP2	1.51851916450182	1
0.805019160910003	1.41311663430907	1.11416934370171	0.863112722951588	3.67640834257672	AMZ1	1.57436524088982	1
2.39578457016544	0.462615024039948	1.43575884423704	2.59846653714267	1.03087438016722	ANO5	1.58469987115046	1
3.88490364597117	0.138080629105001	0.274573697220288	3.39917031663086	0.290237504192269	ROBO4	1.59739315862392	1
1.99135122713716	0.960967630192263	1.48624519672797	2.05914240705074	1.64958372170111	ANGPTL8	1.62945803656185	1
1.71579928094076	1.14284934711752	1.63667948035494	2.23064859184457	1.53966217421939	EPM2A	1.65312777489544	1
0.483992336894258	2.16259713262515	3.12600921300798	0.807207731051881	1.82962582341905	GPAT3	1.68188644739966	1
2.57785298122964	0.582444041951605	0.567793088427085	3.66122578692735	1.1415802402519	LRRC7	1.70617922775752	1
0.0951801680816315	2.04138463742086	4.59923754425937	0.0661427203676782	1.81468151945389	GBP4	1.72332531791669	1
1.97990169077377	0.346174789904312	3.22611911004571	2.23330554379608	1.08472170810788	SYN3	1.77404456852555	1
1.09655917319464	2.32340463061937	1.52310866063207	1.03241725506368	2.93019737347925	C9orf64	1.7811374185978	1
1.06419769923968	2.78747111994633	0.368690215465407	1.13225141841658	3.70329789848139	HR	1.81118167030988	1
2.00805697864838	1.21190498804743	1.28879830529496	2.38485857870171	2.17434881648533	VRK1	1.81359353343556	1
0.891795296843867	1.54147346488214	4.61467800079626	0.998087436023778	1.18031782902185	KCNA7	1.84527040551358	1
2.58435126792331	0.469729581025235	1.94894902267389	3.32397505088039	0.950319022269831	ANGPTL7	1.85546478895453	1
2.45073967374968	2.1256871014061	1.60357477855225	1.98357687172343	1.70599092364291	CHRNA10	1.97391386981487	1
2.39717614743148	1.58245489123921	0.682941055313211	2.36567246149866	2.94608832003648	DNAH11	1.99486657510381	1
0.550958322456043	1.77751581101919	2.02387151379885	0.381574766930937	5.25835683759999	CLIC5	1.998455450361	1
4.02728124508096	0.743014643101083	0.372923297597859	3.54615186481072	1.53737113262584	STEAP4	2.04534843664329	1
2.25676220922509	2.01675403127437	1.57802561679504	2.46098066345988	2.25406014170587	KCNIP1	2.11331653249205	1
2.52335774493025	1.46916468120766	2.99983065247879	1.31780803967716	2.53870486725582	GPD1	2.16977319710994	1
4.96674478474108	0.182273850056956	0.184894560007966	4.86989238546541	0.656360644398371	DAPK2	2.17203324493396	1
2.00301493479708	0.798240099347135	4.48070721181108	2.78387524197143	0.960953070284824	ANK1	2.20535811164231	1
0.595215287361811	0.842196757289644	0.42715287692268	0.744529941344441	8.44595077966702	GPA33	2.21100912851712	1
1.37165799744842	2.62108543324626	1.04719424090791	3.01777251506657	3.05071092633013	UCP3	2.22168422259986	1
1.63383782868984	1.05503980671573	2.88259367955808	2.76114439097929	2.79957012666386	DPF3	2.22643716652136	1
2.67609115094044	1.27599477264488	2.44893632547424	3.38485371481593	1.45236473797688	TUBA8	2.24764814037047	1
2.32059715521908	1.66836858278745	1.91315102684141	2.79225321281552	2.67649122107012	PREX2	2.27417223974672	1
2.04183247501318	0.600224414069752	5.83553082100522	2.79301773710129	0.300269615019286	C10orf71	2.31417501244175	1
1.67244267044456	1.54611441540392	4.99953294623481	2.05832449435172	1.45592973923965	SLC8A3	2.34646885313493	1
2.40117269486506	1.81669495906569	2.96007749984021	3.47647458506424	1.24934232486574	PLA2G4C	2.38075241274019	1
3.15384218573793	2.03871129578906	0.85018749000869	4.15193888699854	1.89453305941116	LHX4	2.41784258358908	1
1.53217857076512	2.6501232577375	3.75978329651916	2.01957786333005	2.3395705056351	SHBG	2.46024669879739	1
3.90832823998991	0.60199831428178	2.14278957521317	3.57294800298039	2.29817765592164	FLI1	2.50484835767738	1
1.60988440784546	3.27247249581658	3.05916888532692	2.1618524152661	2.45966658258372	PPARGC1B	2.51260895736776	1
1.77747143200591	2.53637385304621	3.04496225821241	1.91257184592307	3.67537369199333	ACOT6	2.58935061623619	1
0.860893552836952	2.12579945273281	6.11312058340755	1.3602388881865	2.50225226870135	MPZ	2.59246094917303	1
4.20555894136203	1.83137252504595	1.48347068646391	3.66554890092262	1.99166638547549	SCN1B	2.635523487854	1
5.06157892104484	0.141647492705299	1.53183196438317	5.54265665244184	1.00038908050912	CD34	2.65562082221685	1
2.78927468503371	1.71037082289846	5.57922635730403	2.82088326644422	0.936398307768662	KLHL38	2.76723068788982	1
0	3.61606344023064	2.63468099791787	0	7.76041727783173	PLA2G4F	2.80223234319605	1
5.38436927579099	0.710988149863967	1.36107261635298	4.99937476572055	1.56917881123189	RNF125	2.80499672379208	1
5.21876260883303	0.404705031585791	1.21745294092612	6.33011603809733	1.04915546453445	HLF	2.84403841679534	1
3.47725464473241	1.2493856160627	4.01327221843233	3.63957407716363	1.85597138145397	PPARGC1A	2.84709158756901	1
3.42283646001473	1.56930534432751	1.87966407027957	4.81511729183715	2.5927469885146	MTHFD2L	2.85593403099471	1
2.04198782718825	4.29462195185269	1.86967505482576	1.84962010003675	4.23576830296069	DNAJB13	2.85833464737283	1
7.02204213728563	0.134469497909055	0.431942462956824	6.59000810198031	0.340746799830306	SHE	2.90384179999243	1
3.05479522713869	1.23193229740581	3.54848294363414	4.39320370533112	2.31044633452871	RPS6KL1	2.90777210160769	1
4.09195225854223	1.60954372168361	2.49438067711038	4.47946907442394	1.93196693513907	ABLIM2	2.92146253337985	1
2.40742219154449	1.98684107275314	1.3323393960584	5.31204610730548	3.76674926359003	ZBTB20	2.96107960625031	1
0.231945004837023	4.61932709068082	4.56559591987016	0.276314588964566	5.16287108647867	C6orf141	2.97121073816625	1
2.24694523653954	1.66451064887728	5.60134188348259	2.83526441665917	2.68234066089924	PRKCQ	3.00608056929156	1
2.80207735341667	2.83706317939905	4.19292985144135	3.24399076952371	2.07247162762506	FSD2	3.02970655628117	1
4.89532171012813	1.60114054975396	1.40523995021129	5.96006402850001	1.50620138356503	NPL	3.07359352443168	1
1.2600030442404	5.02008722772814	5.44214932813865	1.05072345255124	2.81877968891881	CCDC88B	3.11834854831545	1
4.56189159662114	1.97365565783596	2.66755348824178	4.95148075626196	1.49958440904891	DOK7	3.13083318160195	1
5.72909977755638	0.416728408787375	2.90032941171374	5.11084363048569	1.64238569445477	DTX1	3.15987738459959	1
3.2465897147174	2.36911925937713	4.30134776319852	3.49231998341884	2.40597790647415	TMEM121B	3.16307092543721	1
3.25925189849145	1.95169967972394	5.15726722711921	3.83180478123136	1.77831658780084	MLIP	3.19566803487336	1
0.673582727962315	2.90224326886069	2.19253174846833	1.03313475528151	9.5368768447541	FGD5	3.26767386906539	1
2.21543883543883	1.95194056091204	4.06058232036285	3.08778455470717	5.12858284687386	PPP2R2C	3.28886582365895	1
1.64521891864951	3.54196297176347	3.57782433587574	1.82927611199878	6.04730783427833	TMEM204	3.32831803451317	1
2.73621179012919	2.83540752275432	2.70172776483353	4.11037216046174	4.40155003867678	NRG4	3.35705385537111	1
1.47690876336492	2.9300415223927	6.61374606039409	2.80805329403772	2.97119424394766	SMTNL1	3.35998877682742	1
2.42400513529641	3.0609497039762	3.02534529490134	2.13857328105211	6.47848207608687	ACER2	3.42547109826259	1
5.56992788745151	1.51422016777111	1.78447641722974	5.25501501465881	3.41901134605957	ALDH1L1	3.50853016663415	1
0.459062566023404	4.02548935665176	3.6787874054913	0.749678969234709	8.6391959867543	HCLS1	3.51044285683109	1
5.24870188669042	2.25410706049003	2.24930969508695	5.21081815941022	2.94863576663461	NPHP1	3.58231451366245	1
4.01522069217379	1.3776122207006	0.651767940597265	3.76685388871567	8.27283696628117	ENKUR	3.6168583416937	1
5.7979739558362	1.33199941645393	2.4729777169847	6.28697141415559	2.50824848162567	GFOD1	3.67963419701122	1
4.11598067669199	4.14879988918393	1.64997991678341	5.92614758322618	2.85399414091028	ZNF280D	3.73898044135916	1
2.38775990159033	2.18344375265084	5.23367107810501	3.04077301228382	6.22447222794711	SLC51A	3.81402399451542	1
5.27951897802458	1.99206073623066	2.91879225306834	5.42989780987734	3.54809814438498	SENP8	3.83367358431718	1
2.19399949977215	3.09696134959514	6.77516985379129	2.50875354669176	4.6714818218696	MYOZ3	3.84927321434399	1
7.51410458777272	0.642923091753358	5.96611994178876	4.75508990133879	1.15618681921669	CX3CR1	4.00688486837406	1
3.10749070579124	5.03005037953715	4.20768507511357	3.27586203636715	4.48108189966427	CCDC17	4.02043401929468	1
0.17990194280988	6.56283046603757	6.52905510701654	0.214316024681658	6.62760652463215	CASP10	4.02274201303556	1
5.03495365941861	3.04060622778304	4.71086305058927	5.60301062971119	1.86409376038817	NRAP	4.05070546557806	1
5.88141093852165	1.74451777307981	2.68897128212708	6.08222695626631	3.92778786181349	ELP4	4.06498296236167	1
5.50506233443655	2.6246294270976	3.68594070540785	5.37159424361119	3.34407205347309	ZNF285	4.10625975280526	1
4.20937231000524	4.1110037035653	4.7038672469187	4.18718941017971	3.58774761740882	ASB14	4.15983605761555	1
5.43955386137291	1.42679390460568	5.24929695414814	6.74992553776532	1.99558104060848	RBFOX1	4.17223025970011	1
2.24462907906797	4.2625614437889	10.1483256081791	1.46624999627971	2.84073858269907	PPM1N	4.19250094200295	1
4.60953018609799	3.08947766420396	4.33301828699774	4.14168038680577	4.89786668604102	C12orf66	4.2143146420293	1
0.878238367829506	6.06739471302082	3.97550372877044	0.788703778209538	9.46029346188976	PPP1R14A	4.23402680994401	1
1.53097966978179	4.0598629794248	4.68141262538788	1.44321743631373	9.68235090428908	TNFRSF10A	4.27956472303946	1
1.59699839395983	6.17592520951037	4.19890100602451	1.55566757123703	7.8744765481673	ATP2A3	4.28039374577981	1
5.2541553686882	2.48136228963081	3.94505607135614	5.08312772835314	4.68357541793874	KBTBD3	4.28945537519341	1
0.682828752557592	7.09368492279581	4.98195319965389	1.16255489737837	7.9683079275964	PERM1	4.37786593999641	1
4.33355477391704	5.14782848615793	3.74205488369105	5.25907108819141	3.4744525818315	LRRC56	4.39139236275779	1
5.21900218844138	3.48897614155805	2.63813915181177	5.66115734922527	4.97476915325066	FXN	4.39640879685743	1
3.01390844774968	4.4193373790509	5.50881033140036	3.72380926423493	5.38634481198543	CPEB3	4.41044204688426	1
6.73999738063275	2.51789262751447	2.1145009458756	6.87976316478278	3.8136878858988	FRAT1	4.41316840094088	1
2.5037054260445	3.47819389762891	9.17986130559175	2.99891712303318	4.08516068400717	SPATA1	4.4491676872611	1
6.03216593685701	3.5476868347627	4.10695227047067	5.05175309647046	3.5420905535004	MORN1	4.45612973841225	1
1.56244937984209	4.52979805588453	6.41478147357737	2.90887838826405	7.02329292128969	RASL12	4.48784004377155	1
6.0582650517133	3.48040574427013	2.13657396125765	7.15943472302218	3.61878929356431	NRIP2	4.49069375476551	1
1.58160368595109	9.67294989074188	4.11447983392663	1.89593023904454	5.26403363767897	FITM1	4.50579945746862	1
7.07105287691513	3.21174430985341	4.86481088942374	6.65193807422735	0.89325945726361	PRKAG3	4.53856112153665	1
8.39822162814755	1.21345981733911	1.22251424010673	9.75867265716901	2.15875406919641	HECW2	4.55032448239176	1
5.02980312418733	3.30505895653475	4.77117960346425	5.63120970563946	4.19356205214632	MLYCD	4.58616268839442	1
2.1250916994417	4.74771692178899	11.8131632656613	2.30657621563634	2.06241484107817	HHATL	4.6109925887213	1
6.00105950272156	3.01211675316282	4.08265616839191	6.18661409404527	4.13292892697403	DGKE	4.68307508905912	1
4.64791722009515	2.99982807178865	3.65675269602607	3.25864694085831	8.96346141238284	RSAD2	4.7053212682302	1
6.11596562212918	3.55894883435983	2.78996295261564	6.49377945920643	4.60530890275345	CCDC92	4.71279315421291	1
5.24295020865326	3.927796501651	3.50909022091102	5.75009988820766	5.32183228554357	CSPP1	4.7503538209933	1
7.30867182072832	2.52446804280838	2.28894814364583	7.99934826581376	3.8487508196184	DDX60L	4.79403741852294	1
1.64996870060494	2.5803634853214	1.38143913242367	1.71989744154373	16.8137023600106	C9orf24	4.82907422398087	1
9.30620742003783	0.939602986172033	3.03959510969617	9.0663503665676	2.27964408337177	SHC4	4.92627999316908	1
5.62847421126515	3.56283322176048	5.23605523778075	5.54107388917306	4.8310550784744	RAD51B	4.95989832769077	1
10.7861741562613	0.274530112526311	0.489913717750609	12.8088367624429	0.471254588096347	RAMP3	4.96614186741549	1
7.35412852320245	2.70191090143526	3.24405926000644	6.82186775871482	5.60559655097136	ACER3	5.14551259886607	1
2.85928071279042	1.94338720417551	0.635814437993494	3.02244068788855	17.513955652935	TSPAN8	5.19497573915659	1
7.71882557080586	3.27597296970356	4.82741458802715	8.19225399830264	2.05213631255269	P2RX5	5.21332068787838	1
5.27505813628065	2.76148617515252	6.20482551870372	8.45942293353549	3.40133990214173	ITGA10	5.22042653316282	1
2.86211383327195	8.90511060696196	5.27627830362354	3.30639079851562	5.8651054031134	ACAP1	5.24299978909729	1
8.85512932623275	1.74188017610821	2.57201539725367	10.0409558992862	3.11065541955464	ATOH8	5.26412724368709	1
6.2373079649518	3.68541835559226	2.4147752219406	6.94650686545207	7.04125476682795	CCDC65	5.26505263495294	1
5.09078686415506	2.45136401340719	7.37768797807533	7.00669870951243	4.72788206347092	DUSP26	5.33088392572419	1
4.79022780411412	3.05371877757377	6.23336082025787	4.78831201429594	7.86808615609405	MBP	5.34674111446715	1
5.21069061739666	5.55258171404773	4.25845915731162	6.33963996194328	5.49519279640772	KLHL3	5.3713128494214	1
7.77186314001703	2.8709457524985	4.03014551603245	8.09975583051248	4.13236317090221	WDPCP	5.38101468199253	1
5.77647182533466	4.03270547020901	2.7487965326622	7.21584860694285	7.22579115917071	CMC2	5.39992271886389	1
6.58188341181682	3.65606055886741	5.77878640199677	6.29222935529003	4.85466288138562	SLC35E3	5.43272452187133	1
6.25972061246906	1.93386159336745	6.00136926025855	7.62611620085035	5.52201620990708	PPP1R1A	5.4686167753705	1
5.662205764358	3.62635223554107	5.06963745669226	7.24750299967231	5.82314598433252	YAF2	5.48576888811923	1
2.30431497464514	3.8344646385812	16.5938091918405	2.61732571096697	2.46832082990269	MYADML2	5.5636470691873	1
1.63489013826096	9.06839052257051	9.14341167835688	2.53864028611195	5.44833574131298	C1orf105	5.56673367332266	1
4.10105660726331	11.4453226968095	3.6668131482049	4.09265956408386	4.57469589941148	PPP1R27	5.57610958315461	1
5.72849139911553	4.68296170788005	5.46578713009849	7.18362539141691	4.86816118931693	KCNMB3	5.58580536356558	1
6.24955522345422	3.51308906701007	8.61626316678188	6.93003850924835	2.69495766711709	PLPP7	5.60078072672232	1
9.23656552595435	3.86917995629675	3.52142722338134	7.70242267549225	3.98506842793178	C19orf71	5.66293276181129	1
7.16023651295724	4.57453819784601	3.72616602314785	7.85652699763853	5.30617532110977	PKD2L2	5.72472861053988	1
4.43162211021001	4.38274983929489	9.72473777109426	5.40372117512871	4.75875665233968	KCNJ11	5.74031750961351	1
6.42882052645781	4.69701654177374	6.608679736123	6.39942616713119	4.68348771628215	PHF7	5.76348613755358	1
7.17739517879509	3.01968450045187	6.15973987459063	7.95293505109929	4.57276548507297	MGLL	5.77650401800197	1
6.15802186755094	2.67773381573035	5.75582903750977	6.92626865603408	7.45027949205728	FRMD3	5.79362657377648	1
6.13191618576721	2.57989773102488	1.67027601709011	6.51310239267132	12.2044437123514	EVA1C	5.81992720778098	1
2.8728310244815	5.05437879300182	4.43831929799994	3.9095996214544	12.9258814917428	ICA1	5.84020204573609	1
7.12872711026645	4.10575544193843	5.48547965539492	7.02964611223876	5.61335807356835	KANK3	5.87259327868138	1
3.87111917795125	7.50661215479448	3.77604022115033	6.23690638192936	8.15397185774732	LSMEM1	5.90892995871455	1
6.00404004747475	4.49542424128315	5.6052766675863	6.23369394852942	7.22248213236347	SOCS7	5.91218340744742	1
3.07048373506938	2.95722484740798	14.387658377799	3.91604847737147	5.24172545645718	DAB1	5.914628178821	1
9.27054624493248	3.58805613617265	3.63882278406384	7.97574823721176	5.18274773905179	PDE12	5.9311842282865	1
1.11690260295825	14.1131127768563	7.23742406662103	0.958785068435469	6.60866539641841	NOS3	6.00697798225789	1
7.42455851810031	4.07886376776559	4.06165481158214	8.84301623324081	5.8664419850176	NDUFAF6	6.05490706314129	1
3.75995060472648	6.30014499462793	7.60432039723989	4.91694539625893	7.92144711003357	POPDC3	6.10056170057736	1
9.7309443750108	3.36105073418963	5.67237101853583	9.01078841595809	2.99073758150029	CAMK2B	6.15317842503893	1
4.87084510157749	3.70386044907316	11.0331775945408	5.02189205689055	6.16585830951588	ZNF229	6.15912670231958	1
