RNA26_RPE_Hyb1_total	RNA27_RPE_Hyb1_total	RNA28_RPE_Hyb2_total	RNA29_RPE_Hyb2_total	gene	mean	bins
1.81562571990124	1.80577397981873	0.916195680343021	0.810556376289973	FAIM2	1.33703793908824	1
1.96115885709912	1.61223221128896	0.801959194750958	1.05916960231961	UTF1	1.35862996636466	1
1.28476824073731	0.927785221445974	1.20134335580346	2.03114399642646	CD160	1.3612602036033	1
0.724512148450456	0.887975353973864	1.82358239987552	2.00919283590785	RALYL	1.36131568455192	1
1.89523048697191	1.08568865886149	0.918076561226257	1.55323963736492	HOXA2	1.36305883610614	1
1.29975013661389	1.37990827954542	1.26834088382968	1.52284795255105	FANCD2OS	1.36771181313501	1
0.950305529177464	0.953825489524753	1.79343400973517	1.80011908346738	ATP2B2	1.37442102797619	1
1.40706095717324	0.877584588220197	1.59836980052621	1.63352044012587	GRIN1	1.37913394651138	1
0.998398176901732	1.61470676285841	1.49243926073386	1.52503338340272	CFAP52	1.40764439597418	1
1.47811038419319	1.1586969995992	1.8260163293474	1.22989826316094	TTC23L	1.42318049407518	1
0.205511165517335	0.295657085272627	2.79425842690719	2.4191014819911	ROBO4	1.42863203992206	1
1.11993277387558	0.952162762154194	1.90108360455666	1.74548531460101	EVA1C	1.42966611379686	1
1.08259808178458	0.824543761459636	1.72477149393517	2.10024056587612	L3MBTL4	1.43303847576388	1
1.02801749952653	1.312009349481	1.83716558281902	1.69016902865612	ZBED9	1.46684036512067	1
1.41134360716854	1.27254056229495	1.40661869972385	1.82116047568822	NRXN1	1.47791583621889	1
1.80685772268462	0.530439097256053	1.84911710225554	1.73106811075703	NFASC	1.47937050823831	1
2.07997408014288	1.40815952589612	1.34608029902256	1.08781794983346	ALOXE3	1.48050796372375	1
1.89097216732136	1.00314467421792	1.69655196340394	1.33858979500613	C16orf96	1.48231464998734	1
1.25512512653188	1.51130552394059	1.46275429275072	1.70081138906837	STAMBPL1	1.48249908307289	1
2.18404965680326	2.52698504310907	0.614924024902992	0.609110325540503	EBF1	1.48376726258896	1
1.74272064354154	0.934036976580877	1.87066741286272	1.39753486227964	TTC9B	1.48623997381619	1
1.97798065929558	1.63619627045971	1.07987905711214	1.25605132546703	VSTM4	1.48752682808361	1
0.430186359462239	0.317716032628662	2.58591036933184	2.7217427031917	ADGRL4	1.51388886615361	1
1.25784385699405	1.19219886282053	1.72824579129171	1.90211819114793	FNDC8	1.52010167556356	1
1.79262638227964	1.53725551591877	1.60780701806395	1.15004450016125	FLT3LG	1.5219333541059	1
2.16575476926901	1.7990774273403	1.13553824402778	1.00943812491723	NTRK3	1.52745214138858	1
2.4225140949515	1.14804334938273	1.57177909413773	0.999092383229216	ACKR1	1.53535723042529	1
1.18683169874979	2.09331540588748	1.34101716587832	1.54570325735958	ROPN1L	1.54171688196879	1
1.78314736121544	0.817784303669893	2.02520126633862	1.54197819877386	FITM1	1.54202778249945	1
3.27149135310171	1.03015186063135	0.980002926054017	0.902099632010901	GRIA2	1.54593644294949	1
0.887465046134873	0.394288860697984	2.23865889110079	2.68787133824729	BARHL2	1.55207103404523	1
0.442033345404782	0.565120830350811	2.54867020728818	2.69385579094325	NKAIN3	1.56242004349676	1
3.31374240263763	2.00865316504667	0.485300241835472	0.516467491183292	ERICH3	1.58104082517577	1
1.68938092549343	1.22206206589879	2.12641142028495	1.28848044034337	IGSF11	1.58158371300514	1
2.34890178819883	1.81992507279812	0.941305143231165	1.23782578419421	FGF7	1.58698944710558	1
1.43208833234185	2.36790414738851	1.13518460396424	1.41976286037836	SLC9A2	1.58873498601824	1
1.36574703845833	1.4123036582251	1.73061545399952	1.87181212917911	CAMK4	1.59511956996551	1
1.32520601760104	0.858504000600769	2.02093070596633	2.19087549816951	SEZ6	1.59887905558441	1
1.92437518907826	1.28611500709901	1.44066448814191	1.74670858991662	ATP2A3	1.59946581855895	1
0.889592795809565	1.47219508347797	2.26347797135173	1.80045680569729	TNFSF10	1.60643066408414	1
1.48777418879822	1.40388996272212	1.60548300620983	1.9412164282671	MEIOC	1.60959089649932	1
0.741289313055158	1.15132347323811	2.65861810893708	1.88828460430322	PLA2G3	1.60987887488339	1
1.96298712221313	1.9254794928724	1.19721896511026	1.35695715128997	AMZ1	1.61066068287144	1
1.37409185767007	0.461384638869735	2.31237969279564	2.29651603718126	TTBK1	1.61109305662918	1
1.6585488349135	0.962443864775852	1.93291439771427	1.89326440646414	SPDEF	1.61179287596694	1
2.00483925099434	1.45060649811168	1.48490083792017	1.52447717096182	AOC3	1.616205939497	1
1.88828512573397	1.68435799595943	1.46814667978063	1.49965048475256	TBX5	1.63511007155665	1
1.05975203825274	1.14659627805665	2.04122329852921	2.31806539758756	APBA1	1.64140925310654	1
2.50916010913368	2.02089340252938	1.04020085021526	1.01103777677075	PHYHIP	1.64532303466227	1
1.05991448248198	0.4154357292314	2.31538259885208	2.85667992731424	LRRTM2	1.66185318446992	1
2.37388890228749	2.03663719092663	0.843533685857903	1.43479765360499	NKX6-2	1.67221435816925	1
0.909697213039819	1.63277820425633	2.23456150174664	1.96313543485793	TACR3	1.68504308847518	1
0.453948587162082	0.3841586497291	2.56632294066684	3.35431016351431	ZNF560	1.68968508526808	1
1.66511172370333	1.75027273695049	1.65566035867626	1.74693143844202	SCNN1B	1.70449406444303	1
1.85581883345391	1.97027082473784	1.23146085277309	1.82646576309091	CD79A	1.72100406851394	1
1.65534700318587	1.41277655150374	2.04152054097133	1.77937142996368	MGAT5B	1.72225388140615	1
1.74128770745746	1.02882857144986	2.50123480992306	1.63213919069838	NAPSA	1.72587256988219	1
1.92528162804155	1.62314107089	1.73129140226643	1.62924725550948	ITGA10	1.72724033917686	1
3.91301879650015	1.68795133522998	0.594733330743838	0.714073358813795	FAM71E2	1.72744420532194	1
0.514696762724321	0.625633198416639	2.81264929302255	2.96697038527686	PTPRB	1.72998740986009	1
1.50472229579291	0.745840771097529	2.1228286903937	2.62267670326595	CELF4	1.74901711513752	1
2.01732490469271	1.97179509429125	1.5591114166991	1.45597270794436	KCNH3	1.75105103090685	1
1.53619256146159	1.50622858314062	2.03563304257156	1.93889976112256	MYO1F	1.75423848707408	1
1.84633334821119	2.00890098083424	1.88751155957282	1.29176950441172	SLC22A11	1.75862884825749	1
1.38031018935366	1.43357931089416	2.37063931083659	1.875993611675	DNAI1	1.76513060568985	1
0.845307448767079	0.962471046312928	2.61761945388368	2.64107114409892	EDAR	1.76661727326565	1
1.00228328824787	0.645931224360043	2.68139596928394	2.80211272460598	CHRNB2	1.78293080162446	1
1.88476920794029	1.02188473956046	1.87912439211876	2.3714720305221	EBF2	1.7893125925354	1
1.34162592146418	1.29877233211997	2.3257348803846	2.19773805600853	MEGF10	1.79096779749432	1
1.16814965380619	1.0099328712615	2.35871139602358	2.66925433714873	PDE2A	1.80151206456	1
1.70308148725694	1.12314157722073	2.06264154467289	2.33661692212767	DLG2	1.80637038281956	1
1.10040457416182	0.708166912606254	2.59862656017315	2.82983149886711	CNTN2	1.80925738645208	1
1.24824996256859	2.03920385398804	2.05062002617602	1.90253207299465	LDHC	1.81015147893182	1
6.16122257779513	1.05492514135562	0	0.0369332729345398	NKX2-1	1.81327024802132	1
2.571664347071	0.932698860367882	2.23992452470395	1.55302856848689	TCTE1	1.82432907515743	1
1.30849153182513	1.41695537402131	2.11415955357063	2.46805656992659	EPM2A	1.82691575733592	1
0.523838691423175	0.227984846185765	3.43804935576765	3.12488399863475	MYCT1	1.82868922300284	1
1.21344315673247	1.30475272937792	2.49268777368678	2.30598489627595	BCAN	1.82921713901828	1
1.37251738207458	1.21823167405013	2.32756130073854	2.42437479794082	MAPK10	1.83567128870102	1
2.70816559409561	1.5000957306034	1.79705036495877	1.39612583845386	NKG7	1.85035938202791	1
0.919697828968312	0.976417399870081	2.08213682967568	3.44819495096809	KCTD8	1.85661175237054	1
2.87196999312786	2.59429903549887	0.999079441170834	0.981455014999982	HECW1	1.86170087119939	1
2.45752152406929	1.41419790787919	1.86414951259632	1.73144731298792	C1orf162	1.86682906438318	1
1.16331811419834	1.06322748188216	2.38328354185605	2.91292106456012	KCNAB1	1.88068755062417	1
1.54686983141109	1.49836388204792	1.81881786641608	2.67452249440012	HERC5	1.8846435185688	1
1.10245082964994	1.42213411937428	2.60985553659978	2.4269673845434	ZBTB7C	1.89035196754185	1
2.19506608158081	2.5833324272211	1.27558816157242	1.51914826889802	FRY	1.89328373481809	1
1.89538014362593	0.455869391075364	2.39860949828197	2.82849075498461	OLIG1	1.89458744699197	1
1.50203576634513	2.25749700634924	1.75419542779759	2.10619475383456	FOSL1	1.90498073858163	1
1.82021930620667	1.22130070268951	2.40045148419664	2.24537992893745	FBXW12	1.92183785550757	1
1.7114063940281	2.22230217551529	1.95149357724921	1.85132486157396	SLC9A9	1.93413175209164	1
1.29211269538605	1.46211707770389	2.09235358255375	2.93090956708304	FERMT3	1.94437323068168	1
2.79067069021583	2.62844423146243	1.14334186211441	1.2739272665527	MYLK3	1.95909601258634	1
2.60130767825002	1.02731221321438	2.35793381594972	1.86255272208124	CATSPER3	1.96227660737384	1
1.37364535493953	1.39495377146348	2.48263879542698	2.70084314587239	SVOP	1.9880202669256	1
2.7562873364332	2.37794865384808	1.48717880448288	1.3329113314123	ATOH8	1.98858153154411	1
1.23671178150997	0.435719034840782	3.59781889499092	2.75840243473035	BRINP2	2.00716303651801	1
2.42715440364042	2.33507859360969	2.08428065195781	1.1854020051159	CDX1	2.00797891358095	1
3.5892163605804	0.520699058248393	2.05478871467145	1.87969943859808	SCRT1	2.01110089302458	1
0.958267220880513	1.18938375334516	3.09043501409232	2.8103695588356	FSTL5	2.0121138867884	1
2.64532436921024	2.00779808024731	1.78429122372904	1.61382539248078	NLRC5	2.01280976641684	1
1.82080437165429	1.55427328996378	2.24340758275286	2.60288021851609	PPARGC1B	2.05534136572175	1
2.68976653959027	0.819447311913248	2.7717536296873	1.94129694392581	HSPB2	2.05556610627916	1
2.02981561465835	1.84658371313834	2.14252626942305	2.22364201817558	RASL12	2.06064190384883	1
0.73324743202039	0.913505089447496	3.03796986542303	3.56183962120836	GPRIN3	2.06164050202482	1
1.47295451397004	1.74510401944683	2.54481107648712	2.4859482971464	PRKG1	2.0622044767626	1
1.06228908839523	0.800375997717292	3.56061641087342	2.82650890343825	EHF	2.06244760010605	1
3.50501206984183	3.01178554235892	0.964703193051588	0.787631688562391	RAC2	2.06728312345368	1
1.50578151870804	2.03187052406023	2.13739707319312	2.61591457706077	ATL1	2.07274092325554	1
1.12431377621757	1.01126825662207	3.58609369424621	2.57237036826706	STAB1	2.07351152383823	1
2.20395243449634	1.95730947479316	2.05092661535874	2.09093811358948	CDH8	2.07578165955943	1
0.479615221402047	0.412123599271697	3.49554692551856	3.94337504594441	CD34	2.08266519803418	1
2.83580324534343	3.68138500983822	1.12973261498826	0.69328458052342	CDH17	2.08505136267333	1
1.80194084637749	1.99967701398066	2.18548663530378	2.41334096568329	GBP1	2.1001113653363	1
1.55306383073603	2.12573124898043	2.86062363389506	1.87976940954205	VWA3A	2.10479703078839	1
2.10777712432157	2.35472699765802	1.83440954968387	2.19832145955243	NFIA	2.12380878280397	1
3.67687727252472	2.49593191388769	1.28324597891957	1.05419321185684	SLC30A3	2.1275620942972	1
2.68853990399214	2.35221140099724	1.81147397241192	1.66320997616743	CD7	2.12885881339218	1
1.76552975292875	1.97897464842304	2.30850860662609	2.6652640200431	MAGI2	2.17956925700524	1
2.77989651329824	1.93838641257038	1.95815781143643	2.04729269715953	CACNG8	2.18093335861615	1
0.855833066673934	1.03309185036321	3.4250659481503	3.41307944904611	LAMB4	2.18176757855839	1
1.63288321197004	1.51857401715761	2.56826337875096	3.01272703190253	ZNF442	2.18311190994529	1
3.34013307031191	0.387651001090274	2.45853147077693	2.60747974259443	ACTL6B	2.19844882119339	1
2.25237992533371	2.9475767364007	1.61515320955741	1.98713489678216	ADAMTS5	2.20056119201849	1
1.75569500972488	1.78292990002732	2.39209925837305	2.90773527654127	C2orf16	2.20961486116663	1
2.58345703531698	2.90766951533482	1.68189763992933	1.76936992646912	DDX60L	2.23559852926256	1
2.84824895670215	1.67218718389834	2.61786554175839	1.81248496529689	ZAP70	2.23769666191394	1
2.58571504450612	3.28949563782318	1.8300347038114	1.40624130932714	P4HA3	2.27787167386696	1
1.39508194803605	1.18060241308256	3.39434656711859	3.16447554688105	TIGD4	2.28362661877956	1
2.53666227955582	2.21075637706433	2.40590436532466	2.01036271669649	SLC17A7	2.29092143466033	1
1.18183451264979	1.22807837145399	3.56388722003823	3.20218191482993	ANKRD45	2.29399550474298	1
1.20729197806378	1.20331579731059	3.97418145775047	2.81227463581421	AADACL2	2.29926596723476	1
3.37669406527633	3.42907440009719	1.39025892227532	1.00153814181729	FOXF2	2.29939138236653	1
2.21268294843711	2.40750726281204	2.30727237842987	2.28138474497601	ETV2	2.30221183366376	1
0.635542159323308	1.09359594935417	3.71421244619709	3.76783220638872	ABCB1	2.30279569031582	1
1.55875792360765	1.70957289335082	2.94482944638981	3.00002442480194	KCNJ12	2.30329617203755	1
2.56453141512679	1.95323492161037	2.20225099889386	2.5339845459659	KCNE2	2.31350047039923	1
1.15219955313207	1.37448314730888	3.21863823748584	3.54245349422799	FOXP2	2.3219436080387	1
1.16198484879596	1.28173491454323	3.64726336869879	3.22237748342457	RSAD2	2.32834015386564	1
0.368780491406185	0.428001291166585	4.65978539173091	3.91094527710173	CD53	2.34187811285135	1
2.90788390377596	4.18912805651804	0.987225401805563	1.28991080435409	TTC29	2.34353704161341	1
3.12603873622508	1.86023462483151	2.17148691128053	2.21716391894703	FCHO1	2.34373104782104	1
3.83155377664687	2.41650960231408	1.38538379569927	1.7465457030197	SELPLG	2.34499821941998	1
2.66946290019863	2.9699999569335	1.78669177661586	1.96307123567666	RFTN2	2.34730646735616	1
2.44887104830457	1.81141559789463	2.62217132547184	2.58724963561038	GCSAM	2.36742690182035	1
1.93688144073492	2.00194642259289	2.64049719861502	2.94515983941984	AKAP6	2.38112122534067	1
2.36603060569097	2.6512918209283	2.21395217420223	2.30490095146533	AK5	2.38404388807171	1
2.89182025048901	1.66031325568362	2.4569803468206	2.52857270131378	U2AF1	2.38442163857675	1
1.94255290822526	2.2646085989163	2.43114099338448	2.90101423393126	ERBB4	2.38482918361432	1
2.04101744750821	1.19425752474764	3.08807570594286	3.246771887137	SRCIN1	2.39253064133393	1
3.90319254141679	2.65611449016779	1.39946504803266	1.63879519045034	NXPH3	2.3993918175169	1
2.91908924331863	2.02724731168173	2.45820475563131	2.23302126517427	GGT5	2.40939064395149	1
0.819801026773037	1.08717061275568	3.75185915337925	4.01744778991736	MEF2C	2.41906964570633	1
1.72332898206867	1.78974100592248	2.79023031132905	3.43069440775603	ANK2	2.43349867676906	1
1.8535203211509	1.56856059024266	3.44864305492088	2.86660566632252	NANOS3	2.43433240815924	1
3.30890865319642	3.22759652635877	1.71983906573243	1.48137315347466	PPM1N	2.43442934969057	1
2.88817814511402	2.31551089589788	2.34964187580307	2.19420780835234	GSAP	2.43688468129183	1
1.27803034507478	1.63278601659223	3.61109102427715	3.23051980788152	MYB	2.43810679845642	1
1.89121995893843	2.16315384787494	2.9745856446429	2.77096825164275	ANO7	2.44998192577475	1
1.991632141304	1.92140061409962	2.62955974700489	3.28555281757592	NRL	2.45703632999611	1
2.49177330715796	2.87604570006948	2.29981903961363	2.18899134554416	RPS6KA5	2.46415734809631	1
2.73076090504001	2.72530888598723	2.14284296132334	2.28156520572154	RTN4RL2	2.47011948951803	1
3.88457964869015	1.95208501290814	1.65071586706209	2.39485726336752	TGFBR3L	2.47055944800697	1
3.05891310458097	2.42821405148072	2.44180803800972	2.02115458944356	SLC51A	2.48752244587874	1
2.33137000028996	2.10447550325321	2.63229515736344	2.89341110984699	TLX1	2.4903879426884	1
1.82751570768998	2.23391121673067	2.73183210352837	3.17532435947506	TMEM217	2.49214584685602	1
2.93615994064798	3.36644290420501	1.87070214167387	1.85545728313997	CCDC54	2.50719056741671	1
1.91390451642014	2.25047680242012	3.24381984371722	2.64841592657874	CCNA1	2.51415427228405	1
3.80298384756001	3.7256718549931	1.34472163318738	1.19938398965402	F2	2.51819033134863	1
3.45676494013551	2.98800828807714	1.89061516297205	1.78204717647491	PARP12	2.5293588919149	1
2.46830332722619	2.19326836811813	2.38456872291783	3.09441799743854	DLGAP3	2.53513960392517	1
0.573926037326312	1.10264937921286	4.60881307976428	3.90232444334761	CALCRL	2.54692823491277	1
2.99451312326805	1.76800287659415	2.1528762068425	3.30289631851329	CEND1	2.5545721313045	1
2.80792032070093	3.1979188701772	1.84173355579923	2.40561717575461	SYNE1	2.56329748060799	1
1.52543806590196	2.5468272954184	2.95292897383989	3.27889133114063	UGT8	2.57602141657522	1
3.97392209060497	1.66170398199315	3.74710610968722	0.964072650208811	CRYBA2	2.58670120812354	1
2.0257221730963	2.37362977989401	3.24972194409391	2.70831915233901	HCLS1	2.58934826235581	1
2.73413125068358	1.21866408668809	3.2721755393684	3.13791760957042	KIAA0408	2.59072212157762	1
3.45741211631478	4.0227438962371	1.41792965809978	1.50263494437674	HIVEP3	2.6001801537571	1
3.90539647412091	3.60904016757383	1.40855306310582	1.48986253082993	SLC39A5	2.60321305890762	1
0.886797578440729	1.38546747682083	3.7490386038129	4.43099275378012	NKAPL	2.61307410321364	1
3.17252370553772	1.96883920802476	2.42164872115703	2.90758016541794	C9orf163	2.61764795003436	1
4.75954423344736	3.63060023481935	0.885242556279747	1.23248453891683	ADAMTS4	2.62696789086582	1
2.08626608177211	1.99756438574436	3.2759737957608	3.25729330620629	CNTF	2.65427439237089	1
1.86460541651786	2.03697898330192	3.93021955926442	2.82549201526747	KRT77	2.66432399358792	1
2.79305725070869	2.09105683864502	2.83617534460135	2.96386028522431	GPR89A	2.67103742979484	1
2.80469455203649	3.36431896546419	2.26300821417687	2.34835644518944	TECRL	2.69509454421675	1
3.35389590071256	2.46321186825904	2.34008558058419	2.62439877211161	RAX	2.69539803041685	1
0.925769165944719	2.11529247051622	4.37244337164946	3.37488686933334	CLDN5	2.69709796936093	1
2.37556122878429	3.25675576505281	2.65196857235403	2.5717862604444	HSF2BP	2.71401795665888	1
3.39746455279701	2.33633361723638	2.5040125626384	2.70306589573058	CCDC27	2.73521915710059	1
2.04312779455537	2.22663763449857	3.52612479908749	3.17526147693603	GABRG2	2.74278792626937	1
3.79188313328443	2.6658720074978	2.41085517308024	2.10517874092871	RASGEF1A	2.74344726369779	1
2.44603364927141	2.91867331403405	2.88817774722338	2.75316234407663	UBXN10	2.75151176365137	1
2.87352593567058	1.98961429707047	2.69192201592902	3.50142745366737	CBY3	2.76412242558436	1
1.61127958278529	1.39083311743101	3.18242027157026	5.10852317891336	HLX	2.82326403767498	1
4.27497577755093	2.68851495329792	2.1243744801752	2.27097743268036	FER1L5	2.8397106609261	1
1.94734815475196	1.22190453799884	4.1874342470007	4.03194676482909	SEZ6L	2.84715842614515	1
2.31424530858495	2.91088086272063	2.60792397183746	3.58333692755954	RIMS2	2.85409676767565	1
2.09129724328848	1.7247327603567	3.7114617740395	3.89428228436779	TRIM9	2.85544351551312	1
2.68311156643939	2.87335462339977	2.84868052689678	3.01791244848068	RAD9B	2.85576479130415	1
2.19824122777012	2.18102284879072	3.97068996265349	3.10014781629159	SH2D5	2.86252546387648	1
3.80725116338647	2.59082657990228	2.40993110831151	2.77210521218299	PLCD4	2.89502851594581	1
2.16026027549803	4.46879259196162	2.33603865367258	2.63980372816527	C9orf24	2.90122381232437	1
3.64755168577123	3.47150689785816	2.28489816329775	2.34368998136129	MYOM1	2.93691168207211	1
1.15946723928163	1.11293527113239	4.69194439724175	4.79824684638285	CALB1	2.94064843850966	1
1.50189734581603	1.77718402734601	4.53088006935578	3.95885033962891	INPP5D	2.94220294553668	1
4.22616744631875	4.2917250780046	1.48942190976867	1.83866581451427	TMEM130	2.96149506215157	1
4.30289728231032	2.34088134172439	2.7382925239409	2.49553031405712	CCDC116	2.96940036550818	1
4.83436512923746	3.64242639401329	1.83020251992362	1.60789283133175	RASL10A	2.97872171862653	1
1.53542308822876	1.20715436250392	4.12569291636012	5.05569553295938	KCNK13	2.98099147501304	1
0.878630713433504	1.50761224448604	5.72387123821715	3.84231386612818	SERPINB5	2.98810701556622	1
1.71689337021957	0.923919950048706	4.64988936883002	4.75079678683341	NTNG2	3.01037486898293	1
3.97974709908652	0.573790680053664	3.98713606498003	3.59673257962518	SLC17A6	3.03435160593635	1
3.99641331306994	3.02717237979394	2.41917791877431	2.70196611009115	HCN4	3.03618243043234	1
3.06675942214241	3.07515796696808	3.13042411362416	2.90345289049362	KIF9	3.04394859830707	1
2.83295278874583	3.0743326453443	3.0767178258983	3.20727745953838	RHOJ	3.0478201798817	1
3.03992624689273	2.41425685347284	3.7483942176658	2.99367093792281	FGD3	3.04906206398854	1
2.67748861336973	3.18572057275967	3.19149795579036	3.19325702676451	VDR	3.06199104217107	1
2.61038253496814	2.28939256844837	3.26054534774309	4.09831773528719	TNFSF12	3.0646595466117	1
0.984589517652207	0.740639095038992	5.69930138828673	4.85020950147268	FUT3	3.06868487561265	1
2.30187483881737	3.08252603276603	2.93246524827609	3.96427017923882	SPOCK3	3.07028407477458	1
2.25544415736864	2.07665772361251	1.5494617439167	6.48031990639364	CTXN2	3.09047088282287	1
2.4926384685584	2.54998627449298	3.98878081718294	3.42354900133477	ALPK1	3.11373864039227	1
8.07875432181529	0.715791733720491	1.30369186743063	2.40384207557446	UNCX	3.12551999963522	1
1.96634196607064	2.49130120571841	3.82741450376253	4.28649249454834	KCND2	3.14288754252498	1
2.31725118121174	2.23698984202207	4.05350608883584	3.98199954405891	NR4A2	3.14743666403214	1
2.09951221562463	3.05598205859499	4.02652820880576	3.42744192580023	ASB14	3.1523661022064	1
2.24523878932978	2.25793105691766	4.00587946470909	4.11297193180557	PLPPR4	3.15550531069053	1
3.68080976158624	2.73154788655869	3.38371702862476	2.91930427898818	PACSIN1	3.17884473893947	1
0.715040600415957	0.484088355951554	5.38981769669133	6.14368301530229	RAMP3	3.18315741709028	1
2.39921172774342	1.74979904551387	4.04565117130387	4.54262204410144	ZNF385C	3.18432099716565	1
4.2152145557432	3.48789815632587	2.78854751012054	2.28572305907053	HPX	3.19434582031504	1
2.61703418798388	3.51186879718138	2.80917116116803	3.90288479631627	HENMT1	3.21023973566239	1
2.8850747979211	3.10363239497011	3.75826061622928	3.12590733144047	ARRDC2	3.21821878514024	1
1.94831984657801	2.26119176413377	4.93959612688339	3.73065347354739	PRR9	3.21994030278564	1
1.74623771029285	1.62515041682633	4.51483016785693	5.02769070270186	SCN2A	3.22847724941949	1
0.921006547531788	0.52467683543643	5.92210398187621	5.55865150011421	SEMA3G	3.23160971623966	1
2.83073086498995	4.19463074326243	3.05095925805357	2.91862248817992	FAM181B	3.24873583862147	1
1.53599018858625	2.07450402303191	4.43666127162319	4.96433427734736	SLC8A1	3.25287244014718	1
5.43645639975598	2.08659719522105	3.16132708207585	2.33920025237092	JPH4	3.25589523235595	1
4.33919330434996	2.81618691295654	3.22191433609155	2.75835750351111	TAS1R3	3.28391301422729	1
1.76913212078015	2.11043501862598	4.64916205032198	4.67003842414672	RIMKLA	3.29969190346871	1
2.53848307622354	1.34339225827216	4.60538534733994	4.71851388560099	SCG3	3.30144364185916	1
3.96783614630212	3.55437748886997	2.97793952798332	2.7107256850995	SYBU	3.30271971206373	1
4.10354777364777	2.80484836867754	3.38832411517748	2.95624713766176	SLFNL1	3.31324184879114	1
2.5912315635059	2.78911610106477	3.94198435822877	3.93248303999851	FAXC	3.31370376569949	1
2.59634335061977	3.00561107167808	3.5570986302788	4.1346391215288	SORBS2	3.32342304352636	1
2.2095915024305	2.87800380981034	4.33114028407603	3.91255625386618	MR1	3.33282296254576	1
3.31859788452687	3.56128705651814	3.1664374599751	3.32456960987775	DCLK1	3.34272300272446	1
4.68367356382868	5.66726237053248	1.55824299416157	1.46849744750053	ZBTB16	3.34441909400581	1
4.440780439089	2.49933363704357	2.38914960104948	4.08218114865434	GPR62	3.3528612064591	1
2.70851425046286	1.83604937853994	3.83652617421159	5.11019052243403	BSN	3.3728200814121	1
4.82373136269463	2.77368715023552	3.07243696229637	2.84906014778002	GRM2	3.37972890575164	1
4.07071628574209	5.46810227236208	2.05400368955123	1.94514261932978	MICAL2	3.3844912167463	1
1.48517157908331	1.60988710564646	4.67157166251719	5.88426297064084	ANGPT2	3.41272332947195	1
4.52056277691357	3.41693192102838	2.7791319951492	2.93955885387355	FOXA1	3.41404638674117	1
4.01468695318569	3.63017345430402	3.16418903626745	2.86351556939599	NRIP3	3.41814125328829	1
4.63823069820406	4.7101803839771	2.01203478106096	2.31716955519927	MEOX2	3.41940385461035	1
4.80867071898366	1.90165581835822	3.45437708936406	3.67080884197064	RUNDC3A	3.45887811716914	1
1.73657684355823	1.81390131451081	5.45374368449631	4.85991765408873	HORMAD2	3.46603487416352	1
3.97071060284736	4.01002757706773	2.97649762119912	2.91782146673347	ZNF487	3.46876431696192	1
3.43267598584885	4.59948401840289	2.92728595725727	2.92480303862497	HNMT	3.4710622500335	1
3.98507865242392	4.25109763578729	2.4331612653384	3.22296699633456	NECAB1	3.47307613747104	1
3.31017984361256	3.61522864479121	3.13754799900941	3.83152823349411	FXN	3.47362118022682	1
4.23243160236691	2.8008022069287	3.67922093359291	3.23711435123089	FSD2	3.48739227352985	1
3.74311439993702	2.85726188793859	3.25748610295983	4.14425203058962	PROB1	3.50052860535627	1
4.93069993300342	6.09427303430761	1.25353450097982	1.73919257784451	TM4SF1	3.50442501153384	1
2.7862685478383	3.7062334029472	4.3809345834405	3.15601145356519	ZMYND10	3.5073619969478	1
3.14966600853903	3.40206708849247	3.71285131523114	3.82314641861282	CPEB3	3.52193270771886	1
3.62442108802568	3.00735566108981	3.71971498315442	3.73695607200823	DNAJB7	3.52211195106953	1
1.97118349920524	2.68559255096579	4.81532328068973	4.87267928848789	MECOM	3.58619465483716	1
5.35548286802943	5.53567591518958	1.31398189783573	2.21856659540355	HOXC10	3.60592681911457	1
5.93493056154469	3.26462232487178	2.43500793278403	2.80463551813873	SRRM3	3.60979908433481	1
3.50199902967825	3.09371199488895	4.07083912592179	3.81622178526278	HR	3.62069298393794	1
2.06977408225884	2.75418898225044	4.50475398101562	5.22471540918168	ENO4	3.63835811367665	1
4.56504558742453	6.36793956437009	1.92418162190718	1.74133845023889	SSPN	3.64962630598517	1
4.46985540383165	6.02436701112966	1.94574183988087	2.16627334692178	STX11	3.65155940044099	1
3.00321379317027	3.68636332411609	3.80015359571121	4.14790706389354	ZNF280D	3.65940944422278	1
2.01144066124795	1.31560042047958	5.37217404466926	5.94047622721134	SNAP91	3.65992283840203	1
3.09623103260073	2.89970712422283	4.31322881245452	4.3983712019085	DNAJA4	3.67688454279665	1
4.34930682184797	4.18639145262958	3.17828198528498	3.00070437185869	LRRK1	3.6786711579053	1
3.32865702540487	4.87814622099833	2.87554820126314	3.63751831299118	PIK3AP1	3.67996744016438	1
2.75491155927475	2.87932972200379	4.6105968334194	4.47837224352053	TMC7	3.68080258955462	1
6.34047097874389	2.60619161718348	4.53731640279204	1.24520701824573	SPRR4	3.68229650424129	1
1.65033482722151	1.37823629721092	5.53826476424087	6.16821381628403	LHX9	3.68376242623933	1
4.87415059654311	3.83257274784116	3.38521891248433	2.74117557112943	ACAP1	3.70827945699951	1
5.60881362328626	6.36779797594176	1.48823833889721	1.39700772096337	ANGPTL1	3.71546441477215	1
3.91142001815	4.43940050563656	3.40826554578938	3.14326325134671	SHBG	3.72558733023066	1
5.46160780475503	6.20347807498161	1.91159241481231	1.33440421047738	SCARA5	3.72777062625658	1
