gene	dEE	ASE	humallele	chpallele
KRTAP15-1	0	0	0	0
KRTAP19-1	0.24352920263397	0.321928094887362	1.5	1
KRTAP19-5	1	-0.321928094887362	0	0.25
KRTAP19-8	0	0	0	0
KRTAP24-1	1	-0.321928094887362	0	0.25
KRTAP27-1	0	0	0	0
KRTAP4-2	0	0	0	0
KRTAP4-4	0.5	0.321928094887362	0.25	0
KRTAP4-6	1	0.321928094887362	0.25	0
KRTAP5-10	0.353043415294408	-0.440572591385981	2.5	3.75
KRTAP5-11	1	0.263034405833794	0.5	0.25
KRTAP5-7	0.0914472149204068	-0.447458976971221	1.75	2.75
KRTAP5-8	0.198415432551686	-0.830074998557688	1.25	3
KRTAP5-9	0.292246912201818	0.125530882083859	2	1.75
KRTAP7-1	0	0	0	0
KRTCAP2	0.116799272977704	-0.0711317285046094	854.75	898
KRTCAP3	0.255520476157674	-0.4276061727819	299	402.5
KRTDAP	0.244756848904946	0.820450579669287	19.75	10.75
KSR1	0.170907631777574	-0.047053398659627	2397	2476.5
KSR2	0.0454748499710163	-0.0273319819711953	90.5	92.25
KTI12	0.156456607608269	-0.222166665128979	227.25	265.25
KTN1	0.238679597578245	0.100113125450611	2631.75	2455.25
KXD1	0.354862119216943	0.149631910641668	1417.5	1277.75
KY	0.601961394741168	-0.97982211806237	8	16.75
KYAT1	0.107851712875193	-0.133970728751391	435.75	478.25
KYAT3	0.00430001342391065	0.00390445445591594	646.5	644.75
KYNU	0.25538890182395	-0.532495080827021	27	39.5
L1CAM	0.12294611996046	-0.181203069893624	402.5	456.5
L1TD1	0.164321332937741	0.217491806597481	672.5	578.25
L2HGDH	0.252447651517835	-0.189188013778699	286.25	326.5
L3HYPDH	0.179450317982469	0.519918968815276	153.5	106.75
L3MBTL2	0.20991251396097	0.257750790151795	666.75	557.5
L3MBTL3	0.27212741341534	-0.942889363465223	491.75	946.25
L3MBTL4	0.283318577894357	-1.58093824416236	88.75	267.5
LACC1	0.096623656787421	0.113548296248959	108	99.75
LACTB	0.214127391421171	0.441339370591323	234.25	172.25
LACTB2	0.108096445921309	0.0517825421025462	77	74.25
LACTBL1	0	0	0	0
LAD1	0.0939186429908549	-0.217445163644459	1084	1260.5
LAG3	0.0186238696250972	0.0506260730699681	20.75	20
LAGE3	0.213100374431426	-1.68077105471359	65.75	213
LALBA	0	0	0	0
LAMA1	0.073913048196023	0.0780885525924293	17000	16104.25
LAMA2	0.226250959944139	-1.5241072953343	114	329.75
LAMA3	0.30507672946206	-0.376476442996944	503.75	654.25
LAMA4	0.170201587453157	-0.361228037389431	58.75	75.75
LAMB1	0.0963808384644775	0.220617743086648	17026.25	14611.75
LAMB2	0.436480311540891	0.296600548368392	7621.5	6205
LAMB3	0.328515130297173	1.12879305428416	643	293.5
LAMB4	0.362200182392684	1.07887753555555	182.25	85.75
LAMC1	0.486041363084716	0.263540429002726	7840.75	6531.5
LAMC2	0.176378254611096	-0.126964050886058	2849.75	3112
LAMC3	0.302525641658247	-1.98868468677217	31	126
LAMP1	0.0316934306339292	0.00811018061139917	4949.25	4921.5
LAMP2	0.229020909942086	0.337413489347592	2206	1745.75
LAMP3	0.632145974198214	2.29433053632333	232	46.5
LAMTOR1	0.13655983522395	0.0419722704753161	68.75	66.75
LAMTOR2	0.826841851782534	0.725825036561006	9.75	5.5
LAMTOR3	0.227534314405706	-0.383377002637643	744.75	971.75
LAMTOR4	0.200968286625233	0.216280201074344	843	725.5
LAMTOR5	0.17926881170781	0.110770214742408	496.25	459.5
LANCL1	0.152171422386459	-0.323652722492231	1629.25	2039.25
LANCL2	0.209828175343924	-0.570135083043517	325	483
LANCL3	0.257424160949696	-0.727315424132487	21.5	36.25
LAP3	0.220288661912804	-0.223763153069862	525	613.25
LAPTM4A	0.250309696793583	0.187670390542988	2770	2432
LAPTM4B	0.250198275907258	-0.476643414856708	2688	3740.75
LAPTM5	0.149815658220404	-0.332575339086871	5.75	7.5
LARGE1	0.226577716504686	0.161400180414652	1950	1743.5
LARGE2	0.255919957214875	-0.584121524281785	571	856.5
LARP1	0.233477504822346	0.412893821260527	4034	3029.75
LARP1B	0.255401525953586	-0.463715731779038	388.75	536.5
LARP4	0.788952706774493	-0.199245107734574	912.25	1047.5
LARP4B	0.34607254544713	0.213631599489673	2017	1739.25
LARP6	0.122359697686047	-0.0647783352031862	434.5	454.5
LARP7	0.414138257457959	0.0450402593252988	1080.75	1047.5
LARS2	0.287323422739049	-0.227216440651259	734.75	860.25
LAS1L	0.15155839805707	0.183807714683219	371	326.5
LASP1	0.123988524873288	-0.0862315049908187	5515	5854.75
LAT	0.108599325465318	-0.139898606782228	94.75	104.5
LAT2	0.131409480421017	-0.437686238224044	18.75	25.75
LATS1	0.0635471951791331	-0.0363680232933094	1027.25	1053.5
LATS2	0.243197374311212	0.203311169936859	1031.75	896
LAX1	0.447698346489104	0.678071905112638	1	0.25
LAYN	0.474762370827158	1.1487017303548	193	86.5
LBH	0.42515398822981	0.497437162045024	2375.25	1682.25
LBHD1	0.197302830038561	0.358154733515818	709.75	553.5
LBHD2	0	0	0	0
LBR	0.253999902226847	0.316570126776749	2115.5	1698.5
LBX1	0.395762984745348	-0.337034987277571	3.75	5
LBX2	0.305044146880146	-1.36740041884726	94.25	244.75
LCA5	0.294310478881144	-1.64474533786947	274.75	861.25
LCA5L	0.278387728867455	1.81816167701419	32.5	8.5
LCAT	0.34540602066454	0.512272223313484	267.5	187.25
LCE1A	0	0	0	0
LCE1C	0	0	0	0
LCE1E	0.200029780569035	-0.807354922057604	0	0.75
LCE1F	0	0	0	0
LCE2A	0	0	0	0
LCE2B	0	0	0	0
LCE2C	0	0	0	0
LCE2D	0	0	0	0
LCE3C	0	0	0	0
LCE3D	0	0	0	0
