gene	dEE	ASE	humallele	chpallele
SMUG1	0.351864467839581	-0.18922366517467	632.25	721
SMURF1	0.384061501987861	0.195443494153035	920.5	803.75
SMURF2	0.510506122486403	-0.140275967761476	542.5	598
SMYD1	0.0980768031170188	0.120294233717712	5.25	4.75
SMYD2	0.257222114754013	0.457101558845388	637	463.75
SMYD3	0.200317604132762	-0.119877510710514	137.5	149.5
SMYD4	0.180436597957654	0.363094867517842	490	380.75
SMYD5	0.384629307831718	-0.3336008982532	257.5	324.75
SNAI2	0.508800861071078	-0.206450877467426	424.75	490.25
SNAI3	0.194426414406834	0.797507136101257	35.5	20
SNAP23	0.161190601937178	-0.209609699411153	934.25	1080.5
SNAP29	0.226387601366082	-0.635003183220752	530.25	824
SNAP47	0.182799524595179	-0.443106952431514	912	1240.25
SNAP91	0.239867909926867	0.502500340529183	50	35
SNAPC1	0.00561357792337979	-0.00894697466456019	159.75	160.75
SNAPC2	0.150495471236204	-0.0990100058311658	410.75	440
SNAPC3	0.183750828415286	0.223201220259321	593.75	508.5
SNAPC4	0.241062501379929	-0.635647867095733	838	1302.5
SNAPC5	0.161391960835396	-0.128870300826133	223.75	244.75
SNAPIN	0.0974000577841906	0.0428509648195297	400.5	388.75
SNCA	0.101428360977011	-0.275044423503211	78.75	95.5
SNCAIP	0.0898087697806786	-0.01110625223857	322.5	325
SNCB	0.324778253118388	1	10.5	4.75
SNCG	0.445527447604552	-2.43295940727611	12.75	73.25
SND1	0.442312867413272	-0.088273051491556	1465	1557.5
SNED1	0.211266493770331	-0.199308808223407	518.75	595.75
SNF8	0.253756050553889	-0.308950240889152	618.75	766.75
SNIP1	0.183901087261968	0.0925896079380513	276.5	259.25
SNN	0.265896744289925	-0.188076284774141	1017	1158.75
SNORC	0.282166896394977	-0.224215156943266	55.5	65
SNRK	0.227893172631552	-0.500214773939677	231.25	327.5
SNRNP200	0.182799616350413	0.391540673421109	3277.5	2498.25
SNRNP27	1	-0.0411351292777036	405.25	417
SNRNP35	0.12269930756859	0.125982540903095	507.25	464.75
SNRNP40	0.358577016013329	-0.0294669089406685	471.5	481.25
