RNA18_MN_Hyb2_total	RNA30_MN_Hyb1_total	RNA31_MN_Hyb2_total	RNA32_MN_Hyb1_total	gene	mean	bins
0.418863625412366	0.934925945039083	0.417115095963556	1.13556939437689	FAS	0.726618515197974	1
1.44545251543222	0.23629437795324	1.11278991341715	0.114802103884627	FOXA1	0.727334727671809	1
0.077101980086136	0.397732354939931	0.36968206385508	2.06520661612786	NMUR2	0.727430753752252	1
0.789951826620216	0.578207308941095	0.880359760189742	0.662164570208383	HEATR4	0.727670866489859	1
1.0825273525667	0.438298102375235	1.12257720757383	0.283925752372457	ARHGAP20	0.731832103722056	1
0.875865435042564	0.574030073106862	0.798598316994154	0.688225634840187	SYNJ2	0.734179864995942	1
0.525254892101655	0.677384889940316	0.881456731990747	0.863895617590647	SLC22A18AS	0.736998032905841	1
0.458147490555529	0.675246991525841	1.63182455659148	0.184536229623723	GALR2	0.737438817074143	1
0.62707925715435	0.588145983949025	1.03866666902586	0.696508175629906	ECE2	0.737600021439785	1
0.531402386834889	0.84950243473907	0.621056302999904	0.952042801507678	DNAH10	0.738500981520385	1
1.32221664073427	0.37430589782365	0.943216621956176	0.318244698172187	P3H2	0.739495964671571	1
1.2033602305817	0.458177172878369	0.95613331850043	0.355445820176901	CRYZL2P-SEC16B	0.74327913553435	1
0.684339707113881	0.551590980107674	0.533197314659709	1.20594118645108	HDGFL1	0.743767297083086	1
0.529293992220893	1.06181263670727	0.394771088738439	0.994901478822138	CPSF4L	0.745194799122185	1
0.577428805078821	0.837753722317752	0.346075859777587	1.22105177481143	CPO	0.745577540496397	1
0.177827884809482	1.07021748607435	0.568422751217805	1.16990613648654	NPIPA5	0.746593564647044	1
0.579134421849999	0.788362346398792	0.894741777104889	0.725723575433931	IP6K3	0.746990530196903	1
0.504844706687593	0.691754741450344	0.816948035563454	0.97859925421597	RHOXF2	0.74803668447934	1
0.935022674890733	0.710580777105266	0.784554359930572	0.56492361933862	ADGRE5	0.748770357816298	1
0.871392560391676	0.889654963027	0.522259933846177	0.716597051682262	TPPP2	0.749976127236779	1
0.601523349586439	0.809471000609702	0.852700299440353	0.737393024660568	CCDC144NL	0.750271918574265	1
1.01457500731087	0.467295423067026	1.11190824625315	0.408658456892534	PLAC9	0.750609283380895	1
0.476783606265342	1.17119014573646	0.587839314119433	0.768170520283086	OVCH1	0.75099589660108	1
0.248495977298006	1.12163823635583	0.0595733764843548	1.57643566502616	F13B	0.751535813791088	1
0.804392575366183	0.638980616157278	0.858281279966327	0.707018699290271	TTN	0.752168292695015	1
0.724388968187289	0.835858083856844	0.767768634186255	0.68080846021695	CCDC13	0.752206036611834	1
1.76755227754507	0.159564290803375	1.0847885329299	0	OPN5	0.752976275319586	1
1.79724715580783	0.239770892939219	0.891443680185716	0.0873683597494383	SKA1	0.753957522170551	1
1.11928203653513	0.687362188141295	0.459997628565583	0.751388621807151	XKRX	0.75450761876229	1
0.430953183341605	1.04484854234975	0.595093805303336	0.947761508503882	ARHGAP27	0.754664259874643	1
1.47212646083946	0.565510529413982	0.901075870525819	0.0883123887324403	SLC44A3	0.756756312377925	1
0.689657389028331	0.853827278003051	0.674569047323957	0.816689655984773	SPATA17	0.758685842585028	1
0.741150825944429	0.775893584273525	0.978287213555254	0.540859824569587	GPR26	0.759047862085699	1
0.232142489771097	1.6166417736279	0.467484027583829	0.719982091451068	LIF	0.759062595608473	1
0.314035121310508	1.24612112817874	0.11582377565137	1.36219485630845	HOXA10	0.759543720362267	1
0.842647695288333	0.905587022152664	0.615658059992814	0.678816458870385	YIPF7	0.760677309076049	1
0.507123915295663	0.523202098964435	0.729454478707273	1.28685902339748	CCDC192	0.761659879091213	1
0.855424633892352	0.44127278408614	1.08690221834479	0.663267652548092	FES	0.761716822217844	1
1.67189035590095	0.12629999290742	1.07330392756804	0.177511613689891	MBNL3	0.762251472516575	1
0.399261507161372	0.845907043216222	0.929824890154571	0.884497199621416	CLEC18B	0.764872660038395	1
0.834436179482207	0.579446324603112	0.923280954478063	0.723909266495346	ELOVL3	0.765268181264682	1
0.665647094743641	0.245268285546291	0.820694181758278	1.34057271573212	OR11H7	0.768045569445083	1
0.61840762350377	1.09658659279729	0.704208555960329	0.653853531028055	KLHL10	0.768264075822361	1
0.549336879003922	0.885552202653763	0.351188544410063	1.29071952762797	ACRV1	0.769199288423929	1
0.647378906894759	0.91439214174076	0.561675777910039	0.95610657839008	KLKB1	0.769888351233909	1
0.853186439608487	0.793236302172509	0.875237999093063	0.559435290954672	WNT7A	0.770274007957183	1
0.550338149197499	0.557647381507807	0.867006320623902	1.10834752088089	SLC22A1	0.770834843052524	1
0.84661709896735	1.09182349184974	0.463918649176954	0.682014113791039	SAA2-SAA4	0.771093338446271	1
0.740689468625934	0.739522030868104	0.801927976060003	0.808407051124821	CFAP97D1	0.772636631669716	1
1.22095594823902	0.399701687121712	1.16182093351964	0.317769535877974	COL24A1	0.775062026189587	1
0.788735362932624	0.413767086893028	1.41014843786196	0.490001065539099	TFEB	0.775662988306678	1
0.607512205799361	1.09320900797694	0.508054923460926	0.896279455019393	CRB1	0.776263898064155	1
1.23509779188822	0.572178116101285	0.931412331979471	0.371904280225124	DGKK	0.777648130048525	1
0.518386834672002	0.802233157800674	0.845075924106447	0.950039562317227	IGSF6	0.778933869724088	1
0.751602747736853	0.851083952905428	0.896535565751852	0.620240497609232	PPP1R1C	0.779865691000841	1
1.05320109202587	0.522400220522099	1.08764915901972	0.456848617514192	P2RX7	0.78002477227047	1
1.23282685903907	0.38019144471424	1.05370964881282	0.453387849579549	TTC29	0.78002895053642	1
0.546038632406893	0.502991601217979	1.19684568173082	0.879750844699205	TEX12	0.781406690013724	1
1.43962282024351	0.273921925313561	1.12402700460547	0.288346945859566	ENPP1	0.781479674005527	1
0.989051107755882	0.728863301387562	1.01618972977145	0.398377740995867	DHRS4L1	0.78312046997769	1
0.797809471908238	0.841810641069896	0.678115955266374	0.817976572311126	PATL2	0.783928160138909	1
1.5357188048781	0.18628562043078	1.31227749875055	0.107177767882137	COL4A4	0.785364922985392	1
0.454424059622713	1.07440532164083	0.76259193880194	0.854170225953211	EGR4	0.786397886504673	1
0.835084537042022	0.796007072182053	0.696346578461569	0.818968059065442	ANGPTL4	0.786601561687772	1
0.979189829715991	0.879159940777135	0.736926775620191	0.559157502396405	SPP1	0.788608512127431	1
1.14496440427912	0.40270400937668	1.05359388198698	0.554344933802743	PLAT	0.788901807361381	1
0.861050466632672	0.504744185194348	1.23854762186082	0.551760111658038	CTSS	0.78902559633647	1
0.798185265347667	0.428901794672918	1.46704400366117	0.468853151875224	LRG1	0.790746053889245	1
0.817302026288236	1.10671876458985	0.666184226665996	0.576098779612031	LGALS3	0.791575949289028	1
0.749181569994489	0.559360208041618	0.983104482755638	0.889401468269842	CA3	0.795261932265397	1
0.615144491434511	1.15690937599024	0.68820333553033	0.722670402947436	C9orf50	0.795731901475629	1
1.16635508636496	0.478598734185461	1.2455668333765	0.298959579083624	SSPN	0.797370058252636	1
0.745464506556793	0.524385814120463	0.68236450632617	1.24200119251653	AMDHD1	0.798554004879989	1
1.29334608408601	0.56320016596938	0.67649744701944	0.663019702023775	PARD3B	0.799015849774651	1
0.919700037087163	1.03781431272199	0.918687516893595	0.32413847753523	SERPINF2	0.800085086059494	1
1.22781772696333	0.537769210768549	1.04411595436378	0.391907568868324	ADRA2A	0.800402615240996	1
0.401769110836326	0.949912007546085	1.28424573896601	0.566396967079071	ACP4	0.800580956106873	1
0.992497278863045	0.719974724541372	0.733639414664268	0.757889360918966	CCR6	0.801000194746913	1
0.563121635230026	1.37599391066702	0.596843888778695	0.668517792278024	ANKRD7	0.801119306738441	1
0.193252382344928	1.74456957945023	0.185318041042192	1.08975588504676	DEFA6	0.803223971971027	1
1.6113250362415	0.479541785878438	0.832014101506668	0.291227865831461	LPAR6	0.803527197364517	1
0.621669718370056	0.801724420066568	0.566338600002686	1.22696485846669	SPDYE1	0.8041743992265	1
1.65689813713303	0.251386691801784	1.30848204683804	0	TFF3	0.804191718943214	1
0.705228283293142	0.839523802624491	0.754305397963766	0.917723790908679	RHD	0.804195318697519	1
1.31857409485987	0.375686066113603	1.01449058980357	0.518754294366227	MYOZ3	0.806876261285818	1
1.38249781215987	0.417277222300113	0.930836445103906	0.497613571076997	SGCA	0.807056262660222	1
1.07344113401492	0.672395052440471	0.882316270490981	0.605316622154812	F2RL1	0.808367269775296	1
0.979330940208607	0.529998584340688	1.20744342008224	0.517732130849547	SLCO2B1	0.80862626887027	1
1.2309912026081	0.506656652232392	1.20556650424416	0.295387051324245	C14orf39	0.809650352602224	1
1.00625460885059	0.85418026589261	0.806153179246615	0.57461259991126	NEK5	0.810300163475269	1
0.803277974807231	0.585526795168322	0.870771518150058	0.984719173235022	C9orf163	0.811073865340158	1
0.659782362631362	1.02105079225218	0.822501878193869	0.744106441331486	SSTR5	0.811860368602224	1
0.900785463015152	0.743475637020833	0.587385370665006	1.01591115987719	NEURL3	0.811889407644545	1
0.812351815136427	0.942870533615623	0.810159145254059	0.68713137752677	HPGD	0.81312821788322	1
0.845763367438979	0.666552634837567	1.01379869511317	0.728640699609695	C9orf131	0.813688849249853	1
0.580589533462688	0.415970082270719	0.8041978162958	1.45509400300572	PROK1	0.813962858758732	1
0.628896749699474	1.3292120198905	0.469059271844739	0.837336729324905	DNAJC22	0.816126192689904	1
1.28451255924324	0.552182322432983	0.975154790117787	0.452712763442593	MT3	0.816140608809151	1
1.05163672077696	0.915450600601757	0.932825306065216	0.370638155753907	ARL5C	0.81763769579946	1
0.626083862121255	1.02671549000723	0.770856740478272	0.8499364775212	CCDC187	0.818398142531989	1
1.76680905914533	0.360955467924851	1.09875885439801	0.0493222198312967	PARP14	0.818961400324872	1
1.43334592084505	0.478431943751866	0.937892206212781	0.427906584623821	LYPD5	0.819394163858379	1
0.50827125447054	0.655482267650579	0.68236450632617	1.43307829905753	FOXE3	0.819799081876205	1
1.32566420815881	0.433103075037731	1.32208602450832	0.199345588728065	USP43	0.820049724108231	1
2.69718643441146	0.212096019254433	0.189252318633863	0.185481876481238	POSTN	0.821004162195249	1
0.639589735162929	0.753109875702637	1.14666075526493	0.74485480770448	PPP5D1	0.821053793458744	1
1.6081562554426	0.273484990963121	1.25404007714097	0.149479789541812	GSDMD	0.821290278272126	1
0.730871229124021	0.807903473497755	0.667489458440118	1.07941544384473	TYMSOS	0.821419901226656	1
0.52717087151403	1.41200819172238	0.777733655998368	0.571679249263021	SULT1A2	0.82214799212445	1
1.00526956672131	0.620030113874925	1.17356074628859	0.492934325434574	GPR150	0.82294868807985	1
1.21990911547402	0.463689542408892	0.886603031450783	0.724116156825868	CA12	0.823579461539891	1
1.58474699109308	0.371588825396785	1.03614696294131	0.304651194316679	FOLH1B	0.824283493436963	1
0.262909180194241	0.949356178401822	0.605075874204465	1.48255262301563	IRGC	0.824973463954039	1
1.14723268222862	0.585299317780921	1.39027528685904	0.177727443373577	ANGPT1	0.82513368256054	1
1.82248151524975	0.20339379568752	1.22672014492535	0.049408783789659	TACR1	0.82550105991307	1
0.706187487547281	1.25224156593993	0.846492034230051	0.497776509377939	LYZL4	0.8256743992738	1
0.831921315302021	0.881287185708155	0.79776521552962	0.79583346374509	RBM44	0.826701795071221	1
0.70488178455036	0.857092277539341	0.675941532488048	1.07888763383999	TSPEAR	0.829200807104435	1
1.2897938772337	0.259899674636964	1.31414138994261	0.454574107689385	LRRC32	0.829602262375665	1
0.820125820772804	0.95189357105596	0.988685037737482	0.561572377528984	SIM2	0.830569201773808	1
0.601705202820031	0.984894602724836	0.954270983939898	0.78300770519713	DAO	0.830969623670474	1
0.435379640457323	0.954514294404351	0.584506030612727	1.35031525000343	ACR	0.831178803869458	1
0.729007770068076	0.752120702567587	0.932102640179764	0.913532515858558	RPGRIP1	0.831690907168496	1
1.05880412919173	0.626360744355326	0.987387984322736	0.657316813161918	GCNT1	0.832467417757928	1
0.966040900308418	0.689185930452009	0.689856156898827	0.985192162773859	TTC23L	0.832568787608278	1
1.13971770856106	0.452250789934136	0.504426667812405	1.23594265011401	HUS1B	0.833084454105403	1
0.762959790207623	0.676456308902545	0.617317061630331	1.27726097696844	C11orf65	0.833498534427235	1
0.678206473889748	0.571877359550241	1.35075065618852	0.7354665987616	TP53AIP1	0.834075272097527	1
0.902776349109821	0.83825869743669	0.883025385436122	0.712709545072774	TMC3	0.834192494263852	1
0.504237678984161	1.09154217460306	0.880724918500116	0.863178383897256	C9orf139	0.834920788996148	1
0.651530598444021	0.84023393090899	0.562302702020353	1.28590009274142	C2	0.834991831028696	1
0.337616873351502	0.725668534255619	0.215836916930793	2.06248413434804	TEX101	0.835401614721488	1
1.00997311368802	0.488434665301865	0.992719430308903	0.854290227389844	USH1G	0.836354359172158	1
1.20089622076618	0.756136230517385	1.01610984692185	0.378429103230411	KCNQ3	0.837892850358956	1
1.50124663920906	0.365293191239156	1.08649820752869	0.399319532345739	TRPA1	0.838089392580661	1
1.16624644673322	0.791593339621738	0.882918945539131	0.519197219822482	TEX38	0.839988987929143	1
0.440861935194071	0.758065510519198	1.12736404362543	1.03584727421656	ANGPTL8	0.840534690888815	1
1.19180845875851	0.922195742073918	0.914301210446888	0.336032152882455	PMCH	0.841084391040443	1
1.12374770058847	0.644097623568834	0.790247419700551	0.809708155521403	THBS2	0.841950224844815	1
1.30505498865714	0.213719252965648	1.55937570150821	0.292033475418823	RIN3	0.842545854637455	1
0.465126075519625	1.67955456406699	0.44602944660776	0.786857898364507	MRGPRD	0.84439199613972	1
0.829627937997071	1.01574089856804	0.88620009810056	0.651408361810701	EFCAB6	0.845744324119093	1
1.29842582559304	0.451384245827277	1.09353710234282	0.541181069939353	L3MBTL4	0.846132060925623	1
1.11955753907181	0.62974948465812	1.19922509660504	0.436552307826882	SYT17	0.846271107040463	1
0.649465135147376	0.837570245812645	0.905891081047245	0.998823560867429	KRTAP5-11	0.847937505718674	1
1.02935117743862	0.763302718549346	1.38192491086445	0.217670312090525	GPR88	0.848062279735735	1
1.07435782157599	0.725751160903414	0.735891452473264	0.86547649282108	PPEF1	0.850369231943437	1
1.15486965699076	0.560926092413928	0.884525190470513	0.803471020978728	LAMA4	0.850947990213482	1
0.736754319959805	0.922195742073918	0.768844199693974	0.977548081112597	IFI27	0.851335585710074	1
0.872926199884834	0.556551807084412	1.20389978201607	0.774319014587906	HACD4	0.851924200893305	1
0.516450332128687	1.03604706825588	1.12806144714859	0.728069664578653	CHRND	0.852157128027953	1
0.525950254626038	0.678281650873208	0.936661837876295	1.2710781435119	RIPPLY1	0.85299297172186	1
0.375268439214613	0.93068796113574	0.96885676773584	1.13946527652656	GLIS1	0.853569611153188	1
0.553339641566451	0.999045387246745	0.551846087734014	1.31052539624158	CNPY1	0.853689128197197	1
1.48212017561219	0.455092342119075	1.13363117389937	0.348238308052935	TMBIM1	0.854770499920892	1
0.711579756258757	1.0225523375349	0.83833353634358	0.859846979434517	KCNQ1	0.858078152392938	1
1.51095999824552	0.376041862574291	1.47434441501708	0.0747398947709059	FXYD3	0.859021542651949	1
1.34744538671525	0.473920112816068	1.40958924347796	0.207225935065462	SIGLEC10	0.859545169518685	1
1.04208377800995	1.07512267417663	0.932679124224715	0.391756077732309	KLK13	0.860410413535901	1
1.26789922808313	0.272520317273656	0.861222289499427	1.04266766779165	S100A16	0.861077375661966	1
1.77884530779615	0.5537371020098	0.94113735519038	0.172947606329946	ACOT4	0.861666842831569	1
1.20380900322768	0.477682823167588	0.989472302164036	0.78326705560736	AMPD3	0.863557796041666	1
0.370821283866815	0.63763006833905	0.355596516167617	2.09107215906496	PDE6H	0.86378000685961	1
1.46207555059565	0.451578349772729	1.17819099103937	0.363736198300574	ITIH5	0.863895272427081	1
0.617914051603871	1.25224156593993	0.846492034230051	0.746664764066909	SPEM1	0.86582810396019	1
1.55321110475451	0.469187307370941	1.04663428037999	0.394531677473328	ABCB1	0.865891092494692	1
1.63613684963105	0.415084423156144	1.06312190294426	0.352915670662342	MYO5C	0.866814711598449	1
0.809841008124356	0.670476388058786	1.13133076457333	0.85978320202913	ACTN2	0.8678578406964	1
0.779326651951361	0.927732607770159	0.919790677354174	0.845124227062612	ALG1L2	0.867993541034576	1
0.657850349856454	0.76354566931596	0.757009274535454	1.29837313536867	UPK1A	0.869194607269135	1
0.830776805458165	0.416653751640656	1.06222359426341	1.17119372853638	CCIN	0.870211969974653	1
0.951483788368852	1.0225523375349	0.91241882560185	0.596160572407932	PRRG2	0.870653880978383	1
0.826078836448527	0.81352985570218	1.1234306114993	0.719916452556796	NIPAL1	0.870738939051701	1
0.914808654091692	0.937762258558939	1.10218521669181	0.529090562826147	TTLL2	0.870961673042147	1
0.963892896924212	0.923420437614521	0.897909356076326	0.69883977611411	ANKRD31	0.871015616682292	1
0.778872006850631	0.669638222726601	1.30706440648393	0.732013703931733	LRRC43	0.871897084998224	1
1.3539632855931	0.526225764345447	1.13830028924987	0.470653083479946	FBLN5	0.872285605667091	1
1.04448499063057	0.756210537818091	0.966457769097483	0.723318802167047	HLA-DQB1	0.872618024928298	1
0.499454379996326	0.813614848060535	0.806649832004626	1.37116059691601	MUC20	0.872719914244374	1
0.89952310100492	1.12138427851119	0.546307938808063	0.929946838841202	ZNF560	0.874290539291344	1
0.831744528093915	0.809955194949571	1.28591957644218	0.574314113955507	PRCD	0.875483353360293	1
1.19119193967218	0.674428311856192	1.19800654078197	0.450541654705316	GPR156	0.878542111753915	1
1.64132160347747	0.440978938054119	1.24603112070606	0.192822102947771	SHISAL2B	0.880288441296355	1
1.29338812839738	0.710710135307947	1.01379869511317	0.507370699921644	BMPER	0.881316914685035	1
0.845763367438979	1.09072249337056	0.405519478045267	1.19232114481586	GNG14	0.883581620917666	1
0.805125170954375	1.10530223768224	0.672447400371306	0.951961607674516	ACTN3	0.883709104170609	1
1.49949107159175	0.331506836483306	1.53036477635379	0.181193022603126	ADAMTS17	0.885638926757993	1
1.35958898674224	0.584455947006021	0.869178996530741	0.730167848050061	GMFG	0.885847944582266	1
1.10981480743673	0.547243168895057	1.01729709235384	0.874318311332011	PRLHR	0.887168345004409	1
1.57977204334707	0.264587362832471	1.3575181157166	0.347079785305988	SCARA5	0.887239326800532	1
1.31471223339047	0.641538042265209	1.19258644442929	0.400740598297147	MCF2	0.887394329595529	1
1.39682421435842	0.600462512542085	1.06041767655943	0.492295809468985	STEAP1	0.88750005323223	1
1.97338390066014	0.294455482556935	1.1573128479604	0.137950041709639	MMRN1	0.890775568221779	1
0.561554133425705	1.44839501958406	0.492529087132026	1.06197632830631	MASP1	0.891113642112025	1
0.824599211872594	0.733398997493655	0.863455802451094	1.14912292593133	CAMK2A	0.892644234437168	1
0.558646984487337	1.38943612471439	0.612240775023937	1.01257290828612	AVPR2	0.893224198127946	1
0.441801169077638	0.455808318271868	0.93205681409126	1.74393087798781	SUMO4	0.893399294857144	1
1.43451882447603	0.660714167164324	0.786069683782159	0.693368054567948	UGT8	0.893667682497615	1
0.70783685381697	0.658099874068381	1.37333602314744	0.835432932573856	TMC8	0.893676420901662	1
1.18940694823316	0.824182840209879	0.817127355997969	0.750794873390076	RFESD	0.895378004457771	1
0.801241873302531	0.993563656726873	1.00475933774933	0.782000750843738	TULP1	0.895391404655618	1
0.616683561932775	0.9941176489009	0.997927516742319	0.978045974462938	ECT2L	0.896693675509733	1
1.66658675427284	0.279406610528207	1.50227217617845	0.140968978082365	ADAMTS19	0.897308629765466	1
0.985150666570136	0.949033737297396	0.865029661924588	0.80317498858287	SLC5A12	0.900597263593747	1
0.597092078341472	1.01915515368927	1.14515467222085	0.8417549610411	SMIM5	0.900789216323173	1
0.302363249631196	1.40377306094967	1.2177864540895	0.682014113791039	RAET1G	0.901484219615351	1
0.512801498260387	1.10220768266896	0.960078383823203	1.03275099160341	SLC5A5	0.90195963908899	1
0.913765985666387	0.673383294134935	0.851213895664454	1.17777219418185	ZNF705E	0.904033842411907	1
0.982773564351514	0.831741135793941	0.677367207432071	1.12569622780377	SPATA9	0.904394533845324	1
0.982976694222039	0.854944971431709	1.00838282826062	0.773446685138757	XKR9	0.904937794763281	1
1.48436607200323	0.356582353601915	1.49319824000879	0.287219061200583	SHCBP1	0.905341431703629	1
1.09978718287234	0.969484168197306	0.694189036777722	0.863532355075781	ELN	0.906748185730787	1
0.621604279452333	1.1850330849026	0.984833018109934	0.83821072962619	SPDYE5	0.907420278022764	1
1.25230481718029	0.685156127064491	1.38284197010791	0.320990173065926	PRDM14	0.910323271854654	1
1.16281518879906	0.719809098885853	0.981264782537071	0.786857898364507	CALHM4	0.912686742146623	1
0.538667165880344	0.980727206662531	1.15464378886302	0.982740012696433	ENTPD8	0.914194543525582	1
0.218443896178405	1.72548586481632	0.36658172202512	1.34729390984017	PAX2	0.914451348215004	1
0.642954580150108	0.926723919819792	1.34191788557698	0.746455262169023	DRD5	0.914512911928976	1
0.865953513529835	1.2182839939093	1.09461838959875	0.480915047825058	SALL3	0.914942736215736	1
1.19395082644522	0.566086678979203	1.2627914578637	0.643569199404811	ARHGAP9	0.916599540673234	1
0.451335014880733	1.46517428805082	0.522350384129143	1.22866484441538	HNF1B	0.916881132869019	1
1.09568875906291	0.593883845679104	1.21820659600098	0.761134500026031	RSAD2	0.917228425192256	1
0.653544420293757	1.05353877200566	0.887841887538501	1.07489557752339	SPEM2	0.917455164340327	1
1.41674888408275	0.783035573787989	0.711637972921029	0.760865595415529	APOH	0.918072006551824	1
0.699590173533605	1.21798760329187	0.771497255331351	0.986252406669409	BATF3	0.918831859706559	1
0.63940523812394	1.49318860570802	0.812013762528142	0.73086993251934	INSRR	0.91886938471986	1
0.585488289355506	1.0414672201359	1.02609820747805	1.02463005592466	ITGB7	0.919420943223529	1
1.1118998721261	0.833477815916626	0.793022488676025	0.940505427045226	DISC1	0.919726400940994	1
1.7012481528945	0.261188336535097	1.32065730397884	0.399724521729456	CA10	0.920704578784473	1
0.707149304645938	0.96457469289259	1.17366223026872	0.843538340195848	FAM156A	0.922231142000774	2
1.29710687646419	0.758590354465303	0.95458386699981	0.680411529435035	FGF5	0.922673156841085	2
0.599082385269277	0.669582419541374	1.18727091627698	1.23868918933648	EPHX4	0.923656227606028	2
1.06076982214627	0.89338869608767	1.16253475999486	0.579859867766087	EFCAB11	0.924138286498722	2
0.613233937677213	0.669176857809368	1.22134803427019	1.19701532255136	C1QL2	0.925193538077033	2
1.45870042078588	0.434119615293091	1.53715463939742	0.271175429832363	NIPAL2	0.925287526327188	2
0.540119355614675	0.34827728000187	1.48908824113166	1.33251517874801	PDC	0.927500013874054	2
0.756098929662529	0.877579624977368	1.1238365846122	0.959324438140656	HSD17B13	0.929209894348188	2
1.23645498957041	0.758706905272606	1.02313572259812	0.702863524393506	PDLIM3	0.93029028545866	2
1.05024518105374	0.591589477026283	1.47017153596811	0.612658299156459	DMKN	0.931166123301148	2
0.859684908518096	1.04345989799097	0.969869320029479	0.855492098840871	LEXM	0.932126556344854	2
1.54989635048546	0.611875738757246	1.21327545349693	0.35673107113463	FOXI3	0.932944653468566	2
2.13902636913739	0.269858572907012	1.13708081327699	0.196663578219952	FAM111B	0.935657333385336	2
1.82570806855574	0.247840986133008	1.36023196783095	0.309630726542131	BRIP1	0.935852937265457	2
1.25562962169354	0.393883453280061	1.43187580049971	0.669780099287613	GEM	0.937792243690231	2
0.701010995540378	1.07550225682891	1.08947566562935	0.886022101561217	HS3ST1	0.938002754889964	2
1.47992393143885	0.177540045837798	1.4191628612174	0.679271429687322	EGFL6	0.938974567045343	2
1.32366811802541	0.758685858727479	0.84621495009446	0.829355951794996	C19orf33	0.939481219660586	2
0.676819996269357	1.24692559630538	0.908644623444446	0.926890496158233	NGEF	0.939820178044354	2
0.581163187003341	1.12422892404807	0.522471033253552	1.53618579187573	CLEC4F	0.941012234045173	2
0.909438522495757	0.380380519433115	1.29636457867999	1.17813461040681	EOMES	0.941079557753918	2
0.972868830779168	0.660337691855398	0.834723142130214	1.29932432447883	BARX1	0.941813497310902	2
0.508517788627923	0.843171693036056	1.49775029532685	0.921711475125441	SLC49A3	0.942787813029067	2
0.381923507798226	1.08358870675686	0.895260464611646	1.43578528488877	STAB1	0.949139491013876	2
0.968098911556816	0.90576738531116	0.964757735843856	0.96337735084932	BAAT	0.950500345890288	2
0.793837082953989	0.819005405799452	1.29411582547573	0.895294145842301	ODF3L1	0.950563115017868	2
1.04673684088983	0.967431254433462	1.00376108427046	0.787010656644135	DRC7	0.951234959059472	2
1.27513665595241	0.657782205431809	1.08938894869617	0.784421805799911	SPAG6	0.951682403970075	2
1.02376772180858	0.867051123364629	0.805901870371375	1.1201452686801	IRF4	0.954216496056171	2
1.04019104161662	0.850683480501463	1.07047067185862	0.858390434579462	KCNMB2	0.954933907139041	2
1.60336856598935	0.606065679958136	1.07804475680102	0.545604297450861	ADAMTSL3	0.958270825049842	2
0.863438460633116	1.0300030752013	0.786588946724845	1.15637680091137	EFHB	0.959101820867658	2
0.827955801079393	1.06775730721051	0.59267624208212	1.3480532019476	CA8	0.959110638079906	2
1.41900176681695	0.269998287415377	1.36074197104887	0.787061589251994	PAMR1	0.959200903633298	2
0.634882716211186	1.46695272051421	0.989326663026243	0.74585882623895	CYP11A1	0.959255231497647	2
0.566954938740641	1.22469727912961	1.20968251238661	0.839232351536403	SLC37A2	0.960141770448316	2
0.934573107881951	0.909486351383689	1.12712577441121	0.872958918953745	ST8SIA5	0.961036038157649	2
1.12327947237989	0.840197170674512	1.24950689172698	0.633420608183428	CDKN2B	0.961601035741203	2
0.727826871952415	0.625751970413728	1.67506695844832	0.82084744041049	MT1F	0.962373310306238	2
1.86269313066918	0.48692968454043	1.01379869511317	0.49680047700661	CAVIN1	0.965055496832347	2
1.55815308513343	0.52122050739539	1.18820470805517	0.599759127170958	GABRA2	0.966834356938737	2
1.0087038697799	0.69756024110347	0.96728962857308	1.19532764843465	STK31	0.967220346972775	2
1.47641680696785	0.620415115875586	1.59078621164148	0.187091189420987	KCNS2	0.968677330976476	2
1.02643976807083	1.10310695464286	1.19521820596018	0.551249917374754	RAB6D	0.969003711512156	2
2.02779805820877	0.191083255863842	1.51828616939028	0.143233566650043	SLC1A3	0.970100262528234	2
1.17241108812319	1.05512095901074	1.01103915295451	0.642100860557633	ITGA4	0.970168015161518	2
2.52933905061899	0.0521906169424105	1.30006385243627	0	TSPYL5	0.970398379999418	2
2.20611353004235	0.237089330852337	1.23406346888775	0.207338987948749	TFPI2	0.971151329432796	2
0.440501753874468	0.738510021552986	0.844832245927639	1.86300178877479	ODAPH	0.971711452532471	2
1.3665200393916	0.493445775209463	1.41524817839703	0.616467745190684	C3orf49	0.972920434547194	2
0.828648791099922	1.00928150801772	1.14779462920087	0.908595134689343	ALDOB	0.973580015751964	2
1.15574419701515	0.720121154853579	0.996218370920453	1.02518942364948	SLC6A5	0.974318286609666	2
1.05348602333402	0.713269215513796	1.38907060365007	0.74257984546709	NR5A1	0.974601421991244	2
1.24654935282602	0.785932129547994	1.16880614048189	0.702932857416874	NR2E3	0.976055120068195	2
0.766542422096516	1.2927280207681	0.848158357132079	0.9975127687928	DNASE2B	0.976235392197374	2
0.395956632696151	1.86382823071281	0.417669874391192	1.22804612293769	POU4F1	0.976375215184461	2
1.0368733591199	1.15889264920622	1.32573675514799	0.389797297343648	MYOZ1	0.977825015204439	2
1.32653956738197	0.993336556462478	1.35414539990116	0.241303088831782	C4orf36	0.978831153144347	2
1.11658248104181	0.952452586827425	1.07313984010767	0.783525798276709	LDLRAD4	0.981425176563403	2
1.72360232902233	0.404147392922833	1.57770764671055	0.220896463185154	RAMP1	0.981588457960217	2
1.02935117743862	0.597367344951662	1.48063383306906	0.822310067897539	CSF1	0.98241560583922	2
