RNA20_SKM_Hyb1_total	RNA21_SKM_Hyb2_total	RNA33_SKM_Hyb2_total	RNA7_SKM_Hyb1_total	RNA8_SKM_Hyb2_total	gene	mean	bins
0	0	0	0.0414683456639012	0	KCNA10	0.00829366913278024	1
0.0226920340162007	0	0	0.0189230116831079	0	PAPOLB	0.00832300913986172	1
0.0178550040380407	0.0239341685346436	0	0	0	OR52K1	0.00835783451453686	1
0	0	0.0424859845171753	0	0	ZNF98	0.00849719690343506	1
0	0	0	0.0426214528623202	0	OR3A3	0.00852429057246404	1
0	0	0	0.0428462495546321	0	PRR23B	0.00856924991092642	1
0	0	0	0.0428914937463476	0	PSMA8	0.00857829874926952	1
0.0432579493923401	0	0	0	0	CYP4Z1	0.00865158987846802	1
0	0.0434703140895524	0	0	0	TP53TG3	0.00869406281791048	1
0	0	0	0	0.043866946980658	GLYATL3	0.0087733893961316	1
0	0.0253316825460747	0	0	0.0186360065737422	SPATA31D1	0.00879353782396338	1
0	0	0	0.0202787042325468	0.0239811816993612	MS4A14	0.0088519771863816	1
0	0.0449517464802118	0	0	0	ADAM2	0.00899034929604236	1
0	0.0280405461724319	0	0.0174439530074259	0	SPATA31C1	0.00909689983597156	1
0	0	0	0	0.0460319184895262	FRG2	0.00920638369790524	1
0	0	0	0.0290389594836756	0.0171704403731262	MGAT4D	0.00924187997136036	1
0	0.0293185504097475	0	0.018238996218137	0	MS4A2	0.0095115093255769	1
0	0	0	0	0.0476767314578864	CRP	0.00953534629157728	1
0	0.0480444530997113	0	0	0	NAA11	0.00960889061994226	1
0.024421384314753	0	0	0	0.0240833827745403	LTF	0.00970095341785866	1
0	0	0	0.0485283686711962	0	MEIKIN	0.00970567373423924	1
0.0485385660346536	0	0	0	0	CRISP1	0.00970771320693072	1
0.0110525189507091	0	0.0158635551447724	0	0.0217990955043433	TTC34	0.00974303391996496	1
0	0	0.0206561345909328	0	0.0283848763148592	C22orf34	0.0098082021811584	1
0.0267481883667078	0	0	0.0223054610531528	0	SOHLH1	0.00981072988397212	1
0.0209950219895581	0.0281432809321154	0	0	0	BEND2	0.0098276605843347	1
0.0143767564981626	0	0.0206347956089173	0	0.0141777765477629	C5AR2	0.00983786573096856	1
0	0.0307186129204929	0	0.0191099715727082	0	GYPA	0.00996571689864022	1
0	0	0	0	0.0498539771082725	MAGEA9B	0.0099707954216545	1
0	0	0	0	0.0499317119998135	C9orf62	0.0099863423999627	1
0	0	0	0.0502701046754841	0	KRT33B	0.0100540209350968	1
0	0	0.0504224215816891	0	0	LIMS3	0.0100844843163378	1
0.0508438945884916	0	0	0	0	XKRY2	0.0101687789176983	1
0.0257308246253433	0	0	0	0.0253746999174963	RAX	0.0102211049085679	1
0	0	0.0511853721950057	0	0	ACSM2A	0.0102370744390011	1
0	0	0	0.0234855418200585	0.0277735223728364	RBMXL3	0.010251812838579	1
0	0	0	0.0515459956570954	0	GKN2	0.0103091991314191	1
0	0	0	0.0236221253723706	0.0279350432938765	IL10	0.0103114337332494	1
0	0	0	0	0.0515943146550167	CXCR3	0.0103188629310033	1
0	0	0.0515946033380162	0	0	RNASE9	0.0103189206676032	1
0	0	0.0519975362759479	0	0	TRIM64B	0.0103995072551896	1
0	0	0	0	0.0521262148060994	NKX2-8	0.0104252429612199	1
0	0	0.0521526949071331	0	0	PLA2G2D	0.0104305389814266	1
0	0	0.0313923159061571	0	0.0215690646357524	OR10H1	0.0105922761083819	1
0	0	0.0531842430757032	0	0	RHAG	0.0106368486151406	1
0	0.0237168222893235	0	0.0295083505832119	0	ANKRD34C	0.0106450345745071	1
0	0	0	0.0335896171823785	0.0198611978266779	ANKRD62	0.0106901630018113	1
0	0	0.0536536358580291	0	0	RTP5	0.0107307271716058	1
0.0219328399746825	0.0176402409300723	0.00629599131151044	0.00365798312119877	0.0043258561728945	C5orf64	0.0107705823020717	1
0.0381802477097981	0	0	0.0159193590349956	0	C18orf63	0.0108199213489587	1
0	0	0	0	0.0546776402320097	CCDC105	0.0109355280464019	1
0	0.0547295991303501	0	0	0	LRIT1	0.01094591982607	1
0	0	0	0	0.0547399509331288	CSH2	0.0109479901866258	1
0	0	0.054746035648404	0	0	MMP20	0.0109492071296808	1
0	0	0	0	0.0558863373401054	CLEC4G	0.0111772674680211	1
0	0.0565057652639616	0	0	0	FFAR1	0.0113011530527923	1
0	0	0	0	0.0567781405955326	KRT28	0.0113556281191065	1
0.0233894122524729	0	0.0335705582343395	0	0	OR6J1	0.0113919940973625	1
0	0.0161795097912298	0.0173239220723608	0	0.0238058763195741	LAIR1	0.0114618616366329	1
0	0	0	0.0573704019460327	0	C14orf177	0.0114740803892065	1
0	0.0256299948037322	0	0.0318887101690215	0	TEX13C	0.0115037409945507	1
0	0.0429202378060856	0	0	0.015787775495093	MROH2B	0.0117416026602357	1
0	0	0	0	0.0587575620107897	KRT34	0.0117515124021579	1
0	0	0.0591210888143864	0	0	B3GALT4	0.0118242177628773	1
0	0	0	0.059426839177456	0	BOLA2B	0.0118853678354912	1
0	0.018583296360469	0	0	0.0410140659830544	LILRB5	0.0119194724687047	1
0.012289252180087	0	0.0352772486554873	0	0.0121191641084447	ZNF99	0.0119371329888038	1
0	0	0.0355417831840427	0	0.0244200848723033	OR56A4	0.0119923736112692	1
0.06050739256618	0	0	0	0	PRKACG	0.012101478513236	1
0.0606203497396079	0	0	0	0	SPATA48	0.0121240699479216	1
0	0	0	0	0.0606876903901713	TPSD1	0.0121375380780343	1
0	0	0.0610840432704342	0	0	KLK15	0.0122168086540868	1
0	0.0613650486489734	0	0	0	CYLC1	0.0122730097297947	1
0.0434605853364041	0	0	0.0181210102956909	0	ADAM7	0.012316319126419	1
0	0.0622722095970507	0	0	0	FRG2B	0.0124544419194101	1
0	0	0.0624202567169749	0	0	C16orf82	0.012484051343395	1
0.0314755741620516	0	0	0	0.0310399398667661	ELOA2	0.0125031028057635	1
0	0	0	0.0287461037351672	0.0339945555157966	IQCA1L	0.0125481318501928	1
0	0	0	0	0.0633697980789189	KLRC2	0.0126739596157838	1
0.0319871620527171	0	0	0	0.0315444471803123	TIGIT	0.0127063218466059	1
0.0635465766676776	0	0	0	0	TEX51	0.0127093153335355	1
0	0	0	0.0400376979574088	0.023673882180296	LINC02054	0.012742316027541	1
0	0	0.0637871236523831	0	0	HEMGN	0.0127574247304766	1
0	0	0.0640501030902537	0	0	LILRA4	0.0128100206180507	1
0	0	0	0.0297896916595462	0.0352286812935978	KLRC1	0.0130036745906288	1
0	0.0652597818715719	0	0	0	RDH8	0.0130519563743144	1
0.0654683481394824	0	0	0	0	CABP2	0.0130936696278965	1
0	0.0654888783977008	0	0	0	MAGEC2	0.0130977756795402	1
0	0.065752680526191	0	0	0	MAGEB16	0.0131505361052382	1
0	0	0.0417128207177875	0.0242352294616893	0	TMPRSS11B	0.0131896100358954	1
0	0	0.0659690375305609	0	0	ZNF727	0.0131938075061122	1
0.0664055228572255	0	0	0	0	HBG1	0.0132811045714451	1
0	0.0664215785986853	0	0	0	HSFX2	0.0132843157197371	1
0	0	0	0.0665327511511731	0	DNAJC5B	0.0133065502302346	1
0.0665415997483264	0	0	0	0	PROP1	0.0133083199496653	1
0	0.0411290782755954	0	0.0255862957970338	0	MOG	0.0133430748145258	1
0	0.0328102571670893	0.0351309987552824	0	0	OR1C1	0.0135882511844743	1
0	0	0	0	0.0688663898836137	CD1B	0.0137732779767227	1
0	0	0	0	0.06961493759974	RNF113B	0.013922987519948	1
0	0	0.070121050675037	0	0	MAGEB1	0.0140242101350074	1
0.028281870237059	0.0189555557446676	0	0.0235844067805436	0	FAM9B	0.014164366552454	1
0	0	0.0709393074814936	0	0	NLRP4	0.0141878614962987	1
0.0710035729092929	0	0	0	0	PDHA2	0.0142007145818586	1
0	0	0	0.0711352794707376	0	RESP18	0.0142270558941475	1
0	0.0713188550109314	0	0	0	CXorf49B	0.0142637710021863	1
0	0	0.0713738514783174	0	0	DNTT	0.0142747702956635	1
0	0	0	0	0.0713999359997333	KRT38	0.0142799871999467	1
0	0	0.0718137519496784	0	0	GPR6	0.0143627503899357	1
0.0720539216209688	0	0	0	0	ODF4	0.0144107843241938	1
0	0.0416538512041516	0	0	0.030643895976919	FSCB	0.0144595494362141	1
0	0.072346162617737	0	0	0	FASLG	0.0144692325235474	1
0	0	0	0.0728578378076972	0	OR1L6	0.0145715675615394	1
0	0.0730748872551849	0	0	0	C15orf32	0.014614977451037	1
0	0.0731158026455853	0	0	0	TNP2	0.0146231605291171	1
0	0	0	0	0.0731951343905837	ZPBP	0.0146390268781167	1
0	0	0.0544793980307905	0	0.0187158803599535	PSG6	0.0146390556781488	1
0	0	0.0733200708159538	0	0	GYPB	0.0146640141631908	1
0	0	0.0435988073108899	0	0.0299559132795888	CES5A	0.0147109441180957	1
0.0191652374644009	0	0.027507648051549	0.00799099834306338	0.0188999830587529	FGD2	0.0147127733835532	1
0	0	0	0	0.0736722499138352	HBB	0.014734449982767	1
0	0	0.0737843667789044	0	0	NCR1	0.0147568733557809	1
0.0403716958274139	0	0	0.0336661786803077	0	UBQLN3	0.0148075749015443	1
0	0	0.0440312942988581	0	0.0302530668832124	KLK2	0.0148568722364141	1
0	0	0.0553967413019112	0	0.0190310249381223	PSG9	0.0148855532480067	1
0.0158581966517255	0	0.0455221797317349	0.0132242372058575	0	HHLA1	0.0149209227178636	1
0	0	0	0.0747345806399102	0	C16orf78	0.014946916127982	1
0.0747635472229853	0	0	0	0	KRT33A	0.0149527094445971	1
0	0	0.0748508431723896	0	0	GK2	0.0149701686344779	1
0	0.0302910748144318	0	0	0.0445690623463888	VAV1	0.0149720274321641	1
0	0	0	0.0343639971047303	0.0406381615429954	CLEC4E	0.0150004317295451	1
0	0	0.075294224580519	0	0	UGT2B28	0.0150588449161038	1
0	0	0	0.0346572052711529	0.0409849035356831	LRRC10	0.0151284217613672	1
0	0	0	0	0.0757638910785813	NCR2	0.0151527782157163	1
0	0.0757892185287379	0	0	0	OTUD6A	0.0151578437057476	1
0.0537472562932689	0	0	0.0224100659739538	0	FPR2	0.0152314644534445	1
0	0	0	0.0762068378570191	0	CSN2	0.0152413675714038	1
0	0	0	0	0.0764877499105423	TRIM15	0.0152975499821085	1
0	0	0	0	0.0768548911101129	FAM237A	0.0153709782220226	1
0	0	0.0770365702732914	0	0	DDX53	0.0154073140546583	1
0.0422266588780017	0	0	0.0352130425468497	0	PRR23A	0.0154879402849703	1
0	0	0.0327719149293388	0	0.0450339218974059	SLC22A8	0.0155611673653489	1
0	0	0	0.0781871887926683	0	TEX47	0.0156374377585337	1
0	0	0	0.0782625136373626	0	OR56B1	0.0156525027274725	1
0	0.0783352270695953	0	0	0	ARRDC5	0.0156670454139191	1
0	0	0	0.0783379837565886	0	OR10Q1	0.0156675967513177	1
0	0.019403391311295	0.0207758358166454	0.0241416015321196	0.0142746825984608	SCN10A	0.0157191022517042	1
0.0786254253684825	0	0	0	0	GNAT3	0.0157250850736965	1
0	0	0	0.0786984637012181	0	CLEC5A	0.0157396927402436	1
0.020363064805926	0	0.0584537521095417	0	0	PGA4	0.0157633633830935	1
0	0	0.0467473671166913	0	0.0321192289828289	CCRL2	0.015773319219904	1
0	0.0294707342642779	0.0315552640591342	0.0183336694099712	0	SPATA31E1	0.0158719335466767	1
0	0.0490920389191787	0	0.0305400335171362	0	TKTL2	0.015926414487263	1
0	0	0	0.0798785537419689	0	TAS2R39	0.0159757107483938	1
0	0	0	0	0.0799239716203337	TCHHL1	0.0159847943240667	1
0	0.0202834457168399	0	0	0.0596884833101219	PLA2G2F	0.0159943858053924	1
0	0	0.080357112095416	0	0	C3orf56	0.0160714224190832	1
0	0	0.0341945157852834	0	0.0469888060100959	PSG8	0.0162366643590759	1
0	0	0.0812914971197813	0	0	PRAMEF5	0.0162582994239563	1
0	0	0.0342699448642215	0	0.0470924577880594	BAGE2	0.0162724805304562	1
0	0	0	0.0816447127191783	0	OR10A4	0.0163289425438357	1
0.0817255889526425	0	0	0	0	KRTAP26-1	0.0163451177905285	1
0.0446252414253549	0	0	0.0372132336947239	0	HCG22	0.0163676950240158	1
0	0	0.0668575271179585	0	0.0153121794529234	PSG4	0.0164339413141764	1
0	0	0.0822236842375912	0	0	CASP14	0.0164447368475182	1
0	0	0.0823932675580576	0	0	CEACAM16	0.0164786535116115	1
0	0.0509499896703142	0	0.031695859990473	0	FAM47A	0.0165291699321574	1
0	0	0	0	0.0826752270977979	LYPD8	0.0165350454195596	1
0	0	0.0493545270194225	0	0.0339105590849422	PSG2	0.0166530172208729	1
0.0455219168371728	0	0	0.0379609762409263	0	STATH	0.0166965786156198	1
0	0	0	0.0835336649414729	0	SULT1A4	0.0167067329882946	1
0	0	0	0	0.08371992495655	DAOA	0.01674398499131	1
0	0.0262271186031362	0	0	0.0578842823183216	SLC36A3	0.0168222801842916	1
0	0.0518811376738241	0	0.0322751248135011	0	HSPA1B	0.016831252497465	1
0	0	0	0	0.0843447005159272	FMR1NB	0.0168689401031854	1
0	0.0492215693648757	0	0	0.0362113131879537	CEACAM7	0.0170865765105659	1
0	0	0.0545963979094197	0.0317206127120587	0	NKX6-3	0.0172634021242957	1
0	0	0	0	0.0869399220702635	OR10G2	0.0173879844140527	1
0	0	0.0870077007131449	0	0	MAGEB2	0.017401540142629	1
0	0	0.0649425801421383	0	0.0223104073125037	TCP10L2	0.0174505974909284	1
0	0	0.0518432981260748	0	0.0356205464915243	TREML4	0.0174927689235198	1
0	0	0	0.0878232315195485	0	APCS	0.0175646463039097	1
0	0	0	0.0261462790973873	0.0618401119328234	AICDA	0.0175972782060421	1
0	0	0	0.0885250517496357	0	SUPT20HL1	0.0177050103499271	1
0	0	0	0	0.0889524202663344	ASB17	0.0177904840532669	1
0	0	0.0892287013695111	0	0	ZNF679	0.0178457402739022	1
0	0.0894416599486406	0	0	0	VN1R2	0.0178883319897281	1
0.0520296788489673	0.0232481437644677	0	0.0144626115641058	0	RNF17	0.0179480868355082	1
0	0.0363139108801489	0	0	0.0534308197372865	GABRA6	0.0179489461234871	1
0	0	0	0	0.0898677398387663	IFNA8	0.0179735479677533	1
0.0318772585181773	0	0	0.0265826207969838	0.0314360647538093	LRIT2	0.0179791888137941	1
0	0.0254303453797498	0.0272290895902675	0	0.0374171816504931	SNTN	0.0180153233241021	1
0	0	0	0.0902627657284249	0	PDCL2	0.018052553145685	1
0.023947124393203	0.0321004974250284	0.0343710361470068	0	0	CA1	0.0180837315930476	1
0.0245898785102776	0.0109873642006744	0.0117645246147264	0.0273408461609028	0.0161663632961954	SAG	0.0181697953565553	1
0.0222007525140268	0	0.0318644883878815	0.0370266586853156	0	ITGAD	0.0182183799174448	1
0.0462788133166507	0	0	0	0.0456382963836775	TBC1D3C	0.0183834219400656	1
0.0224929351261948	0	0.0322838547785786	0.0375139640524509	0	DSPP	0.0184581507914449	1
0	0	0	0.0924192140564077	0	OR2A4	0.0184838428112815	1
0	0	0.0925356552256941	0	0	IZUMO2	0.0185071310451388	1
0	0	0.0548534229290011	0	0.037688746130891	CEACAM8	0.0185084338119784	1
0	0	0	0	0.0926706886375959	CWH43	0.0185341377275192	1
0.0223972645204161	0.0300229505747822	0	0.0186772017830975	0.0220872775922844	ABCC12	0.018636938894116	1
0	0.0450447821748932	0.048230898601595	0	0	MAGEA10	0.0186551361552976	1
0	0	0	0.093375274891474	0	MRGPRG	0.0186750549782948	1
0	0	0	0.0934827263010154	0	PRG3	0.0186965452602031	1
0.093580117225312	0	0	0	0	MOS	0.0187160234450624	1
0	0.0940135518538627	0	0	0	DCSTAMP	0.0188027103707725	1
0	0	0	0.0945710001811203	0	TBATA	0.0189142000362241	1
0.0250880509996265	0.0336298798673745	0.0360085951702353	0	0	DAO	0.0189453052074473	1
0.0948557955516551	0	0	0	0	TAS2R43	0.018971159110331	1
0.0330675159645451	0	0	0.0137875915063785	0.0489147728552144	KIF25	0.0191539760652276	1
0	0.0427866394249723	0	0.053234920809687	0	TSPYL6	0.0192043120469319	1
0	0.027142968930579	0.0290628507682444	0	0.039937066675386	SLFN12L	0.0192285772748419	1
0	0	0.0718137519496784	0	0.0246709332017568	USP29	0.019296937030287	1
0.0304999693273481	0.0408844156308752	0	0.025434091783213	0	NLRP2B	0.0193636953482873	1
0	0	0	0.0971728339181607	0	CSN3	0.0194345667836321	1
0	0.0974513608395637	0	0	0	SSX7	0.0194902721679127	1
0	0	0.0319811013371509	0	0.0659208238021325	PIGR	0.0195803850278567	1
0	0	0	0.0982303375520948	0	HBA2	0.019646067510419	1
0.0983512388001512	0	0	0	0	OTOP1	0.0196702477600302	1
0.0332140818382372	0	0	0	0.0655087718292814	KNCN	0.0197445707335037	1
0	0	0.098883574997188	0	0	FAM170B	0.0197767149994376	1
0	0.0353027368275251	0.03779977697919	0	0.025971509566813	OR4N2	0.0198148046747056	1
0	0.0376922567542258	0.0201791564505735	0	0.0415941465814581	TPH2	0.0198931119572515	1
0	0	0	0	0.100385176476114	ARL14EPL	0.0200770352952228	1
0	0	0	0	0.100385176476114	TAS2R60	0.0200770352952228	1
0.0259986394533093	0	0.0746311049084728	0	0	MORC1	0.0201259488723564	1
0	0	0	0	0.1008065203438	MCEMP1	0.02016130406876	1
0	0	0	0.100914893360972	0	CCDC182	0.0201829786721944	1
0	0.0467431655619909	0.0333662749185118	0.00969293510984159	0.0114626672100753	POU5F2	0.0202530085600839	1
0	0	0	0	0.101552445970022	OR56A5	0.0203104891940044	1
0	0	0.0602418677492563	0	0.0413910443290138	FOXI1	0.020326582415654	1
0	0	0	0.101927840847657	0	KRTAP13-4	0.0203855681695314	1
0	0	0.0758661828790145	0	0.0260631074030497	PRDM9	0.0203858580564128	1
0	0	0	0.102441978758616	0	IL5	0.0204883957517232	1
0	0	0.0649727579210148	0.0377492979347502	0	CD53	0.020544411171153	1
0	0.102822695688988	0	0	0	TBC1D21	0.0205645391377976	1
0.0688945558921852	0	0	0	0.0339705141045407	BMX	0.0205730139993452	1
0	0	0	0	0.103299584825421	OR1A2	0.0206599169650842	1
0	0	0	0	0.103299584825421	OR5AC2	0.0206599169650842	1
0	0	0	0	0.103745803334386	OR52E1	0.0207491606668772	1
0	0.0462738566708063	0	0.0575736989054446	0	SLCO1B7	0.0207695111152502	1
0	0	0	0	0.104536032521916	EDDM3B	0.0209072065043832	1
0	0	0	0.0311131708753667	0.0735876015991123	CNBD1	0.0209401544948958	1
0	0	0	0.0480689284944274	0.0568453336613261	MTRNR2L4	0.0209828524311507	1
0	0.105480471344924	0	0	0	KRTAP10-6	0.0210960942689848	1
0.0451840918513682	0.0605680999652205	0	0	0	NXF5	0.0211504383633177	1
0	0	0	0.031708231520524	0.0749950147444505	TMEM156	0.0213406492529949	1
0.0219753895852808	0	0.0630820550624966	0	0.0216712415717666	GPR119	0.0213457372439088	1
0.0537917736231639	0	0	0	0.0530472743719719	XKR3	0.0213678095990272	1
0.0307018285633627	0	0	0.0768072699233366	0	DRD3	0.0215018196973399	1
0.076077237041429	0	0	0.0317206127120587	0	SERPINA9	0.0215595699506975	1
0	0	0.108039697395511	0	0	PIK3CG	0.0216079394791022	1
0	0	0	0	0.108613469629894	KLK12	0.0217226939259788	1
0	0.0626306108033647	0	0	0.0460760738070221	ZFP57	0.0217413369220774	1
0	0	0	0	0.109417555680685	IFNA1	0.021883511136137	1
0	0.1094591982607	0	0	0	KRTAP4-11	0.02189183965214	1
0	0.109735145819341	0	0	0	NPVF	0.0219470291638682	1
0	0.0632985087372833	0	0	0.0465674328102962	CCK	0.0219731883095159	1
0	0	0.110356254969237	0	0	GPR148	0.0220712509938474	1
0.110450002303344	0	0	0	0	KRTAP13-2	0.0220900004606688	1
0	0	0	0.0329025877503371	0.0778198573411431	CLEC10A	0.022144489018296	1
0	0	0.0362889631575458	0	0.074800374166344	VNN1	0.022217867464778	1
0.0417560660229532	0	0	0.0696412251655228	0	VSIG4	0.0222794582376952	1
0	0.111420497888238	0	0	0	PRSS47	0.0222840995776476	1
0.0495130378813468	0	0	0.0619337909699484	0	TECTB	0.022289365770259	1
0	0	0	0.0245501629361083	0.0870975647213428	GDF2	0.0223295455314902	1
0	0.0416804415975153	0.0446285908222227	0.0259292975281144	0	FAM217A	0.0224476659895705	1
0	0	0.112577596655414	0	0	OPN1LW	0.0225155193310828	1
0	0	0.06686818510092	0	0.0459438612566433	TRIML1	0.0225624092715127	1
0	0	0.0499183773816579	0.0290026737435139	0.0342979699705966	RGS18	0.0226438042191537	1
0	0.114047880807874	0	0	0	KLRC3	0.0228095761615748	1
0.0285011416125073	0.0382050390652473	0	0.047534516767456	0	PPP3R2	0.0228481394890421	1
0.0350294505686982	0	0.0502773732635828	0.0292112510447977	0	CATSPERD	0.0229036149754157	1
0.0150800157943576	0.0404287379334413	0	0	0.0594852098375487	ACTR3C	0.0229987927130695	1
0	0	0.11517411453544	0	0	TMIGD3	0.023034822907088	1
0	0	0	0.0253547094742766	0.0899518856625853	TENT5D	0.0230613190273724	1
0	0.115357617954961	0	0	0	LYZL1	0.0230715235909922	1
0	0	0	0	0.116729786011715	CLEC6A	0.023345957202343	1
0.116806836968285	0	0	0	0	TEX48	0.023361367393657	1
0	0	0.116809837131181	0	0	OR5H6	0.0233619674262362	1
