RNA15_PP_Hyb1_total	RNA16_PP_Hyb2_total	RNA24_PP_Hyb1_total	RNA25_PP_Hyb2_total	gene	mean	bins
0	0.0844122204807853	0	0.231078030979677	OR52L1	0.0788725628651156	1
0.0590987397871667	0.168824440961571	0	0.0880297260874959	DDX4	0.0789882267090584	1
0.0458260580488176	0.168311608516365	0	0.102389374601768	CLEC6A	0.0791317602917377	1
0.0499865417815465	0.107095557395933	0.0493013691931407	0.111685162753155	BMP10	0.0795171577809438	1
0.1954770108153	0	0.0963987899092313	0.0272971996427779	ODF3	0.0797932500918273	1
0.0773241328020028	0.141999440091203	0.101685653323013	0	STAP1	0.0802523065540547	1
0	0	0.0905057981903276	0.230656355740663	OR51Q1	0.0802905384827477	1
0.0405754123444614	0.0993512309908328	0	0.181315664975267	FFAR3	0.0803105770776403	1
0.0545406301868067	0.267091740292058	0	0	RNF133	0.0804080926197162	1
0	0.0863863135696717	0	0.236482100927752	IFNA8	0.0807171036243559	1
0.0308758459059983	0.151202569309831	0.0406035017669255	0.103479069132938	GLRA1	0.0815402465289232	1
0.0962522648426462	0.039279867803479	0.0843848190698418	0.107528441468212	EDDM13	0.0818613482960447	1
0.0866675889104026	0.106105288248923	0.0379909440124853	0.0968208984648665	IL1RL2	0.0818961799091694	1
0.0953599134618884	0.116747116568874	0.0627018677728186	0.0532657745241817	GPR52	0.0820186680819407	1
0.0545800951869419	0.0890950016459036	0.02392531471698	0.162598080650758	GPR55	0.0825496230501459	1
0.146940957561728	0	0.128823837424155	0.0547184774657503	CELA3B	0.0826208181129083	1
0.0599123840733548	0.0366747296290624	0	0.234259407101187	PRF1	0.0827116302009011	1
0.195921276748971	0.0685320736222479	0.0368068106926156	0.0312677014090002	NPSR1	0.0831319656182087	1
0.0178194404791764	0.152711737406533	0.0234335825222299	0.13934920554708	FAM169B	0.0833284914887548	1
0.0499644677953326	0.0407802911044288	0.131412260741796	0.111635842743107	SLC34A1	0.0834482155961661	1
0.0732327102411201	0.179314503312581	0	0.0818120925216072	IL17F	0.0835898265188271	1
0.139869626712179	0.0489255465991942	0.0788299508476284	0.0669667194415275	GABRR1	0.0836479609001323	1
0.236045627237546	0.0642190328275237	0.0344903876274684	0	ADRB3	0.0836887619231345	1
0.0738059604191328	0	0.0970590555935411	0.164905000581713	C12orf71	0.0839425041485967	1
0.0364799978470541	0.156315902800661	0.0383786254549883	0.10595965748071	ATP10A	0.0842835458958534	1
0.0226243825879885	0.138492755257917	0	0.176924171289978	PRKAG3	0.0845103272839709	1
0.0307124151255512	0.0752011149885823	0.181748614281228	0.0514656689519068	ASB15	0.0847819533368171	1
0.0391080707962949	0.0957583608098293	0.0514293479282432	0.152913852775318	ABCB11	0.0848024080774213	1
0.107583799676739	0.0329281402053767	0.123793988895738	0.0751171824721478	C12orf50	0.0848557778125004	1
0.0344900281428229	0.168901635493332	0.136069073822495	0	NXPE4	0.0848651843646625	1
0	0.162182945567227	0	0.17759000062646	HMX3	0.0849432365484218	1
0.0717012277075606	0	0.188582423605702	0.0801011932483417	SPRR2D	0.0850962111404011	1
0.0722276012272778	0.0294755726798529	0.158305705101499	0.0806892326497818	FAM217A	0.0851745279146029	1
0.0110293451598704	0.148532923127032	0.0580168766290973	0.123214585900359	TMEM26	0.0851984327040897	1
0.0332729120195649	0.122205958366977	0.120328396888243	0.0650490942965139	NT5C1A	0.0852140903928247	1
0.0353190377157892	0.115307593826726	0.0464465529030431	0.144674732053974	ZNF366	0.0854369791248831	1
0	0.342025811873997	0	0	SPRR1A	0.0855064529684992	1
0.0281559132319349	0.0861767163176363	0.0555399523049267	0.172999441633037	GOLGA8O	0.0857180058718837	1
0.0349859422766019	0.0856650920278099	0.184034053463078	0.0390846267612502	NXF5	0.085942428632185	1
0.213984940562706	0.130988608802807	0	0	ANP32C	0.0862433873413782	1
0.116004494277605	0.0436990271884439	0.105613296267525	0.0797505787741682	TPO	0.0862668491269355	1
0.0274589339455237	0	0.0722201345588635	0.245406495223168	C5orf47	0.0862713909318888	1
0	0.225557425294474	0	0.120062118274127	LHX1	0.0864048858921503	1
0.11836750341052	0.0724574101263076	0.155660031097056	0	CEACAM8	0.0866212361584709	1
0.107144448222093	0	0	0.239393338912658	KRTAP13-3	0.0866344467836877	1
0	0.16714383566693	0.1795372937857	0	OR10G2	0.0866702823631575	1
0.155269023360135	0.0760370269295834	0.0816750554274179	0.0346918300935593	ZDHHC19	0.0869182339526739	1
0.0825571231831671	0.0336909774556655	0.108567334713534	0.122971842827078	SASH3	0.0869468195448612	1
0	0.14240087772703	0.0764798418015413	0.129940563295691	SLC25A52	0.0872053207060656	1
0.14088474327298	0.103489319244653	0.0741085953056399	0.0314779437046154	FCRL6	0.0874901503819721	1
0.0672578613895263	0.0823423711154517	0.0884479311784209	0.112705914352103	FNDC9	0.0876885195088755	1
0.0845895291314444	0.118355615771841	0.095348626866324	0.0539996509434511	NEUROD2	0.0880733556782651	1
0.101588810166133	0.0621865112498176	0.133595090662086	0.0567450877422596	TDRG1	0.0885288749550741	1
0.0515230133527006	0	0.101633560262909	0.201456689576772	C9orf153	0.0886533157980954	1
0.123858278404522	0	0.162880713984563	0.0691842818532475	C5orf46	0.0889808185605831	1
0.0240809912360393	0.157236512429038	0.0316678795838882	0.143478055204436	TBR1	0.0891158596133504	1
0.0536942565122108	0.0657367377605204	0.141222031344816	0.0959754616141862	ANKRD20A1	0.0891571218079334	1
0.0770476931035278	0.0943278541429817	0.101322119322369	0.0860740094966859	TMEM211	0.0896929190163911	1
0.0501193963776437	0	0.197729610930098	0.111982000395024	UBL4B	0.0899577519256914	1
0.16245895229023	0.0596685133788364	0.0854571223920733	0.0544474188868762	CHIA	0.090508001737004	1
0.0606469881795809	0.129935434058664	0.019938563782231	0.152441828678452	ASB2	0.090740703674732	1
0.0660119821018265	0.107756090088657	0.115746038292414	0.0737454392916471	PNMA5	0.0908148874436362	1
0.0652505982252195	0.0798849214584594	0	0.218684572570732	GH2	0.0909550230636027	1
0.019981375244597	0.207933573046575	0.0131383251412714	0.122772318976134	SLC4A10	0.0909563981021444	1
0.0588222185196416	0.192039447270037	0.0257848595832074	0.087617837584877	TEKT1	0.0910660907394407	1
0.0804797989312923	0.073897281306465	0.0529177673068013	0.157339340378978	TNIP3	0.0911585469808842	1
0.139323405150265	0.102342411384535	0	0.124516372807175	TTLL8	0.0915455473354937	1
0.158966683979671	0.0243274418350841	0.182918989387828	0	OR4E1	0.0915532788006458	1
0.275794119006778	0	0.0906712566879333	0	C4orf51	0.0916163439236778	1
0.0847960173505615	0.106780076168024	0.111511608485288	0.0649577608766664	GRIN2B	0.092011365720135	1
0.108805901981037	0.0666043773573596	0.0715429894097361	0.121552766386232	BRS3	0.0921265087835912	1
0	0.244735784114786	0.0876275219227907	0.037220165767339	TSGA13	0.0923958679512289	1
0.1142874114369	0	0	0.255352894840168	LGALS16	0.092410076569267	1
0.178029409972512	0.0670638846811758	0.0180091421235655	0.107092445003774	NUPR1	0.0925487204452568	1
0.271004879814445	0	0	0.100917910535635	AMELX	0.09298069758752	1
0	0.183046519734349	0.147464353047471	0.041757410950077	GPX6	0.0930670709329742	1
0	0.262681012279966	0.0313509338864093	0.0798986617862726	CHRNA9	0.093482651988162	1
0.107068405320587	0.196622361687677	0.0704005357108581	0	RNASE7	0.0935228256797805	1
0.0854243392393587	0.139444272111709	0.14978385023269	0	CATSPER1	0.0936631153959394	1
0.10750074804991	0.0987081618591225	0.129588824582255	0.0400315702124729	GABRA1	0.0939573261759401	1
0.100590804874227	0.0492604743275137	0.158739188006649	0.0674251509313033	STEAP4	0.0940039045349232	1
0.0349103786863717	0.185206818833343	0	0.156000842882917	CACNG2	0.0940295101006579	1
0.166695450935588	0	0.164410532845192	0.0465560526504174	CIDEA	0.0944155091077993	1
0.118199854162078	0.133578065389555	0.0956551155415613	0.030472440440184	FAM186A	0.0944763688833446	1
0.0891252755592994	0.118207030295168	0.0879036228189633	0.0829720906826068	ARPP21	0.0945520048390094	1
0.0126178808210695	0.169925838284672	0.0829661716431909	0.112768759180001	CROCC2	0.0945696624822333	1
0.0137319664205996	0.184929302979386	0.072233282225814	0.107384887507881	ITIH6	0.0945698597834202	1
0	0.0906250924494398	0	0.28943335970598	IFI44	0.0950146130388549	1
0.0636537481420706	0.0779299318193916	0.167416632601855	0.0711109327402999	DPEP2NB	0.0950278113259043	1
0.029168480877167	0.107131054763317	0.11507465755986	0.130342544930016	NBPF6	0.09542918453259	1
0.0821674199873134	0.100595827021764	0.108054852741393	0.0917935242889493	NXNL1	0.0956529060098549	1
0.124011001312542	0.0948900217899497	0.0611555825009859	0.103904383843718	C12orf42	0.0959902473617989	1
0	0.239862257677868	0	0.145915939908667	KCNK18	0.0964445493966337	1
0.0794554335130131	0.0972755995849499	0.121903174809725	0.0887638222934573	GLP2R	0.0968495075502863	1
0.0956016369434141	0.175564580239504	0.0628608078685672	0.0534007954988945	RTP3	0.0968569551375949	1
0.121246667579615	0.130976223344335	0.0562751634738648	0.0796770568241825	CACNG5	0.0970437778054993	1
0.0732327102411201	0.119543002208387	0.0321017329503557	0.163624185043214	FNDC7	0.0971254076107692	1
0.152194007469905	0	0.184748138724071	0.0523150428665252	SHOC1	0.0973142972651253	1
0.131348204374211	0.0730940076032762	0.0785138157484558	0.106717055940802	FAM83A	0.0974182709166862	1
0	0.195650358487244	0.10507876569555	0.0892653128148893	BSX	0.0974986092494208	1
0.14299467592105	0.0875326722331555	0	0.15974683468674	VCX	0.0975685457102364	1
0.15853234877754	0.0776351149272628	0.0833916391900791	0.0708419128182055	ZNF683	0.0976002539282718	1
0.140412679725156	0.034380852273261	0.184650697722634	0.0313724703266029	TRIM61	0.0977041750119135	1
0	0.130895774919885	0.140601495133379	0.119442176183211	GZMB	0.0977348615591187	1
0	0	0.145020986573975	0.246393144144022	VHLL	0.0978535326794993	1
0.185103537541972	0	0	0.206788847355228	VCX2	0.0979730962243	1
0.0779769381960928	0.0954655091722734	0.102544129720812	0.116149490416617	SPAAR	0.0980340168764488	1
0.101739535403768	0.0249115104413216	0.107034642370217	0.159121981947879	TGM5	0.0982019175407964	1
0.0853663326712921	0.167219500599328	0.0449046422890896	0.0953671970317513	MPEG1	0.0982144181478652	1
0.0180799835926064	0.0885397595455217	0.0237762116051292	0.262575244214842	RIPPLY2	0.0982427997395248	1
0.244504672766138	0.149670938745509	0	0	SPRR2B	0.0985439028779117	1
0.122252336383069	0	0	0.273148963686403	C17orf98	0.098850325017368	1
0.266159814920091	0	0.0700030732650664	0.0594682112189523	MYL2	0.0989077748510274	1
0.153833497379375	0.0313891805594762	0.0674332799568994	0.143212874400502	ETNPPL	0.0989672080740631	1
0.0307625169446793	0.112985688261801	0.0809089354132129	0.171832086658351	BLK	0.099122306819511	1
0.050136052873615	0.061380504623449	0.0329658872770352	0.252043236183217	CYP2F1	0.0991314202393291	1
0	0.397191265402061	0	0	DEFA6	0.0992978163505153	1
0.209381517136305	0.0640853360208044	0.0516278737768558	0.0730972027214221	PTGFR	0.0995479824138468	1
0.162915100536401	0.119672098323083	0.0428485333980989	0.0728003933453611	CTRB2	0.099559031400736	1
0.0856182650946126	0.104820623389307	0.112592911256072	0.09564864392424	C3orf84	0.0996701109160579	1
0	0.139076760852378	0.0497963628597385	0.211512186991103	KRT39	0.100096327675805	1
0.0851176248493938	0.104207700170883	0.0814069387087395	0.129667298877599	NOTCH4	0.100099890651654	1
0.0168708771076613	0.144582595491356	0.0887446699320949	0.150778716702761	LHX8	0.100244214808468	1
0.0304029389554026	0.148886689570301	0.119944806307859	0.10189414183465	C6orf47	0.100282144167053	1
0.0886216584153199	0.123997273186947	0.0332978700290698	0.155577544187615	FGF5	0.100373586454738	1
0.0179466313462655	0.0439433591272801	0	0.340835055925135	EVX2	0.10068126159967	1
0.103046026705401	0.126157061756802	0.135511413683878	0.038372702776528	CTRB1	0.100771801230652	1
0.0627013229828377	0.0767638979268322	0.123683734185286	0.140093857518297	CSNK1A1L	0.100810703153313	1
0.0698423069892164	0.199515056926498	0.0306155416100614	0.104032660860809	ADGRG3	0.101001391596646	1
0.184876694971455	0	0.178290507023299	0.0413070859300272	MYH13	0.101118571981195	1
0.0453848926283717	0.0833456400775985	0.149209318316184	0.126754595814163	BOD1L2	0.101173611709079	1
0.151465244072999	0	0.199185451438954	0.0564032498642941	CCL3	0.101763486344062	1
0.0182948560631467	0.156786025816603	0.0481175623655586	0.183943268900145	TMEM273	0.101785428286363	1
0.183974857435009	0	0.120968725386096	0.102763969874702	IL4	0.101926888173952	1
0.17893608087813	0.0995762014297812	0.0213919246962689	0.109035741165308	KCNJ1	0.102234987042372	1
0.04741023981669	0.05804334959521	0.270171090009593	0.0353096397641967	ATP1B4	0.102733579796422	1
0.00722368239306203	0.265314027598101	0.00949955514428261	0.129119257302824	LHX9	0.102789130609567	1
0.0709815165135073	0.173802325983649	0.0622298336365113	0.105729554952642	SFTPC	0.103185807771577	1
0.0865728547038	0.105989307171971	0.178904394652007	0.0414493139681532	CYTH4	0.103228967623983	1
0.0877599668974447	0.161163995123873	0.115409371514368	0.049020625536507	CLEC4G	0.103338489768048	1
0.216485379597571	0	0.162680368702909	0.0345495921677964	BTNL3	0.103428835117069	1
0.161750589453225	0.132018540680456	0	0.120466698066126	ACTL7B	0.103558957049952	1
0.0708186129704969	0.0963352484936147	0.124174030648778	0.123068054888543	COL6A5	0.103598986750358	1
0.0892659071578151	0.109286354089916	0.117389769013727	0.099723615736397	MTRNR2L4	0.103916411499464	1
0.0776025633213516	0.0475035849824995	0.204103610733743	0.0866938840506743	SLC2A7	0.103975910772067	1
0.16979108958549	0.103935812274597	0	0.142261882887882	LEXM	0.103997196186992	1
0.0603218180321258	0.134274037376923	0.100961175385851	0.122524835037812	HCN1	0.104520466458178	1
0.148337643162938	0.0908033128869018	0.0975362387577178	0.0828578714820604	SLC35G4	0.104883766572405	1
0.0806303490629115	0.0987140237370167	0.106033516639871	0.135114572897791	HOXD9	0.105123115584398	1
0.116984933337242	0.0939895484575952	0.0913436117634557	0.118437803694102	USH2A	0.105188974313099	1
0.0705940023849824	0	0.232087868078145	0.118296380857167	DYNAP	0.105244562830074	1
0.102835298634429	0.125899071855459	0.135234294228492	0.0574413464875634	ART1	0.105352502801486	1
0	0.167751079393241	0	0.255120966688633	AQP12B	0.105718011520469	1
0.167621536774119	0.0586329963212566	0.0629805427406978	0.133756278249612	PRSS55	0.105747838521421	1
0.100305440888768	0	0.0989305400431506	0.224112913024616	C9	0.105837223489134	1
0.0614999523427262	0.150586170739469	0.040437975873053	0.171762036888005	AWAT2	0.106071533960813	1
0	0.0873119784487669	0.12504803632726	0.21245875902239	SIGLEC11	0.106204693449604	1
0.22674255976459	0	0.198786282197593	0	CSN1S1	0.106382210490546	1
0.0197615120640172	0.217742395298353	0.0779625529079898	0.110383095752234	HEPACAM	0.106462389005649	1
0.138581097829053	0.0678647578217741	0.127569444004445	0.0928897173954681	TGM4	0.106726254262685	1
0.0737338138302578	0.270812226410496	0	0.0823719015613445	LY6G6F	0.106729485450525	1
0.0230091333938393	0.211271949681947	0.00756458131751689	0.186359124808999	NOS1	0.107051197300576	1
0.0941988030575757	0.115325593763321	0.0619384045061499	0.157851617790675	STPG4	0.10732860477943	1
0.186016501968813	0	0.0978489320015774	0.145466137381205	AADACL3	0.107332892837899	1
0.0916150099777576	0.14954974770199	0.120478973461456	0.0682319476091137	C4BPA	0.107468919687579	1
0.0649509399096042	0.106024074863351	0.113885596804362	0.145120187079085	PYHIN1	0.107495199664101	1
0.0512888429810228	0.198290024419667	0.0479234080100235	0.13268883201801	NFIA	0.107547776857181	1
0.175553975674989	0.0358211672637623	0.153909006697594	0.0653735107038444	FPR1	0.107664415085047	1
0.0461343679194824	0.169443980194457	0.0606693301630575	0.154617349169276	CD2	0.107716256861568	1
0.0473685578675921	0.104386174686487	0.099667776756191	0.179920841503811	KIAA2012	0.10783583770352	1
0	0.225787210772565	0	0.206030453049524	IL17B	0.107954415955522	1
0.0874040458265976	0	0.344823944901271	0	ORM1	0.108056997681967	1
0.0526009006613345	0.193194496246818	0.0691731902486744	0.117526436955726	HEPN1	0.108123756028138	1
0.121636269378518	0	0.25993279835029	0.0509573404337364	PSG1	0.108131602040636	1
0.0527111750862011	0.193599516155092	0.069318207419007	0.11777282361601	CALR3	0.108350430569078	1
0	0.433553846037461	0	0	DEFB131A	0.108388461509365	1
0.0744984607884975	0.136810324749599	0.0979697331521966	0.124839193032971	MTNR1B	0.108529427930816	1
0	0.177419729502361	0.0952875646653209	0.161895207103277	MOS	0.10865062531774	1
0.213957350962324	0.071439120066513	0.127893701413872	0.0217293592824279	SIGLEC5	0.108754882931284	1
0	0.369683623722895	0	0.0674671379481629	MTRNR2L1	0.109287690417764	1
0.0891077277594255	0.136365873015326	0.0878863155492608	0.124433631567123	SP7	0.109448386972784	1
0.0188928469751669	0.18504089008086	0.0124225867021414	0.221614973230102	KCNA1	0.109492824247068	1
0.242539201120108	0	0.106317636459377	0.0903177441556864	OR51B4	0.109793645433793	1
0.243060230553234	0	0.106546030952308	0.0905117672365794	IL37	0.11002950718553	1
0.142052149808576	0.173911429766439	0.0467016736424666	0.079346944724346	KCTD4	0.110503049485457	1
0.0170539659842536	0.208788083214965	0.0448538796367167	0.171466899768324	GIPC3	0.110540707151065	1
0.248022002625084	0.0379560087159799	0.122311165001972	0.0346347946145727	NOTO	0.110730992739402	1
0.10629888887874	0.182195260552946	0.0838734679959969	0.0712512305219184	CAPN11	0.1109047119874	1
0.1874495316808	0.0458980960268286	0.147904107579422	0.0628229040486497	NUGGC	0.111018659833925	1
0	0.0869557148832195	0.2802100418548	0.079346944724346	FCN2	0.111628175365591	1
0.0210227679900651	0.308852739819328	0	0.117428170704091	TRARG1	0.111825919628371	1
0.18609298901732	0.151886462509834	0.0407871524739305	0.0692980717905061	SPNS3	0.112016168947898	1
0.0537439911281466	0.0986964401916414	0.176691048836122	0.120080449301397	ACSM6	0.112302982364327	1
0.0857155585776747	0.087449781445056	0.150294476994847	0.127676447420084	PIWIL1	0.112784066109415	1
0.0872624844381695	0.0427334424831	0.263936853399095	0.0584912924321533	TFEC	0.113106018188129	1
0.082980958799069	0	0	0.37080948425635	SETSIP	0.113447610763855	1
0.102346935615134	0.125301179383961	0.112160057458841	0.114337117092613	C1orf87	0.113536322387637	1
0.117309007073645	0.095745950446842	0.154268047926282	0.0873680200075225	KRT81	0.113672756363573	1
0.184424673712356	0.180629768618052	0.0485057969763321	0.0412060906099049	RIT2	0.113691582479161	1
0	0.334995051533177	0.119944806307859	0	IZUMO1R	0.113734964460259	1
0.162607796385564	0.0995386356302658	0.0801894541767171	0.113536048635483	GPR22	0.113967983707007	1
0.0861069538223216	0.126502697542437	0.0905884518873051	0.153911333876266	SCARA5	0.114277359282082	1
0.0757326220364997	0.129804976795553	0.0995927257194769	0.152288774633594	FGF1	0.114354774796281	1
0.213833285750117	0.0654478874599426	0	0.179163264274817	OR2K2	0.114611109371219	1
0.0797354033280695	0.0976183606828532	0.10485661185687	0.178153182446629	OR56A5	0.115090889578605	1
0	0.181964471341831	0.195456856781476	0.083021138223897	TNFRSF17	0.115110616586801	1
0.132775376779359	0.048766222076736	0.192067928706669	0.0889981925336266	MUCL3	0.115651930024098	1
0.123553958310162	0.151264486823881	0.0270800859450175	0.161033357106412	DNAJC5B	0.115732972046368	1
0.110926016982873	0.0905362443195873	0.097249367467254	0.165228343720109	SPI1	0.115984993122456	1
0.20865751465658	0.255454963225392	0	0	MT1H	0.116028119470493	1
0.0665164828468728	0.162869434225713	0.087472976028747	0.148618086944013	HIGD2B	0.116369245011336	1
0.08078867356125	0.032969285685819	0.141655629870188	0.210590927197711	RGS18	0.116501129078742	1
0	0.295226883650828	0.0634235005221221	0.107757615469636	GPR20	0.116601999910647	1
0.0402506358315655	0.246389992545302	0	0.179864365629147	C12orf54	0.116626248501504	1
0.0453439684691035	0.138784143681964	0.0298149548592122	0.253280599029923	FRMD7	0.116805916510051	1
0.120158807723383	0.055165453528064	0.158015698632575	0.134235691433302	C1orf141	0.116893912829331	1
0.158732515884583	0	0.166993863327608	0.141862719355649	LDLRAD1	0.11689727464196	1
0.142897927155203	0.0749772415745432	0.161073377239403	0.0912221437588692	TRHR	0.117542672432005	1
0.149988024099558	0.0874415009998855	0.169065276649823	0.0638321789961219	SPRY3	0.117581745186347	1
0.0900384261991689	0.275580331859084	0.0296014189246789	0.0754399778847408	TEX11	0.117665038716918	1
0.357486689802624	0	0.117528856417771	0	SPINK9	0.118753886555099	1
0	0	0	0.475410185033881	LGALS13	0.11885254625847	1
0.043533873536949	0.142126924518629	0.0954158857412457	0.194535872175272	CFAP99	0.118903138993024	1
0.0401115084011453	0.147323003253357	0.131872314300185	0.156837327062161	CFAP97D1	0.119036038254212	1
0.0452759252991319	0.110860707330107	0.119080858123168	0.202320420881766	FGF16	0.119384477908543	1
0.191835431201307	0	0.201819643573955	0.0857237592037187	HSFX2	0.119844708494745	1
0.0467636029438027	0.171755057419676	0	0.261210338801164	PROK2	0.119932249791161	1
0	0.167522846632162	0.0449861019576413	0.267512556499224	ARSF	0.120005376272257	1
0.24650225996194	0.100595827021764	0.0720365684942622	0.0611956828592995	ABRA	0.120082584584316	1
0	0.21935147079805	0.141369626817006	0.120094710637419	CTXN3	0.120203952063119	1
0.0892131183304006	0.163832588774652	0.0293300871722646	0.19932928515022	FGR	0.120426269856884	1
0.107053209691107	0.0262125941544079	0.25340595894107	0.0956757936954362	NCF1	0.120586889120505	1
0.254439315250503	0.141593022394939	0.0608367708166814	0.0258406793306518	PRH2	0.120677446948194	1
0.167621536774119	0.205215487124398	0.110215949796221	0	PDCL2	0.120763243423684	1
0.069074809110214	0.169133643234394	0.0908373212606218	0.154334167211091	CCDC63	0.12084498520408	1
0.153893279171809	0.107661870248883	0.173467248294839	0.0491206384711486	TERB1	0.12103575904667	1
0.109212873863447	0.148563335273454	0.0638316311561126	0.162676554627906	TAF1L	0.12107109873023	1
0.148938081840959	0.118522124560937	0.117517253213465	0.0998319146576232	IKZF3	0.121202343568246	1
0.0839974293411511	0.10283626860354	0.110461419617594	0.187675846987206	SPATA19	0.121242741137373	1
0.237200287887905	0	0.249545546708425	0	FAM9A	0.121686458649083	1
0.0729847039655092	0.0446768114204059	0.287937169278952	0.0815350317341611	CA5A	0.121783429099757	1
0	0.103605425436775	0.0370958694153325	0.346645852008156	OR3A2	0.121836786715066	1
0.114634789587164	0.140344938003008	0.107679499366695	0.128064521728352	ASB4	0.122680937171305	1
0.144917755136126	0.177419729502361	0.0476437823326605	0.121421405327457	SIGLEC14	0.122850668074651	1
0.0566288975588241	0.138659112921891	0.148940472697596	0.147613910680878	TBX4	0.122960598464797	1
0.0868505371886629	0.106329267940103	0.0571067097389747	0.24256319889826	LTA	0.1232124284415	1
0.0997219613278077	0.122087479119486	0.0262280155517184	0.24509016612105	TTC24	0.123281905530016	1
0.0658870504134696	0.134440193923394	0.0722043636749156	0.220817614696549	ITGB2	0.123337305677082	1
0	0.165200302694059	0.177449650834703	0.150745000531763	LY96	0.123348738515131	1
0.0834707025618079	0.124900610016694	0.10976874380295	0.176137924511661	WT1	0.123569495223278	1
0.125298490944109	0.153400281073055	0.131819740620065	0.0839865002962679	IL7R	0.123626253233374	1
0.280929949900759	0.0429920713249437	0.0923597344661071	0.0784603866827332	ZNF280A	0.123685535593636	1
0.0646305193201348	0.19421780406305	0.0540863439567061	0.183787252556719	SLC12A1	0.124180479974152	1
0.0131182072258006	0.224844794588471	0.0690047685680689	0.190515464150317	SNX20	0.124370808633164	1
0.0648299884386366	0.138897461203664	0.149196494137558	0.144849944645046	RASAL3	0.124443472106226	1
0.127493332365072	0.0851385702575099	0.182902928364964	0.10358507104764	ARL17A	0.124779975508796	1
0.17455525958543	0.0801391112577198	0.172162605987733	0.0731268052912254	PIRT	0.124995945530527	1
0.251264795297647	0.0615236303837303	0.132171025738307	0.0561402100581316	CLEC3A	0.125274915369454	1
0.0655055940498078	0.24059132229087	0.0861435994933557	0.109769590052873	FBXO47	0.125502526471727	1
0.0743882559648459	0.250447894789391	0.0978248075114389	0.0831030131136642	FIBCD1	0.126440992844835	1
0.163977590322508	0.0752828553309612	0.107819950887608	0.160289453011084	SLC5A5	0.12684246238804	1
0.0256041043952321	0.17240608643343	0.0673417208530883	0.243131320443541	KIF25	0.127120808031323	1
0.259208562021834	0.0793358841975765	0.170437035767352	0	IFNK	0.127245370496691	1
0	0.0915232598671745	0	0.41757410950077	AMTN	0.127274342341986	1
0.226515590235296	0.0756322434119403	0.162480515670105	0.0460095306018321	ANKRD40CL	0.127659469979793	1
0.0675288196493767	0	0.444021283870184	0	DUXB	0.12788752587989	1
0.0457843347789704	0.2522375486658	0.0602090165806368	0.153444228158887	AGTR2	0.127918782046074	1
0.198760715542434	0.182503891711421	0.130690849560737	0	CRISP2	0.127988864203648	1
0.0603920668921967	0.246455749148596	0.026473006356178	0.179912367861768	MORC1	0.128308297564685	1
0.0463659614066307	0.179755395442434	0.0203246296110233	0.267622181560795	BSND	0.128517042005221	1
0.17930988482176	0.0365875472289933	0.216152516438706	0.0834651894782641	PSG9	0.128878784491931	1
0.414904793995345	0.101591825309108	0	0	MYBPH	0.129124154826113	1
0.0859760921903728	0.0350862345007519	0.0753756495566862	0.320161304320879	KCNK4	0.129149820142172	1
0.262516327894503	0.178551757938861	0.0767164383732398	0	HOXB9	0.129446131051651	1
0.0435506302242227	0.319908669304777	0.0572715674460733	0.0973053756319347	SUN3	0.129509060651752	1
0.054977909291803	0.134616573186558	0.144598184863847	0.184256097588751	BHLHA9	0.12961219123274	1
0.06463555402601	0.237395807727453	0	0.216623278399114	LMO7DN	0.129663660038144	1
0.0806303490629115	0.148071035605525	0.132541895799838	0.157633668380756	SERPINB5	0.129719237212258	1
0.0742661879373355	0.181845032896578	0.130219041439579	0.138277740888178	GNLY	0.131152000790418	1
0.285989351842099	0	0	0.23962025203011	KRTAP4-6	0.131402400968052	1
0.0482441263500823	0.147660647914901	0.222053240715124	0.107792075851942	CD5	0.131437522708012	1
0.192798790606227	0.0833080461939369	0.14914201596241	0.101357937509855	FCGR2B	0.131651697568107	1
0.173961465748048	0.0851909310018257	0.228769268488466	0.038868291188771	LRRC38	0.131697489106778	1
0.227884264496537	0	0.299680830261629	0	TEX49	0.131891273689542	1
0.319166536875968	0	0.209861117383496	0	MRGPRX1	0.132256913564866	1
0.0357148160740311	0.236114409901651	0.0187868096243559	0.239393338912658	NCKAP1L	0.132502343628174	1
0.146655265486106	0.134660194888822	0.112501698593032	0.136530225692248	CDK15	0.132586846165052	1
0.10498217334496	0.235633649098996	0.0920383714373454	0.09773423254147	VAV1	0.132597106605693	1
0	0.278433072982852	0	0.254069714464087	PPY	0.133125696861735	1
0.220715995752315	0.0337772381879953	0.217690610424138	0.0616433469621474	TNFSF11	0.133456797831649	1
0.188979184265739	0.165259429502468	0	0.180958744374922	ACTBL2	0.133799339535782	1
0.11555678521387	0.176842147081538	0.113972832037456	0.129094531286489	PM20D1	0.133866573904838	1
0.106488976303558	0.130372191820206	0.140039089152846	0.158619209971304	OSM	0.133879866811978	1
0.112918699922685	0.184325287836286	0.197992724184828	0.042049129389848	SLC35G3	0.134321460333412	1
0.112146434059402	0.109838797747225	0.265462144915073	0.0501138598259027	CHI3L1	0.134390309136901	1
0.107296858532509	0.13136126487337	0.0846609002702126	0.21576048298017	LYVE1	0.134769876664065	1
0.159034957973259	0.122590854013872	0.139426705192783	0.118444182051429	TNR	0.134874174807836	1
0.118724593203075	0.218027996551367	0.0260216040966944	0.176844607129602	TNFRSF8	0.134904700245185	1
