RNA11_HP_Hyb1_total	RNA12_HP_Hyb2_total	RNA22_HP_Hyb1_total	RNA23_HP_Hyb2_total	gene	mean	bins
0	0	0	0.0191723370526015	GPR174	0.00479308426315038	1
0	0.0192390251275704	0	0	PIK3CG	0.0048097562818926	1
0	0	0	0.0192498152699338	C10orf71	0.00481245381748345	1
0	0.0194474353449533	0	0	MROH9	0.00486185883623833	1
0	0.00712539449182443	0.0124544197172196	0	LHX9	0.00489495355226101	1
0	0.00815846745581649	0	0.0114756892607884	LY9	0.00490853917915122	1
0	0	0	0.0197244483962958	TMCO5A	0.00493111209907395	1
0	0.0201359796774368	0	0	CASP1	0.0050339949193592	1
0	0.0201523193958659	0	0	SERPINB11	0.00503807984896648	1
0	0.0201741469825389	0	0	ANKRD66	0.00504353674563473	1
0	0.0205525861535217	0	0	DDX53	0.00513814653838042	1
0.0123537985131769	0.00819886924249105	0	0	RGSL1	0.00513816693891699	1
0	0	0.0206802306754404	0	IL19	0.0051700576688601	1
0	0.0207068162330506	0	0	GABRA6	0.00517670405826265	1
0	0	0	0.0208135043355551	ARGFX	0.00520337608388878	1
0	0.0210163962782838	0	0	C11orf44	0.00525409906957095	1
0	0.021087779452736	0	0	RPTN	0.005271944863184	1
0	0.0124182223196127	0	0.00873372733807148	CASR	0.00528798741442105	1
0	0.021201799888024	0	0	OASL	0.005300449972006	1
0	0.0213476002310935	0	0	TMEM52B	0.00533690005777337	1
0	0.0214089439099184	0	0	SELP	0.0053522359774796	1
0	0	0.0215458988357459	0	OR8A1	0.00538647470893648	1
0	0.00909684063571626	0	0.0127956037032381	DMBT1	0.00547311108473859	1
0	0.0219320355627072	0	0	CASP14	0.0054830088906768	1
0	0	0	0.0223160124211073	DSG4	0.00557900310527683	1
0	0	0	0.022416255471555	CHIA	0.00560406386788875	1
0	0	0	0.0225902121857124	BEND2	0.0056475530464281	1
0	0	0	0.0230219671198418	CD209	0.00575549177996045	1
0	0.0230303322431271	0	0	ERVFRD-1	0.00575758306078177	1
0	0	0.023076982555954	0	DTHD1	0.0057692456389885	1
0	0	0	0.0231286679164687	SERPINB13	0.00578216697911718	1
0	0	0.0232168679913083	0	RNF17	0.00580421699782708	1
0	0.0235471317340443	0	0	NKX2-1	0.00588678293351107	1
0	0.023666812200291	0	0	HTR1F	0.00591670305007275	1
0	0.0237498007033842	0	0	DCANP1	0.00593745017584605	1
0	0.0252125633862999	0	0	CPA5	0.00630314084657497	1
0	0.0252981748069665	0	0	ZNF80	0.00632454370174163	1
0.0254960179625797	0	0	0	PASD1	0.00637400449064492	1
0.0256591924775402	0	0	0	PIGR	0.00641479811938505	1
0.0257356641653458	0	0	0	G6PC	0.00643391604133645	1
0.0262655514949083	0	0	0	ZNF727	0.00656638787372707	1
0	0.026703628962909	0	0	IQCA1L	0.00667590724072725	1
0	0.0268093288256625	0	0	DCSTAMP	0.00670233220641563	1
0	0.0268673367495551	0	0	ZNF728	0.00671683418738878	1
0	0.0269645764772046	0	0	P2RY13	0.00674114411930115	1
0.0274203632362575	0	0	0	OR51M1	0.00685509080906437	1
0	0.0275937499283393	0	0	TREML4	0.00689843748208482	1
0	0.0204791437071238	0	0.00720148394238041	SLC24A4	0.00692015691237605	1
0	0	0	0.0278194834960233	SMIM35	0.00695487087400583	1
0	0	0	0.0278935305641522	MORC1	0.00697338264103805	1
0.0120359137010012	0.0159757960344197	0	0	ABCB5	0.00700292743385523	1
0.0283124759367562	0	0	0	ACSM5	0.00707811898418905	1
0.0283984232454435	0	0	0	FCRL1	0.00709960581136088	1
