RNA20_SKM_Hyb1_total	RNA21_SKM_Hyb2_total	RNA33_SKM_Hyb2_total	RNA7_SKM_Hyb1_total	RNA8_SKM_Hyb2_total	gene	mean	bins
0.191811880811665	0.0856482820753024	0	0.213345056801873	0.248263643231291	LRRC18	0.147813772584026	1
0	0.202623660739962	0.326539331875115	0.0630905188091858	0.146833325202998	IL25	0.147817367325452	1
0.129557147565774	0.173550466310481	0.159820718465193	0.0617577796005421	0.215597374385068	RPGRIP1	0.148056697265412	1
0.254646807284451	0.0852791084456675	0.0229053400386537	0.23897864929477	0.139046366992956	CC2D2B	0.1481712544113	1
0.119833791663271	0.0401313451509023	0.129347802571221	0.249912312987995	0.203571151675962	UROC1	0.14855928080987	1
0.173758997911743	0.232761801875234	0	0	0.337346479920166	SPACA5B	0.148773455941429	1
0.250590798581167	0.0959094682242133	0.0515211526631213	0.209041957924203	0.139003570327215	P2RY14	0.149213389543984	1
0.0283018351375547	0.113736604529782	0.325854013448879	0.141655744668202	0.137367338867026	EOMES	0.149383107330289	1
0.0602486035882793	0.0269023450108322	0.433546296302722	0.15077751610517	0.0779802469123927	USHBP1	0.149891001583879	1
0	0	0.565968386805227	0.0328051499475683	0.152697721987447	TBXT	0.150294251748048	1
0.344048598194633	0.0460876113529997	0.148545513036034	0.114801649533653	0.100193588462146	SDS	0.150735392115893	1
0	0	0.555198092877217	0.0919453509724488	0.106994219377665	GFY	0.150827532645466	1
0.0303186521282954	0.0406138627905466	0.436343369182095	0.101166849515727	0.147156272399193	NR5A1	0.151119801203171	1
0	0.189026304070651	0.338473814583927	0	0.228299767461896	RBMXL2	0.151159977223295	1
0	0.332118158550993	0	0.310232874863874	0.120336424192146	ARMH2	0.152537491521403	1
0.419296770742996	0	0.0862068881176676	0.199871933284257	0.0581463370661931	INSL6	0.152704385842223	1
0.150271226391697	0.201298360633378	0.216269024551009	0.125355725599065	0.072936466407158	CPHXL	0.153226160716461	1
0.179594563562514	0.240578932453556	0.172313941969999	0	0.174338004243629	TAS2R1	0.15336508844594	1
0.225243145441149	0.150864130845059	0.0540279916089667	0.15658086276717	0.18220874687046	CR1L	0.153784975506561	1
0.0628108163775743	0.252417871413908	0.271190319971618	0	0.182917213443954	ITLN2	0.153867244241411	1
0.202256153421886	0.135467824045416	0.0970284244480562	0.140601139895919	0.196336311267524	GOLGA6L2	0.15433797061576	1
0.200653282401722	0.0671971237825153	0.0721946088748638	0.334768517077756	0.097390177366569	EVI2B	0.154440741900685	1
0.0509460925217579	0.250234230169744	0.19552311286609	0	0.280244714552602	NLRP2	0.155389630022039	1
0.147882936080322	0.0880440382172689	0.0472959595966606	0.178191609942473	0.319010101005243	TBXAS1	0.156084928968393	1
0.348200742377167	0.0777396980722784	0	0.242056523188765	0.112669747714004	CLDN16	0.156133342270443	1
0.0758800761522843	0.050823219125051	0.382220778802811	0.126597782329772	0.147318279304586	SFTPA2	0.156568027142901	1
0.0256988823657687	0.275402977113127	0.0369856049940577	0.0214379167815454	0.424093915534735	KRT77	0.156723859357847	1
0.133316059003852	0.148821483038646	0.319778828478604	0.0741411899524238	0.107845022325649	RASAL3	0.156780516559835	1
0.219194212913401	0	0.210308252849603	0	0.354631016877206	SLC25A2	0.156826696528042	1
0.101012802889582	0.135313407050087	0.145376735604391	0.210661307308639	0.196112511531508	ALAS2	0.157695352876841	1
0.147344328395469	0.098688792481542	0.176713882293461	0.081942745094686	0.286063404587884	CDH9	0.158150630570608	1
0.141238529723343	0.378396918349082	0	0	0.274209228896856	SPACA5	0.158768935393856	1
0.292672622101875	0	0.105302964537222	0.18310984970734	0.213079782964436	IGSF23	0.158833043862175	1
0.0747553172505331	0	0.107587193702888	0.249442485067699	0.362836506783259	RNF133	0.158924300560876	1
0.110929832357819	0.222896897182024	0	0.13880591074918	0.323049070095223	OTOP1	0.159136342076849	1
0.124412278889876	0.166658570536419	0.17905305522394	0.172973805078534	0.161027802288406	ANKRD18A	0.160825102403435	1
0	0.407183453482584	0.218732949490767	0.0316959717795505	0.147534844213523	CD300LB	0.161029443793285	1
0	0.223376245348006	0.119994426525076	0.139104418084124	0.323743799278224	DYDC1	0.161243777847086	1
0.0384265392148252	0.0772123799195859	0.0276515682756168	0.0480829246676214	0.615480220519648	NR1I2	0.161370726519459	1
0.0449116436826617	0.210567529281135	0.0969546626136583	0.0187325671616327	0.435971232737834	SLC34A1	0.161427527095384	1
0.169382107323346	0.141811665078603	0.152358272466818	0.158960199244197	0.184977513820652	GFI1B	0.161497951586723	1
0.162918507461122	0.11904013074917	0.106577672724801	0.290344727667888	0.129395487427297	EYS	0.161655305206056	1
0.0823797639501891	0.110353204873119	0	0.137441815477541	0.479811527217128	RNF148	0.161997262303595	1
0	0.278471726774324	0.398909085498912	0	0.134531605598189	GATA1	0.162382483574285	1
0.0888710060952613	0.317463087944445	0.127902368674293	0.0494239193192877	0.230052900346703	TMEM52B	0.162742656475998	1
0.126081224094497	0.506682702862551	0.181454986452554	0	0	IL4	0.16284378268192	1
0	0.55103423918739	0	0	0.26620842911472	SPRR4	0.163448533660422	1
0	0.0888346838459038	0.190882731098261	0.0553205511303124	0.482812272817107	ZG16	0.163570047778317	1
0.0715725882710193	0.287628810209271	0.206013276415499	0.14926400002104	0.104216591667964	SLFN14	0.163739053316959	1
0.0625826899258398	0.251501099483833	0.0900684557452144	0.0522062586030006	0.364505730422213	NKAPL	0.16417284683602	1
0.101558549860007	0.136044471626487	0.584648679336323	0	0	LYZL4	0.164450340164563	1
0.1685345831946	0.125424082698573	0.134751937050439	0.140590953252928	0.254491593709018	TMEM236	0.164758629981112	1
0.470580809091886	0	0	0.353301161997912	0	CFHR1	0.16477639421796	1
0	0.126362474558179	0.475160411604772	0.0393452277427723	0.183139740467608	CEACAM20	0.164801570874666	1
0.124524665772342	0.208511400354959	0.224018501793276	0.0259695089467501	0.241759898286659	UBE2L5	0.164956795030797	1
0.0983697466769622	0.263545712874908	0	0.0820596947784557	0.381962237017124	MTRNR2L10	0.16518747826949	1
0.112224264594287	0.15033191003068	0.121134129355029	0.0936170846264933	0.354053598667908	CFHR3	0.166272197454879	1
0.19636581910254	0	0.423911934162662	0.163807671817962	0.0476545953353511	CTXN3	0.166348004083703	1
0.257322852272507	0.0766002611259756	0.205742656099411	0.238508681449549	0.0555091691240317	C13orf42	0.166736724014295	1
0.37988294201451	0.15657803517893	0.0420557063004789	0.170636849769672	0.0850994158645416	NXF3	0.166850589825627	1
0.340973003192546	0.120198986387575	0.103310598084426	0.149704459663525	0.121944808962636	MUCL3	0.167226371258142	1
0.239690735141006	0.0535136291019181	0	0.46654804828833	0.0775584063185853	TAF7L	0.167462163769968	1
0.31665116005356	0	0	0.418236356567377	0.102461028868044	CYP4F11	0.167469709097796	1
0.108485418423386	0	0	0.678736142802914	0.052655077532135	AKR1C4	0.167975327751687	1
0.0454296841733439	0.152140252791128	0.16345500262671	0.085268884204044	0.396900010979345	SAXO1	0.168638766954914	1
0	0	0.796071973639123	0	0.048813510591561	MRGPRX2	0.168977096846137	1
0.103386603757487	0.138493272115764	0	0.603713174485099	0	TAS2R50	0.16911861007167	1
0.0341924607289672	0.0916061771243065	0.393675904904229	0.0950774327110098	0.232341763124378	SCML4	0.169378747718578	1
0.0682870566429903	0.182950161315408	0	0	0.596595244376647	LIPM	0.169566492467009	1
0.24499195203196	0.164091554639531	0.176295129017884	0.204371419934021	0.0594553185878254	PTX4	0.169841074842244	1
0.232166408437866	0.136063565587417	0.0626497216383555	0.278404070439244	0.140856951264911	RRH	0.170028143473559	1
0.214717764813058	0.287628810209271	0.154509957311624	0.0895584000126241	0.104216591667964	SPI1	0.170126304802908	1
0.0220911546490358	0.147962897559577	0.540487716057394	0.0552850892385622	0.0857782716036319	AIRE	0.17032102582164	1
0.0456050303297253	0.427636923162924	0.131268715386938	0.0760871100239585	0.17708086065505	ABI3	0.171535727911719	1
0.0789451769681485	0.148053284179955	0.181787524607323	0.0526846299402303	0.398499545232511	IL5RA	0.171994032185634	1
0.0846044220601369	0	0	0.776343806328745	0	PRR9	0.172189645677776	1
0	0.351505766791279	0	0	0.509444557239844	CSF2	0.172190064806225	1
0.0588259480839188	0.236403878433737	0.253985357993333	0.0981447956895101	0.214140635368953	LILRB5	0.17230012311389	1
0.0973355754817078	0.195581272405755	0.210126753494406	0.0947298249623566	0.26771219554311	ADGRF2	0.173097124377467	1
0.16756337724066	0.179569882808122	0.192924588513574	0.195693087353355	0.130127167294975	CRYGN	0.173175620642137	1
0.221621873006404	0.445315987510495	0	0.092438091331358	0.107567607477223	OR51B4	0.173388711865096	1
0.134181185927952	0.0898723375183413	0.144834285098405	0.139916838436335	0.358198038786094	CACNG3	0.173400537153425	1
0.131931860943429	0.160665048858195	0.189875171438751	0.0600311409829399	0.32599723639617	FRMPD2	0.173700091723897	1
0.0652693205539693	0.262297863855614	0.18787006173118	0.163342309113934	0.190076851848957	ZAR1L	0.173771281420731	1
0.268188336595298	0.0598760363665214	0.0643290483748786	0.26100872221578	0.216948935962493	SFTPC	0.174070215902994	1
0.0590949435595812	0.118742445369332	0.46776907053502	0.0246483964596047	0.200778520844168	DPEP2	0.174206675353541	1
0.0389403403983003	0.104326382008108	0.280212973429556	0.032483894241867	0.41580653692608	MYEOV	0.174354025400782	1
0.0604776857312005	0.3645625764966	0.130558428392303	0.201801086193991	0.117415124628546	CAPN11	0.174962980288528	1
0.0512830375781187	0.17174264895308	0.332127430560478	0.0213900642887294	0.298692195762647	TTLL10	0.175047075428611	1
0.150819261498887	0.101016245161024	0.217057751846965	0.188719341820912	0.219607391195294	CCDC42	0.175443998304616	1
0.300280580184395	0.120673777620474	0.0864322328731305	0.225443698201979	0.145745828893769	PNMA5	0.17571522355475	1
0.130869118680364	0.175307939387043	0.282518523210938	0.163755833947134	0.127038706045885	GPR52	0.175898024254273	1
0	0.219134924233804	0.235432102675782	0.272926389911889	0.158798382557357	C17orf98	0.177258359875766	1
0.226807905866517	0.151912181479814	0.163209969533193	0.126134901955623	0.220169457644423	TNFSF11	0.177646883295914	1
0.575569123214961	0.192753336278029	0	0.120034431749697	0	APOL5	0.177671378248537	1
0.088264032803774	0	0.21171469677162	0.0490863626705504	0.542643989114609	OASL	0.178341816272111	1
0.157532918219941	0.0301465546616813	0.226719987426569	0.281600149800251	0.196614105351816	SPATS1	0.178522743092052	1
0	0.517731858376688	0	0	0.37517973000467	CAPZA3	0.178582317676272	1
0	0.253999582055505	0.204667247443046	0.158174670723809	0.276095124556394	BHMG1	0.178587324955751	1
0.159793823427337	0.0856218065630689	0.13798431736423	0.293258773209807	0.217163537692039	GRK7	0.178764451651296	1
0	0	0.242334020995267	0	0.65381483893322	C10orf113	0.179229771985697	1
0	0.157110915616295	0	0	0.740038293301895	PRAME	0.179429841783638	1
0	0.212902801100329	0	0	0.694269946184661	CD300LD	0.181434549456998	1
0	0	0	0	0.910816360986948	OTC	0.18216327219739	1
0.0509168203681297	0.443342166339555	0.256476636847491	0.0424746314760684	0.123566335602375	FFAR4	0.183355318126724	1
0.071317500867432	0.286603690283255	0.0342131728882718	0.31729497065866	0.207690319610541	CCDC36	0.183423930861632	1
0.33512675448132	0	0	0.419342330042903	0.162658959118719	SPRR2B	0.183425608728588	1
0.146026276493626	0.163009971887669	0.105079865036083	0.223326772912836	0.283504456995055	FAM205A	0.184189468665054	1
0.165154319101417	0.331852888456303	0.118844320200555	0.0688855744506046	0.240480617674719	APOBEC3H	0.18504354397672	1
0	0.488512423688762	0.262421673529267	0	0.177002782674161	XAGE3	0.185587375978438	1
0.176729237192286	0.236740636095323	0	0	0.514669629621792	GAGE12F	0.18562790058188	1
0	0	0.848629784549967	0.0819816912663089	0	DUXA	0.186122295163255	1
0.370459164511393	0.190867243819961	0.164049712118075	0.0950879153386516	0.110651133160143	NLRP14	0.186223033789645	1
0.0372833046366705	0	0.858524854762895	0	0.0361920583397942	ZNF728	0.186400043547872	1
0	0.0614706045786791	0.528337643643477	0.0765599105300994	0.267271844943407	GPIHBP1	0.186728000739133	1
0.183044043349809	0.111454427905814	0.21553803315948	0.263745379853691	0.161533200991871	TAF1L	0.187063017052133	1
0.0982762393132009	0.0438825323560722	0.471460991416648	0.163963382532618	0.158999647934489	KLF17	0.187316558710606	1
0.0378359025644967	0.228076751883234	0.190585841214576	0.0789064402672982	0.404013304863218	SLC6A2	0.187883648158565	1
0.145256907281331	0.097290672367941	0.209052460682956	0.24234559666219	0.246759411462503	HMX3	0.188141009691384	1
0	0	0.635867901243992	0.0921418153976036	0.21444567900908	CCL21	0.188491079130135	1
0	0.639593313342506	0.0763511334621789	0	0.226594079544077	OR52A1	0.188507705269752	1
0	0.0361601232678235	0.699288668417675	0	0.209630449663184	TRIM10	0.189015848269736	1
0.321076409184743	0	0	0.535681610013397	0.0890510894199196	TSGA13	0.189161821723612	1
0.265407948034624	0.0546971848798436	0.0881475645089421	0.22140237159519	0.317095032468402	AVPR1B	0.1893500202974	1
0.184866524376374	0.0619102691621654	0.199543704368924	0.231322501239581	0.269183489788778	PPP1R2B	0.189365297787164	1
0.389037079049811	0.502529007811534	0.0199963834015716	0.0231809539610689	0.0134875121322738	TRPM1	0.189646187271252	1
0.0799277957151042	0.160602944084767	0.172547068679274	0.0333377422544093	0.504324511438439	KLK13	0.190148012434399	1
0.10307737164256	0.414237105032195	0.148348044756824	0.0859867788755304	0.20012079317298	CTAG1A	0.190354018696018	1
0.103593791340168	0.416312441229751	0.149091271433962	0.0864175743608787	0.201123402357213	CTAG1B	0.191307696144395	1
0.138402414668658	0.370798586655325	0.199187535329443	0.115454804835552	0.134351509740628	OVOL3	0.191638970245921	1
0.30424094203648	0.185250497747143	0	0.415303720122746	0.053697473395532	BHMT2	0.19169852666038	1
0.0967737320662908	0.172846517461172	0.324977105222359	0.0538188700231869	0.313137528163024	C4BPB	0.192310750587207	1
0.203717445827561	0.272893147026136	0.146594176247383	0.339880745663673	0	TNFRSF17	0.192617102952951	1
0.078145581071419	0.157021850471388	0.0562332157562714	0.0651887673561277	0.606866683454267	SKAP1	0.192691219621895	1
0.114365712121114	0	0.493782374638587	0.190806945159639	0.166527507372095	CALML3	0.193096507858287	1
0.0952579272949822	0.0850695774666855	0.548377477485605	0.0529758840369515	0.184939639636823	CLEC12A	0.193324101184209	1
0.102110225933321	0.273566957265707	0.146956137176389	0	0.446047012338886	PGC	0.193736066542861	1
0.0926403259475693	0	0.59997213262538	0.231840696806874	0.04496441656642	PABPC1L2A	0.193883514389249	1
0.0355891923433691	0.0953482079970836	0.256098259709284	0.237507027090277	0.345475310761616	NRROS	0.194003599580326	1
0.0172858391167844	0.27786645467132	0.323409154921288	0	0.352377885521023	SLC22A2	0.194187866846083	1
0.401111944742919	0	0.216478790821185	0.209128853569731	0.146014419655067	TSGA10IP	0.19454680175778	1
0.0331579870934854	0.177669367691808	0.381765462196521	0.0276602755651562	0.354062333399212	STMND1	0.194863085189237	1
0.333505173411249	0	0.479977706100304	0	0.161871899639112	NUPR2	0.195070955830133	1
0.34712905570505	0.0775004320737347	0.0832641795697226	0.386098440793092	0.0842422309257829	P2RY10	0.195646867813476	1
0.409857695768037	0	0	0.170950920143027	0.397861557091177	AMTN	0.195734034600448	1
0.678898898970367	0	0.139580758809657	0.161810017283597	0	IL26	0.196057935012724	1
0	0.150536165343222	0.32346323671977	0.234360704380861	0.272718961348504	SLC25A47	0.196215813558471	1
0.0224607003600885	0	0.808131049810418	0	0.152623081562838	KNG1	0.196642966346669	1
0	0.0589333072833038	0.886426912542689	0	0.0427066288409572	PRDM14	0.19761336973339	1
0	0.0810376080256079	0.261193251417954	0	0.645972121438703	TMEM150B	0.197640596176453	1
0	0.0606097470966144	0.195351976662268	0.075487736728365	0.658822173585882	HORMAD2	0.198054326814626	1
0.457969451860409	0.0766850897650963	0.164776399657912	0.238772810664886	0.0555706410721203	CIDEA	0.198754878604085	1
0.0951556408260353	0.127467346632088	0.342367898967083	0.198446247611958	0.230926317938908	KCNV2	0.198872690395214	1
0.270291774529379	0.181036957014071	0.218813366016315	0.211384164735679	0.11479151052839	MYH13	0.199263554564767	1
0.191102779588701	0.255994957700118	0	0	0.556528157724118	GAGE12J	0.200725179002587	1
0.03904327936461	0.104602169271725	0.674288922467194	0.0162848827817517	0.170552341387131	ARHGEF15	0.200954319054482	1
0.117841873583762	0.210476097440371	0.282661643030194	0.131071032237321	0.266916430255982	TBX21	0.201793415309526	1
0.184125741331233	0.184986561151955	0.596232324140627	0	0.0446841397044743	PRR35	0.202005753265658	1
0	0	0.755842976950406	0	0.254907127878717	UGT2B10	0.202150020965825	1
0.226625611042278	0	0.130463032784826	0.302480453177227	0.351987997461637	MAGEE2	0.202311418893194	1
0.123225987791999	0.165069454250017	0.620710144360941	0.102794683208769	0	TRHR	0.202360053922345	1
0.146095059478315	0.521877615132412	0	0.203119969882612	0.141818998270724	MCIDAS	0.202582328552813	1
0	0	0.476900925932994	0	0.536114197522699	OR7G1	0.202603024691139	1
0.198185182921701	0.442470517941738	0.190150912320887	0.0551084595604837	0.128256329426517	NANOS2	0.202834280434265	1
0	0	0.255438779212179	0.0740298190662292	0.689171349536476	FABP6	0.203727989562977	1
0.123705179488468	0.414278408961304	0.0445088509994299	0.0773958174204221	0.360253345293148	DCAF12L1	0.204028320432554	1
0.108904428115331	0.09725651131725	0.417958114862624	0.151412814628085	0.246672768410725	TRAPPC3L	0.204440927466803	1
0.194701701991502	0.260815955020271	0	0	0.567008913990109	GAGE2A	0.204505314200376	1
0.166932083569678	0.372694489009053	0.160164788903223	0	0.324092285606833	DNMT3L	0.204776729417757	1
0.195069063693372	0.261308060595781	0	0	0.568078742129713	GAGE13	0.204891173283773	1
0	0.19763577897362	0.106167027392861	0.184612356501228	0.537070519673115	CCR9	0.205097136508165	1
0.168073035632813	0.174305864532924	0.0624230274859067	0.162819791894575	0.457882965364397	ABCA13	0.205100936982123	1
0.0363525329667677	0.146089949489202	0.0523182450390627	0.0151625772173272	0.776347648058188	RXFP1	0.20525419055411	1
0.0453450016480208	0.303713316043342	0.239287131257608	0.0126088800017773	0.425505373612753	LCP2	0.2052919405127	1
0.0263338267339499	0.246931458178897	0.0378994113324234	0	0.715765710070041	UBASH3A	0.205386081263062	1
0.286843530044555	0.164676899067496	0.0589746686052692	0.239283858297701	0.278447897119994	FAM71F1	0.205645370627003	1
0.196179513771323	0.26279558276236	0	0	0.571312586961571	GAGE12G	0.206057536699051	1
0.195376259069267	0.130859784676312	0.210887842522811	0.162982184337934	0.331901123354525	TTC16	0.20640143879217	1
0.276804829337315	0.0617997644425542	0.265583380439258	0.384849349451838	0.0447838365802094	TRIM61	0.206764232050235	1
0.272608052096209	0.136941271043933	0.14712566469126	0.113704336469554	0.363864982049684	PNPLA1	0.206848861270128	1
0	0.233941338033385	0.377009515771354	0	0.423820007501053	SSX1	0.206954172261158	1
0	0.266717904893142	0.286553854388241	0	0.483199700415259	TMPRSS11F	0.207294291939328	1
0.0352494387171794	0.283313887724031	0.152192044552773	0.0882148713387218	0.479048103943911	C7orf65	0.207603669255323	1
0	0.143814405104635	0.463529871934873	0.22389600003156	0.208433183335928	GPR34	0.207934692081399	1
0.178368089294781	0.20906898960758	0.22461755924901	0.148794029264019	0.281364570000268	KCNJ1	0.208442647483132	1
0.150709334923451	0.403770472640711	0.216899546488476	0.125721194186818	0.146298218332725	CLLU1OS	0.208679753314436	1
0.0626205958555344	0.545249102817968	0.135184514437699	0.182832578584221	0.121575503060266	PLA2G2C	0.209492458951138	1
0.0407194185732522	0.0545463852366144	0.117206056629456	0.441583934524632	0.395276005420439	NOX1	0.209866360076879	1
0.313768144939263	0.105078355171293	0	0.327180346024875	0.304584454556144	MTNR1A	0.210122260138315	1
0.100375343453871	0.268918974982066	0	0	0.682062179061889	HUS1B	0.210271299499565	1
0	0	0.699996889814028	0	0.354109654017934	SLC26A3	0.210821308766392	1
0.241315847383265	0.138539451933075	0.0992284687503129	0.345093988178021	0.23425276573316	MLANA	0.211686104395567	1
0	0.422235585718793	0.453637466131385	0	0.183586422761432	IGFBP1	0.211891894922322	1
0.182523638411705	0.186287713648779	0.137597644203618	0.2175151052009	0.337488281719208	KIF6	0.212282476636842	1
0.0528561368903309	0.0708043313475276	0	0.220462012301015	0.718327243797286	PIH1D3	0.212489944867232	1
0.160538204592372	0.537629161940077	0.23104516908555	0.133920402503349	0	TBC1D3H	0.21262658762427	1
0.0631561415745188	0.253805630022781	0.0908937623036617	0.105369259880461	0.551768601091169	PTF1A	0.212998678974518	1
0	0.533179103429313	0.0954719851723415	0.0830074487123744	0.354175924138191	ODF3	0.213166892290444	1
0.0619081459625673	0.248790309189995	0	0.154930669243396	0.600961543570355	CALHM3	0.213318133593263	1
0.50287124868531	0.0249492473636757	0.187633151186752	0.279662278115443	0.0723189175112588	GABRD	0.213486968572488	1
0.0400775050100093	0.322118994454549	0.288395959861276	0.144874222736535	0.272331326179253	NPAP1	0.213559601648324	1
0	0.264636825698912	0.379090672333998	0.137332387280505	0.287657707001989	SNX31	0.213743518463081	1
0.295954018389754	0.0660750344063759	0.283956276509722	0.32917839393953	0.095763910091841	CLEC14A	0.214185526667445	1
0.0381500382868957	0.306627170736009	0.219620795411209	0.286421643140005	0.222200541202028	LRRC63	0.214604037755229	1
0.347890070765482	0.105914096142371	0.0455163930532561	0.329782575757713	0.245605574245945	C10orf67	0.214941741992953	1
0.139711626699307	0.112291842256025	0.241286090093666	0.256403278738845	0.325493765760809	RS1	0.21503732070973	1
0	0.376135991623476	0.161643768485708	0.0468466807236051	0.490627485054994	FGF20	0.215050785177557	1
0.210135373490828	0.56298078095839	0.302424977420923	0	0	OMP	0.215108226374028	1
0.221316888777496	0.127058047812627	0.0910049473340026	0.421992607765906	0.214839157319188	MSH4	0.215242329801844	1
0.185724437887702	0.124395154594998	0.267292974055858	0.0516435564144653	0.450721157677766	TMEM71	0.215955456126158	1
0.14336494181902	0.054870551551412	0.560037378948255	0.222104122376791	0.0994062775121329	PGA3	0.215956654441522	1
0.118835176732744	0.318375338197159	0.213783173694101	0.198263768303809	0.230713971899424	CTRC	0.215994285765447	1
0	0.384169964260094	0	0	0.695981815369274	C5orf52	0.216030355925874	1
0.337038643056193	0	0.181898641676154	0.316300999555588	0.245380385761001	ACOT12	0.216123734009787	1
0.0606017607019269	0.405900563059097	0.261652559597469	0	0.352968034383057	C10orf142	0.21622458354831	1
0.122447615978074	0.382729137311626	0.117483686451713	0.102145368194422	0.356591077767961	RSPH6A	0.216279377140759	1
0.14947460784215	0.400462473587751	0.215122538155799	0.124691189222396	0.193466174026505	PXT1	0.21664339656692	1
0.0631175847115307	0.422751135884505	0.181676543212569	0.0789786989122317	0.336986067014268	FCRLA	0.216702005947021	1
0.0543996862707116	0.291488076013184	0.27402042153056	0.0680700388414814	0.396055950182515	ANXA13	0.21680683456769	1
0.0954631613642542	0.127879290965618	0.41216922130497	0.0796350315901727	0.37067618753924	TSPO2	0.217164578552851	1
0	0.816850398538018	0	0	0.269063211196379	KRT36	0.217182721946879	1
0	0	0.654035555565249	0	0.441145396818678	S100G	0.219036190476785	1
0.172196208789952	0.322935677818237	0.099129306389803	0.20110365572455	0.300881145898149	PRPH2	0.219249198924138	1
0.289112426614897	0.387285436565335	0.0832176112366299	0	0.336780462336407	OC90	0.219279187350654	1
0.421829614737522	0.0513699080548086	0.165570944611752	0.383878661181708	0.0744514671930633	NPSR1	0.219420119155771	1
0.1461294752756	0	0.630924758548809	0.182851037198919	0.141852406750882	FGF8	0.220351535554842	1
0.134540114779842	0.140175376635389	0.107571637428495	0.112232887927908	0.609477192973174	TCHH	0.220799441948962	1
0.209941414312786	0.102265661521701	0.35708143909622	0.398028148477741	0.0370539330907326	C10orf90	0.220874119299836	1
0.029454872865381	0	0.932606255157856	0	0.142963786006053	ENPP7	0.221004982805858	1
0.0160887961029392	0.409488355150874	0.1157742677335	0.0805273008516872	0.484154670255794	HTR4	0.221206678018959	1
0	0.30068013920053	0.0646083755497587	0	0.740829275812522	NCF4	0.221223558112562	1
0.0834435865677864	0.335334799311777	0.120091274326953	0.487258413628005	0.0810012734271585	MLNR	0.221425869452336	1
0.0735324351048985	0.229837104032799	0.141102976662963	0.163574659482517	0.499661482527557	PTAFR	0.221541731562147	1
0.272229208255525	0.20259402006402	0.0870644171393179	0.252325158607832	0.293623691563047	FCMR	0.221567299125948	1
0.239558499272562	0	0.295517554897903	0.342580890614328	0.232546853503391	SCIMP	0.222040759657637	1
0.422633025068931	0	0.152062431161057	0.484768590359595	0.051282870606157	MTNR1B	0.222149383439148	1
0.171790429204284	0.104602169271725	0.42704965089589	0.104223249803211	0.30320416246601	MSR1	0.222173932328224	1
0.0857091015606112	0.0861098064968481	0.0925138376524938	0.0357491146993397	0.811204670108544	FGF23	0.222257306103567	1
0.235147696188371	0.10499869000437	0.282018743159769	0.261545835366663	0.228265150362963	CYP3A43	0.222395223016427	1
0.0664972527785736	0.356310074586304	0.191404520200797	0.208019149088657	0.290479241031112	ADCY10	0.222542047537089	1
0.402674211324196	0.033713065266739	0.126771132210036	0.367400909496774	0.183228902950796	PCDHB1	0.222757644249708	1
0.0710235427690547	0.190281573779387	0.306649370281623	0.157993568513226	0.39068692974496	CYBB	0.22332699701765	1
0.27804555022184	0.124153538427399	0.200080352610167	0.42523179351579	0.0899691418881662	ADH1A	0.223496075332672	1
0	0.0349907205951905	0.939824967730509	0	0.152138319014021	AGXT2	0.225390801467944	1
0.24677879162376	0.0183653722471508	0.374893076373265	0.263045882758203	0.22624715849307	DGKK	0.22586605629909	1
0	0	0	0	1.13018668666947	SPINK8	0.226037337333894	1
0	0.37030286661969	0	0	0.760307407395828	CRISP3	0.226122054803104	1
0.2254743122357	0.248737114768531	0.190882731098261	0.287666865877624	0.180249915185053	GRM6	0.226602187833034	1
0.354225458282848	0.0316339132288177	0.373851982138428	0.236394899622175	0.13754304857412	CYP26C1	0.226729860369278	1
0.171624508229561	0.413824518274195	0.197600383653512	0.0859011346734631	0.266561959565071	CYP2F1	0.22710250087916	1
0.0659353340290098	0.471065551414163	0.126524735451611	0.0916717040945546	0.384032823123403	ZNF541	0.227846029622548	1
0.0334043953982188	0.134242266994278	0.52882842578418	0.0557316570030094	0.389120172315022	FNDC7	0.228265383498942	1
0	0.350025119079437	0.752113338960881	0	0.0422748853311918	PNLIPRP3	0.228882668674302	1
0.0283795234030984	0	1.06193255865178	0	0.0550977643569856	NLRP7	0.229081969282373	1
0.157361649554775	0.210796456797205	0.226473499073203	0.0437568438417844	0.509186087144847	C8orf49	0.229514907282363	1
0	0	1.08284748779493	0	0.0663980005135622	MYCT1	0.229849097661698	1
0.626585477318105	0	0	0.522695389164588	0	OR8S1	0.229856173296539	1
0.273220411621267	0.0731994038666829	0.235929844964737	0.410255101960578	0.159134108524708	C1QTNF9	0.230347774187595	1
0	0.471065551414163	0	0	0.68272501888605	SPRR1A	0.230758114060043	1
0	0.0467724660978602	0.979893695838007	0.0436903440791069	0.0847353746844388	RGS13	0.231018376139883	1
0.0482213636928579	0.0645957425913078	0.346998808048261	0.321808728403571	0.374479767821826	WNT8B	0.231220882111565	1
0.32786449394552	0.292797615466731	0.157286563309825	0.273503401307052	0.106089405683139	NXNL1	0.231508295942453	1
0.0244181869998789	0.098129385060768	0.808276108761258	0.0611086957100782	0.165924431845476	CALCR	0.231571361675492	1
0.255907435043285	0	0.368299724977956	0.533692693144536	0	RFPL1	0.231579970633155	1
0.305748300085514	0.0877650647121445	0.12572293104444	0.491890147597854	0.148399671405523	MYO1H	0.231905222969095	1
0.241396339660577	0.138585662557469	0.24815391743011	0.230139397497417	0.301282588387673	SLC22A13	0.231911581106649	1
