RNA26_RPE_Hyb1_total	RNA27_RPE_Hyb1_total	RNA28_RPE_Hyb2_total	RNA29_RPE_Hyb2_total	gene	mean	bins
0	0	0.065881179419877	0	CELA3B	0.0164702948549693	1
0	0.0659448474649044	0	0	CA7	0.0164862118662261	1
0	0.0663077800321301	0	0	ANXA10	0.0165769450080325	1
0.0245731744970214	0	0.0419380297238976	0	SLAMF7	0.0166278010552297	1
0	0.0330901500462456	0	0.0334318310992857	DNAJB8	0.0166304952863828	1
0.0671935785085596	0	0	0	CLEC4G	0.0167983946271399	1
0	0	0.067237299314974	0	CRISP2	0.0168093248287435	1
0.0673079181203155	0	0	0	OOSP2	0.0168269795300789	1
0	0	0	0.0674752200845339	SLC25A31	0.0168688050211335	1
0	0.0367097002798234	0.0308529472176572	0	C5orf60	0.0168906618743702	1
0.0228793713768661	0.0232297765966221	0.00976182134082241	0.0117348208842668	IYD	0.0169014475496444	1
0.0676147348410918	0	0	0	CSH2	0.016903683710273	1
0	0	0	0.0677003876710229	FASLG	0.0169250969177557	1
0	0	0.0677773579440099	0	CCL3	0.0169443394860025	1
0	0.0357405032092496	0.0200255854382183	0.0120365170604666	SPTA1	0.0169506514269836	1
0.0451193382684852	0.0229051780072967	0	0	CNR2	0.0170061290689455	1
0	0	0	0.0681552614963601	TNP2	0.01703881537409	1
0	0	0.0686039110896686	0	DNASE2B	0.0171509777724171	1
0	0	0.0687436339228451	0	OR1S1	0.0171859084807113	1
0	0	0.0690247939797893	0	ART1	0.0172561984949473	1
0.0693130021297408	0	0	0	DGAT2L6	0.0173282505324352	1
0.0694346750416127	0	0	0	TMEM150B	0.0173586687604032	1
0	0.0696826120985427	0	0	KRT26	0.0174206530246357	1
0	0	0	0.0697566172106012	HTR3D	0.0174391543026503	1
0	0	0.0317626639800348	0.0381823390942595	CLCA4	0.0174862507685736	1
0.049034652746329	0	0.0209213580099898	0	ASB15	0.0174890026890797	1
0	0	0.0699788339795099	0	MTRNR2L6	0.0174947084948775	1
0.0346565010648704	0	0	0.0355506124510804	TERB1	0.0175517783789877	1
0	0	0.0704168099918991	0	LRRC72	0.0176042024979748	1
0	0	0.0704658126432504	0	ACTRT1	0.0176164531608126	1
0.0138999484181933	0.0423384923222609	0	0.0142585565224902	OR2C3	0.0176242493157361	1
0.0720484879454257	0	0	0	CLEC6A	0.0180121219863564	1
0.0724443587583127	0	0	0	SLC22A10	0.0181110896895782	1
0	0.0724481276719064	0	0	S1PR4	0.0181120319179766	1
0	0	0.0726394352714138	0	NFE4	0.0181598588178534	1
0	0	0	0.0726718191238801	PATE2	0.01816795478097	1
0.0728446038343255	0	0	0	RHEX	0.0182111509585814	1
0	0	0	0.0728893994206582	OR10C1	0.0182223498551645	1
0.0729790034723962	0	0	0	PGK2	0.0182447508680991	1
0	0	0	0.0730205741046786	ARRDC5	0.0182551435261697	1
0	0	0.0732171892757418	0	RNF133	0.0183042973189355	1
0.0364782845515266	0	0	0.0374193965670148	C4orf17	0.0184744202796353	1
0.0739338689383901	0	0	0	TMEM275	0.0184834672345975	1
0	0	0	0.0744952858216029	ELOA3B	0.0186238214554007	1
0.0110942277156055	0.0450565580846598	0.018934063718839	0	ADH1B	0.0187712123797761	1
0.0753421331086452	0	0	0	AADACL4	0.0188355332771613	1
0	0.0755368252779814	0	0	IL5	0.0188842063194954	1
0	0.0764960230592891	0	0	IFNA6	0.0191240057648223	1
0.0773054460235285	0	0	0	IFNA13	0.0193263615058821	1
0	0.0782854037156468	0	0	PNLIP	0.0195713509289117	1
0	0	0.0358567184023905	0.0431038587225564	CCDC196	0.0197401442812367	1
0.0793472816089042	0	0	0	CCRL2	0.019836820402226	1
0.0166803288791279	0	0.0284676336149426	0.034221337372083	SLC6A5	0.0198423249665384	1
0	0	0.0362071654714008	0.0435251360068531	POU5F2	0.0199330753695635	1
0.0797472175041103	0	0	0	CABP2	0.0199368043760276	1
0	0	0.0797946199908202	0	TNFRSF18	0.0199486549977051	1
0	0.0298738498185917	0.0502154092577986	0	MS4A14	0.0200223147690976	1
0.0803955688659324	0	0	0	CEACAM18	0.0200988922164831	1
0.0297776310278836	0	0.0508202623680556	0	ADAM29	0.0201494733489848	1
0	0	0.036648343383406	0.0440554820964528	P2RY13	0.0201759563699647	1
0	0	0.0807491010911889	0	HBZ	0.0201872752727972	1
0	0.0808056581612209	0	0	ACTL7A	0.0202014145403052	1
0.0282937195150492	0.0287270472862137	0.0241438657053769	0	TMPRSS15	0.02029115812666	1
0.0208364986209159	0	0.017780399081361	0.0427481288964001	GABRR3	0.0203412566496693	1
0	0.081461282162529	0	0	KLRC2	0.0203653205406323	1
0.040638308097985	0.0412606973693083	0	0	GMCL2	0.0204747513668233	1
0	0.0407996059324011	0	0.041220893001185	ATP6V0D2	0.0205051247333965	1
0	0	0.0820578385480963	0	CLDN17	0.0205144596370241	1
0.082205652681757	0	0	0	IL13	0.0205514131704393	1
0.0270428121344841	0	0	0.055480992266408	NXPE1	0.020630951100223	1
0.0825774945345276	0	0	0	APOL5	0.0206443736336319	1
0	0.0825779549817549	0	0	HLA-DQA2	0.0206444887454387	1
0.0830397898153367	0	0	0	GPR152	0.0207599474538342	1
0	0.0834935802622179	0	0	TMEM207	0.0208733950655545	1
0.0553986272857685	0.0281235378894445	0	0	AQP2	0.0208805412938032	1
0	0	0	0.0837175357857629	MAGEA10-MAGEA5	0.0209293839464407	1
0	0.0842526128100562	0	0	PDZK1IP1	0.021063153202514	1
0	0	0.0845942963812455	0	GH1	0.0211485740953114	1
0.0563589929451988	0.0286110748796914	0	0	OR5AU1	0.0212425169562225	1
0.0423950909775335	0.0430443859658379	0	0	RGS18	0.0213598692358428	1
0	0	0.0534068421774002	0.0321005530148996	GOLGA6L1	0.021376848798075	1
0	0	0.0534068421774002	0.0321005530148996	GOLGA6L6	0.021376848798075	1
0	0.0602556820797101	0.0253211734854591	0	F11	0.0213942138912923	1
0.0301866852317772	0.0306490044055916	0.0257591892058893	0	SKOR2	0.0216487197108145	1
0.0427463471347681	0	0	0.0438491704007562	C17orf77	0.0216488793838811	1
0	0	0	0.0869466407374994	VN1R2	0.0217366601843749	1
0.0470328417146715	0	0.0401345116006147	0	FAM71F1	0.0217918383288216	1
0	0	0.0396163430236114	0.0476233556465177	ADORA3	0.0218099246675323	1
0.0434347948924291	0.0220500066468485	0	0.0222776897936492	OR52K1	0.0219406228332317	1
0.0436103857574848	0.04427829339154	0	0	CD300LB	0.0219721697872562	1
0	0.0879425082615915	0	0	LRRC52	0.0219856270653979	1
0	0	0	0.0884631519131535	CPHXL	0.0221157879782884	1
0	0.0441970786200955	0	0.0446534471872704	TMEM212	0.0222126314518415	1
0	0	0.0261381963779945	0.0628421770947337	DAO	0.0222450933681821	1
0	0.0445072908453566	0	0.0449668625905058	TTLL8	0.0223685383589656	1
0	0.0446888858747702	0	0.0451503327271881	NPSR1	0.0224598046504896	1
0	0.0900457670540959	0	0	UCN3	0.022511441763524	1
0	0	0	0.0901668866907401	FGF21	0.022541721672685	1
0.09017010611407	0	0	0	GPR119	0.0225425265285175	1
0	0	0	0.0907043942119964	IGLL5	0.0226760985529991	1
0.023363626628493	0.0474428967585668	0.0199368719764424	0	SLC5A1	0.0226858488408756	1
0	0.0907921901419596	0	0	TEX36	0.0226980475354899	1
0	0	0.0505875301090845	0.0405413145820147	CPNE6	0.0227822111727748	1
0	0	0.0912246601516674	0	CSF3	0.0228061650379168	1
0	0.0646011990983273	0.0271472849244908	0	THEMIS	0.0229371210057045	1
0.0236288051864031	0.0479813764708803	0.020163156664347	0	C1orf141	0.0229433345804076	1
0.030286845238927	0.061501396793456	0	0	CYP4F11	0.0229470605080958	1
0	0	0.0577086091005039	0.0346861598686833	NCKAP1L	0.0230986922422968	1
0.0345455195476321	0	0.058957422281427	0	C3orf85	0.0233757354572648	1
0.0939539664656502	0	0	0	PRR32	0.0234884916164125	1
0	0.0331812823790637	0.0278874615170341	0.0335239044429907	NR1H4	0.0236481620847721	1
0	0	0.0675362646298472	0.0270620936043795	PTPN22	0.0236495895585567	1
0	0	0.0279336200740278	0.0671587845696547	DDX53	0.0237731011609206	1
0	0.095166853332054	0	0	STRA8	0.0237917133330135	1
0	0	0.0952581117293987	0	CSN2	0.0238145279323497	1
0.0966318075294106	0	0	0	CARD17	0.0241579518823526	1
0	0	0	0.0966841120194592	ANKRD30BL	0.0241710280048648	1
0.0522058335442658	0	0.0445487781646946	0	SERPINA12	0.0241886529272401	1
0.0644037230101038	0.0326950437770367	0	0	C1QTNF8	0.0242746916967851	1
0	0.0483666143389724	0	0.0488660365445601	SLC22A24	0.0243081627208831	1
0	0.0972407072787574	0	0	GNAT3	0.0243101768196894	1
0.0484936083555849	0	0	0.0497447065927663	C16orf82	0.0245595787370878	1
0	0.0489363266930871	0	0.0494416316135253	PRDM9	0.0245944895766531	1
0.0489133799035928	0.0496625046654494	0	0	HJV	0.0246439711422606	1
0	0.0327305722136323	0	0.0661370807022544	SLC5A5	0.0247169132289717	1
0	0	0.0618189088939871	0.0371566840758545	FCRLA	0.0247438982424604	1
0	0	0	0.0991248347170189	FOXR1	0.0247812086792547	1
0	0.0994890473314454	0	0	OR2B2	0.0248722618328613	1
0.0267924722614848	0.0272028079291895	0.045725614255295	0	SPATA31E1	0.0249302236114923	1
0	0.0702514497483267	0.0295216830228428	0	CD86	0.0249432831927924	1
0	0	0	0.099774833633196	C1QA	0.024943708408299	1
0.099969553198076	0	0	0	C11orf86	0.024992388299519	1
0	0	0	0.100599419035123	FGF6	0.0251498547587807	1
0	0.0353110305739685	0.029677424609716	0.0356756439133937	PLCZ1	0.0251660247742695	1
0	0	0.0457979976338086	0.0550544084271819	RTP1	0.0252131015152476	1
0.0760016180483238	0.0257218694104143	0	0	GCSAML	0.0254308718646845	1
0	0	0.0463641816704903	0.0557350261137817	HEMGN	0.025524801946068	1
0	0	0	0.102290165573529	UBE2NL	0.0255725413933823	1
0	0.0265786976215267	0.0223382688657293	0.0537062859177142	SPATA31D3	0.0256558131012425	1
0	0.0383698204835606	0.0644964157760197	0	SNX31	0.0257165590648951	1
0	0.0559077662730303	0.0469881080131559	0	TBPL2	0.0257239685715465	1
0.0508414137301269	0	0	0.0521530835614821	TGM7	0.0257486243229023	1
0	0	0.103537190969684	0	OR52E2	0.025884297742421	1
0	0	0.104751075277604	0	LBX1	0.026187768819401	1
0	0	0.0476290558646994	0.0572555489334427	SSX2B	0.0262211511995355	1
0	0	0.0476963602300287	0.0573364564448889	THEG	0.0262582041687294	1
0	0.0392319232557409	0.0659455374590367	0	ARHGAP36	0.0262943651786944	1
0	0	0	0.105298699855103	GH2	0.0263246749637757	1
0	0	0	0.105389867560605	OR8S1	0.0263474668901513	1
0	0	0	0.105572677391586	C7orf33	0.0263931693478965	1
0	0	0.105809166947075	0	TAS2R60	0.0264522917367687	1
0	0	0.0480813735842122	0.057799286340218	CTXN3	0.0264701649811076	1
0.0572149757213675	0	0.0488232269857044	0	EVI2A	0.026509550676768	1
0	0	0.106364887361713	0	FTMT	0.0265912218404282	1
0	0	0	0.106496322863079	IFNK	0.0266240807157698	1
0	0	0.0665523317570495	0.0400017407270783	NLRP11	0.0266385181210319	1
0.0161053012549018	0.0327039186531977	0.0412293863063318	0.0165208057861698	CHIT1	0.0266398530001503	1
0	0	0.0484031418586763	0.0581860884476573	KRT84	0.0266473075765834	1
0.106808154496954	0	0	0	KRTAP10-10	0.0267020386242385	1
0	0	0.107494026293366	0	OR14K1	0.0268735065733415	1
0	0	0.0488232269857044	0.0586910786077624	KCNK17	0.0268785763983667	1
0	0.0164188111635841	0.0413979447131443	0.0497650437581763	UMODL1	0.0268954499087262	1
0	0.0378871812321951	0.0318425700529405	0.0382783952932387	NLRP2B	0.0270020366445936	1
0.0227020967373476	0	0.0387447380020474	0.0465755871561122	MEI4	0.0270056054738768	1
0	0	0.049059773628077	0.058975434608769	KLHL1	0.0270088020592115	1
0	0	0	0.108296527608985	OR52B4	0.0270741319022463	1
0.0584551032739489	0	0.0498814644179068	0	SLC5A4	0.0270841419229639	1
0.108368821594627	0	0	0	C17orf64	0.0270922053986568	1
0.0332547014421624	0.022509338873121	0.0189181453093603	0.0341126474635682	OTOG	0.027198708272053	1
0.0256737039476669	0.0130334526523562	0.0438162582294898	0.0263360659957809	MOBP	0.0272148702063235	1
0	0	0.108881045987474	0	ZNF723	0.0272202614968685	1
0	0	0	0.109121736470192	C12orf40	0.027280434117548	1
0	0	0.109469592182001	0	MSMB	0.0273673980455003	1
0	0.0728423436024065	0	0.0367972481960397	GDF2	0.0274098979496116	1
0	0	0	0.110358383529011	OR1N2	0.0275895958822528	1
0.0569267736368991	0	0.0242886478216241	0.0291977205642838	OR6J1	0.0276032855057017	1
0	0.0390665487413685	0.0328337784592577	0.0394699406720166	GHSR	0.0278425669681607	1
0.0413031185680878	0	0.0704903395533246	0	TCP10L2	0.0279483645303531	1
0	0.0877077672786074	0.0245715536928781	0	MOGAT2	0.0280698302428714	1
0	0.0616745514811264	0.0518348465668548	0	SLC22A16	0.0283773495119953	1
0	0	0.0515839902029296	0.0620098303782472	UBASH3A	0.0283984551452942	1
0.0563723798793901	0.0572357417189456	0	0	MYOC	0.0284020303995839	1
0	0	0.0405767873245245	0.0731668786009813	ACTR3C	0.0284359164813765	1
0	0	0.0710841507675331	0.0427256219840292	TMEM233	0.0284524431878906	1
0	0	0.0334631106306513	0.080452939215135	PRDM7	0.0284790124614466	1
0	0	0	0.114296053551642	OR52D1	0.0285740133879105	1
0.029946715368105	0	0.0383316237608899	0.0460789767946369	ZNF99	0.0285893289809079	1
0	0	0.0715866898326977	0.0430276765756448	TTC24	0.0286535916020856	1
0.0378271787204706	0.0384065146057955	0	0.0388030911802675	DCANP1	0.0287591961266334	1
0	0	0.11519837630074	0	MISP	0.028799594075185	1
0.0595851667818811	0.0302488667633393	0.0254228904766133	0	LTF	0.0288142310054584	1
0	0.115736057942729	0	0	OR10H2	0.0289340144856822	1
0	0.0431832388237922	0.0725873639916493	0	IQCA1L	0.0289426507038604	1
0.0284020726773854	0	0	0.0874044736949491	C8orf74	0.0289516365930836	1
0.0342414830893424	0	0.0292192678598617	0.0526873309908379	TPH2	0.0290370204850105	1
0.040638308097985	0.0412606973693083	0.0346778673864215	0	FOXI2	0.0291442182134287	1
0.077431556049668	0.0393087231055075	0	0	ELOA2	0.0291850697887939	1
