RNA18_MN_Hyb2_total	RNA30_MN_Hyb1_total	RNA31_MN_Hyb2_total	RNA32_MN_Hyb1_total	gene	mean	bins
0.0202563957696476	0.0260618837488394	0	0	IL2RB	0.0115795698796218	1
0.0463635222280966	0	0	0	CRP	0.0115908805570242	1
0.0468988440208909	0	0	0	PNOC	0.0117247110052227	1
0	0	0.0470498380109366	0	AKR1C4	0.0117624595027342	1
0.0270411010534849	0.0115970290751746	0.00865232198840708	0	PKHD1L1	0.0118226130292666	1
0	0	0	0.0476557735413516	CYP4F3	0.0119139433853379	1
0	0.0477352692016074	0	0	HHEX	0.0119338173004019	1
0	0.0477922098805755	0	0	FAM71B	0.0119480524701439	1
0	0	0.0478532503995972	0	RAPSN	0.0119633125998993	1
0.0478598859065649	0	0	0	INSL4	0.0119649714766412	1
0	0.0479256012159678	0	0	CD300E	0.0119814003039919	1
0	0.0480982024208273	0	0	KLHL40	0.0120245506052068	1
0	0	0.0482134361552931	0	KCNK16	0.0120533590388233	1
0	0	0.0482134361552931	0	ZNF723	0.0120533590388233	1
0.0326652088425226	0	0.015677795672875	0	TAL1	0.0120857511288494	1
0	0	0.0123488007778636	0.0360797910947881	ITPRID1	0.0121071479681629	1
0.0484305325503446	0	0	0	KRT81	0.0121076331375862	1
0	0	0.0484740493237001	0	IL15RA	0.012118512330925	1
0	0.04852539679033	0	0	ACSM4	0.0121313491975825	1
0.0136105036843844	0.0350225547347457	0	0	BEST3	0.0121582646047825	1
0	0.0487220947911015	0	0	CLEC10A	0.0121805236977754	1
0	0	0.0490842863978354	0	CA7	0.0122710715994589	1
0.0332346130521575	0	0.0159510834665324	0	CD96	0.0122964241296725	1
0	0	0	0.0493151595953983	TMCO5A	0.0123287898988496	1
0.0254418565603526	0	0.0244218385753936	0	PIWIL3	0.0124659237839365	1
0	0.050019728609924	0	0	CBLIF	0.012504932152481	1
0.0350948524754375	0.0150510152579073	0	0	CFH	0.0125364669333362	1
0	0.0287829041785554	0.021474375299053	0	ADAD2	0.0125643198694021	1
0	0.050609434884062	0	0	ETV7	0.0126523587210155	1
0	0	0.0506649668072572	0	KLK12	0.0126662417018143	1
0	0	0.0129385357450361	0.0378028340687276	TPH2	0.0126853424534409	1
0	0	0.0510980007115927	0	CXorf49B	0.0127745001778982	1
0.0512840790244911	0	0	0	SLC6A2	0.0128210197561228	1
0.0514441064370125	0	0	0	MILR1	0.0128610266092531	1
0	0	0.0518064651928626	0	KLK5	0.0129516162982156	1
0.0491742364898649	0.00275076455166714	0	0	MUC16	0.012981250260383	1
0.0519302375150721	0	0	0	GABRA6	0.012982559378768	1
0.0519591197383842	0	0	0	FASLG	0.012989779934596	1
0	0	0	0.0519967142151918	TESPA1	0.012999178553798	1
0	0.0521011737536399	0	0	MS4A10	0.01302529343841	1
0.0521040141046373	0	0	0	TUBAL3	0.0130260035261593	1
0	0.0379710655029687	0.0141647435237475	0	ZNF662	0.0130339522566791	1
0	0.052146380845834	0	0	FBXO47	0.0130365952114585	1
0	0.052146380845834	0	0	LRRC74A	0.0130365952114585	1
0.0228696443793426	0.0294240900488733	0	0	ZNF492	0.013073433607054	1
0.052469810328343	0	0	0	TXNDC2	0.0131174525820857	1
0.0161714553037242	0.0208061983468318	0.0155231073652147	0	PSORS1C1	0.0131251902539427	1
0	0	0.0526273422821862	0	CD200R1L	0.0131568355705465	1
0	0	0.0527046672047283	0	ST6GALNAC1	0.0131761668011821	1
0	0	0.0527822196873721	0	HTR3C	0.013195554921843	1
0	0	0.0530005858444712	0	KRT28	0.0132501464611178	1
0.0533537962819045	0	0	0	CCKAR	0.0133384490704761	1
0	0	0	0.0534390052886705	NLRP12	0.0133597513221676	1
0.0535065849310508	0	0	0	LUZP4	0.0133766462327627	1
0.0183938762137458	0	0.035312853415572	0	SLC5A1	0.0134266824073295	1
0	0.0538760232405412	0	0	VGLL2	0.0134690058101353	1
0.0539702468455313	0	0	0	C1orf105	0.0134925617113828	1
0.0364860368246884	0	0.0175116171155722	0	SNTN	0.0134994134850651	1
0	0.0166801842700038	0.0373343011027665	0	SULT1B1	0.0135036213431926	1
0.0196637544284603	0.0252993912543985	0.00943769640589825	0	HSD17B2	0.0136002105221893	1
0.0115038169301336	0	0.0110426045128488	0.0322634457493352	IGF1	0.0137024667980794	1
0.0279708075717409	0	0.0268493985774986	0	TMEM71	0.0137050515373099	1
0.0371387387356846	0	0.0178248839691602	0	SERPINA3	0.0137409056762112	1
0.0282456529976159	0	0.0271132248673757	0	RASSF6	0.0138397194662479	1
0	0	0.0555963987903566	0	KLF1	0.0138990996975891	1
0.0557413468315124	0	0	0	UGT2A2	0.0139353367078781	1
0.0243922969424581	0.0313831352087852	0	0	TRIM10	0.0139438580378108	1
0.0236353088099885	0.0101363980308355	0	0.0220957533252109	ZNF208	0.0139668650415087	1
0	0	0.0560306099649142	0	AFP	0.0140076524912285	1
0	0.0321555398206654	0.0239906343629869	0	BHMT2	0.0140365435459131	1
0	0	0.0561885910080484	0	LCN2	0.0140471477520121	1
0.0286924131724861	0	0.0275420734793751	0	CLEC12A	0.0140586216629653	1
0	0.0562458623536019	0	0	DYNAP	0.0140614655884005	1
0	0.0225977454126052	0.0337194928553657	0	PARP15	0.0140793095669927	1
0.0565854011445274	0	0	0	JCHAIN	0.0141463502861318	1
0.0569649373717163	0	0	0	OR12D2	0.0142412343429291	1
0	0.0146761181745601	0.0109495715810556	0.0319916291734251	DMBT1	0.0144043297322602	1
0	0.0330575929179448	0.0246636389573282	0	HABP2	0.0144303079688183	1
0.0295267058437467	0	0.0283429175881306	0	NKX2-1	0.0144674058579693	1
0	0.0232940712886913	0.0347585237398625	0	LILRB1	0.0145131487571384	1
0	0.0581506569180684	0	0	CA5A	0.0145376642295171	1
0.0582071634203207	0	0	0	TMEM275	0.0145517908550802	1
0.05822530214373	0	0	0	VWA2	0.0145563255359325	1
0.0586088439709001	0	0	0	CLCA4	0.014652210992725	1
0	0	0.0586124125809446	0	MRGPRX3	0.0146531031452362	1
0	0	0.0590368605983181	0	CBLL2	0.0147592151495795	1
0.0593535560925125	0	0	0	IBSP	0.0148383890231281	1
0	0.0342052953470823	0.0255199178283566	0	CAGE1	0.0149313032938597	1
0.0304804232592544	0	0.0292583984498679	0	OLR1	0.0149347054272806	1
0	0	0.0598245438618047	0	ATP4B	0.0149561359654512	1
0.0142455775068031	0.0183283635025385	0.0273488841869	0	IL31RA	0.0149807062990604	1
0	0	0.0599445128668751	0	RTP4	0.0149861282167188	1
0.0364789134281979	0.0234668894669362	0	0	FOXL2NB	0.0149864507237835	1
0	0	0	0.0600668140601447	G6PC	0.0150167035150362	1
0	0.0602896210581745	0	0	SLC22A2	0.0150724052645436	1
0	0.034534523157491	0.0257655484122526	0	OR2AG1	0.0150750178924359	1
0	0.0603097881834658	0	0	C9orf62	0.0150774470458665	1
0	0.034649007739881	0.0258509631734924	0	EXOC3L4	0.0151249927283433	1
0	0	0.0607979601687086	0	GYPB	0.0151994900421772	1
0	0	0.0607979601687086	0	IFNE	0.0151994900421772	1
0	0	0	0.0609045659996167	SPIB	0.0152261414999042	1
0.0312240966877055	0	0.0299722564334376	0	MEP1A	0.0152990882802858	1
0	0.06198938001529	0	0	GFRAL	0.0154973450038225	1
0.0471116980784744	0	0.0150742967303488	0	KRT15	0.0155464987022058	1
0.0162262261901198	0	0.0233635235559301	0.0227539247008555	CHST9	0.0155859186117264	1
0.0148407461937434	0.0190941076806429	0.0284914984110708	0	ATP1A4	0.0156065880713643	1
0.0164389402234057	0	0	0.0461044242355008	FBXO40	0.0156358411147266	1
0.0319940059211009	0	0.0307112983728922	0	FOXI2	0.0156763260734983	1
0	0	0	0.0628475516743467	OR6J1	0.0157118879185867	1
0.0274933776602751	0.0353729864183777	0	0	OR4N2	0.0157165910196632	1
0.0138980210189846	0.0357623944807043	0.0133408198823037	0	POU2F3	0.0157503088454981	1
0.0326006155483127	0	0	0.0304770783913401	JAML	0.0157694234849132	1
0	0.0633451424767575	0	0	MCHR2	0.0158362856191894	1
0.0428347076064258	0	0.0205586866686945	0	WNT2	0.0158483485687801	1
0.0638713518388432	0	0	0	NXPE1	0.0159678379597108	1
0	0.0642595070032864	0	0	FPR2	0.0160648767508216	1
0	0	0.0646786810305411	0	ZNF728	0.0161696702576353	1
0.0330231520995457	0	0.031699183898496	0	TTC24	0.0161805839995104	1
0	0.0648313958196587	0	0	NR2E1	0.0162078489549147	1
0	0.0371323471886461	0.0277037353255623	0	AQP9	0.0162090206285521	1
0.0648767342288991	0	0	0	KLK9	0.0162191835572248	1
0	0.0371725399256679	0.027733722359315	0	XIRP1	0.0162265655712457	1
0	0	0.0649127696336194	0	C8orf86	0.0162281924084049	1
0.0649669661262967	0	0	0	HEPN1	0.0162417415315742	1
0	0.0650418873645278	0	0	CLEC1B	0.016260471841132	1
0.0284651119103031	0.036623219942001	0	0	ZNF98	0.016272082963076	1
0.0167679255657569	0.0323604256976525	0.0160956638694867	0	TG	0.016306003783224	1
0.0334667731648271	0	0.0321250192544672	0	C1QTNF7	0.0163979481048236	1
0	0.0659338496158241	0	0	GSX1	0.016483462403956	1
0.0226808684849757	0	0.0435430887345692	0	CLEC5A	0.0165559893048862	1
0	0	0.0663782318644302	0	FGFBP1	0.0165945579661076	1
0	0	0	0.0676507727679709	OPALIN	0.0169126931919927	1
0.0190580369827855	0.0490401500814555	0	0	SERPINA1	0.0170245467660603	1
0	0.0682939817327542	0	0	CCDC172	0.0170734954331885	1
0.0107283529271491	0.0276062029971629	0	0.030088590138993	TMC1	0.0171057865158263	1
0	0	0.068612847168206	0	RTL4	0.0171532117920515	1
0.0403422205720025	0	0	0.0282858083698965	MYOM3	0.0171570072354747	1
0.0687435594478401	0	0	0	RGS1	0.01718588986196	1
0	0.0689600733503427	0	0	C3orf56	0.0172400183375857	1
0.0690484089354137	0	0	0	TRIM77	0.0172621022338534	1
0	0	0.0690486939355882	0	CCN4	0.017262173483897	1
0	0	0.0692219152827829	0	FPR1	0.0173054788206957	1
0	0.0278105987620656	0.0414979135811408	0	CTAGE1	0.0173271280858016	1
0.00778585692887863	0.0100172854279229	0.0523159378899839	0	CASR	0.0175297700616964	1
0.0703129683564586	0	0	0	GAB4	0.0175782420891147	1
0.03081216929077	0.0396429445414404	0	0	SPAM1	0.0176137784580526	1
0.0198602247639487	0.051104340072129	0	0	ZNF541	0.0177411412090194	1
0.0218993195709364	0.028175669913185	0.0210213294066679	0	TSLP	0.0177740797226973	1
0.0310993666077279	0.0400124526796429	0	0	ILDR1	0.0177779548218427	1
0	0	0.0711157741862373	0	NCR2	0.0177789435465593	1
0	0	0	0.0711794194323149	VRTN	0.0177948548580787	1
0.0540118504276053	0	0.0172821335997004	0	MRC1	0.0178234960068264	1
0.0365502728050136	0	0.0350848948547908	0	ADORA3	0.0179087919149511	1
0	0.0717168304592168	0	0	XKR3	0.0179292076148042	1
0	0.0410790867565438	0.0306483223680264	0	KRT6A	0.0179318522811426	1
0.0367588027895395	0	0.0352850644300001	0	SYT10	0.0180109668048849	1
0.072476724041594	0	0	0	ARL14	0.0181191810103985	1
0.072476724041594	0	0	0	LINC01638	0.0181191810103985	1
0	0.0417497074851154	0.0311486596904638	0	CYP7A1	0.0182245917938948	1
0	0	0.072967446093446	0	SRGN	0.0182418615233615	1
0.0493645956616194	0	0.0236927321661414	0	RAX	0.0182643319569402	1
0	0.073358198260389	0	0	CHI3L2	0.0183395495650973	1
0.0555810593691312	0	0.0177842322754279	0	C4orf54	0.0183413229111398	1
0.0737351991236107	0	0	0	PRSS38	0.0184337997809027	1
0	0	0	0.0739518608327268	MAGEA11	0.0184879652081817	1
0.0743217957753498	0	0	0	TMEM61	0.0185804489438374	1
0	0.0189795370045235	0.0141602702114077	0.0413724053261253	LILRB4	0.0186280531355141	1
0.0257717233902385	0	0.049476960689018	0	EPS8L3	0.0188121710198141	1
0	0	0.0753588161755002	0	UBE2NL	0.0188397040438751	1
0	0	0	0.0754206801756912	SCNN1G	0.0188551700439228	1
0.0755539808245974	0	0	0	GJB2	0.0188884952061493	1
0.046119383226731	0	0.0295135728974314	0	GRHL2	0.0189082390310406	1
0.0331285451381612	0.0426231942729246	0	0	KNCN	0.0189379348527715	1
0	0.0434396125224602	0.0324094655760192	0	LCN8	0.0189622695246199	1
0	0.0434553173715283	0.03242118266408	0	B3GNT3	0.0189691250089021	1
0	0.0435025001265463	0.0324563848168097	0	RHO	0.018989721235839	1
0.051415793775242	0	0.0246772127817406	0	FAM169B	0.0190232516392456	1
0.0101535156276073	0	0.00974643965317304	0.0569528188089015	LOXHD1	0.0192131935224205	1
0.0770177224151811	0	0	0	HJV	0.0192544306037953	1
